word,emotion,accuracy
Bruh,anger,0
hematoma,anger,0
morena,anger,0
escovar,anger,0
bolha,anger,0
borbulhando,anger,0
bode,anger,0
balde,anger,0
fivela,anger,0
Fifra,anger,0
Bud,anger,0
Buda,anger,0
budismo,anger,0
companheiro,anger,0
Budge,anger,0
orçamento,anger,0
búfalo,anger,0
amortecedor,anger,0
erro,anger,0
Buggy,anger,0
cornetim,anger,0
construir,anger,0
construtor,anger,0
prédio,anger,0
edifícios,anger,0
lâmpada,anger,0
bulboso,anger,0
protuberância,anger,0
volume,anger,0
antepara,anger,0
volumoso,anger,0
touro,anger,0
buldogue,anger,0
Bulldozer,anger,0
bala,anger,0
boletim,anger,0
a prova de balas,anger,0
Bullock,anger,0
baluarte,anger,0
vagabundo,anger,0
chateado,anger,0
ressalto,anger,0
BUN,anger,0
monte,anger,0
pacote,anger,0
bangalô,anger,0
beliche,anger,0
bunker,anger,0
Bunt,anger,0
bóia,anger,0
flutuabilidade,anger,0
bur,anger,0
fardo,anger,0
oneroso,anger,0
escritório,anger,0
burocracia,anger,0
burocrata,anger,0
assaltante,anger,0
roubo,anger,0
enterrado,anger,0
Bolsa,anger,0
burlesco,anger,0
corpulento,anger,0
queimar,anger,0
queimador,anger,0
queimando,anger,0
polido,anger,0
esgotamento,anger,0
queimado,anger,0
rebarba,anger,0
toca,anger,0
bolsa,anger,0
enterrar,anger,0
ônibus,anger,0
arbusto,anger,0
alqueire,anger,0
espesso,anger,0
negócios,anger,0
ônibus,anger,0
busto,anger,0
urgência,anger,0
movimentado,anger,0
ocupado,anger,0
butano,anger,0
mordomo,anger,0
bunda,anger,0
manteiga,anger,0
borboleta,anger,0
amanteigado,anger,0
nádega,anger,0
botão,anger,0
contraforte,anger,0
buxom,anger,0
comprar,anger,0
comprador,anger,0
comprando,anger,0
zumbido,anger,0
zumbido,anger,0
Caminhante,anger,0
zumbindo,anger,0
tchau,anger,0
passado,anger,0
Estatuto,anger,0
espectador,anger,0
byte,anger,0
táxi,anger,0
cabala,anger,0
repolho,anger,0
cabine,anger,0
gabinete,anger,0
cabo,anger,0
Cabriolet,anger,0
cache,anger,0
cadáver,anger,0
Caddy,anger,0
cadência,anger,0
cadete,anger,0
cafeteria,anger,0
jaula,anger,0
Cairn,anger,0
bolo,anger,0
calamidade,anger,0
calcário,anger,0
calcular,anger,0
calculado,anger,0
calculando,anger,0
Cálculo,anger,0
calculadora,anger,0
cálculo,anger,0
calendário,anger,0
calendário,anger,0
panturrilha,anger,0
calibre,anger,0
calibrar,anger,0
chita,anger,0
pinças,anger,0
chamar,anger,0
caligrafia,anger,0
chamando,anger,0
chamadas,anger,0
calma,anger,0
calmante,anger,0
calma,anger,0
calórico,anger,0
caloria,anger,0
calorímetro,anger,0
Cam,anger,0
Camber,anger,0
camelo,anger,0
Camafeu,anger,0
cinegrafista,anger,0
camisola,anger,0
camuflar,anger,0
camuflado,anger,0
acampamento,anger,0
campanha,anger,0
ativista,anger,0
acampamento,anger,0
campus,anger,0
canal,anger,0
canário,anger,0
cancelar,anger,0
cancelando,anger,0
cancelamento,anger,0
sincero,anger,0
candidatura,anger,0
candidato,anger,0
cristalizado,anger,0
vela,anger,0
à luz de velas,anger,0
velas,anger,0
castiçal,anger,0
candura,anger,0
doce,anger,0
canino,anger,0
vasilha,anger,0
canibal,anger,0
canibalismo,anger,0
conservas,anger,0
canoa,anger,0
cânone,anger,0
canônico,anger,0
cânones,anger,0
marquise,anger,0
Cantreathe,anger,0
cantina,anger,0
Canterbury,anger,0
canthandleit,anger,0
cantilever,anger,0
canto,anger,0
Cantão,anger,0
tela,anger,0
tela,anger,0
boné,anger,0
capacidade,anger,0
capaz,anger,0
capacidade,anger,0
capa,anger,0
alcaparra,anger,0
capilar,anger,0
capital,anger,0
capitalista,anger,0
Capitais,anger,0
capitação,anger,0
Capitólio,anger,0
capitulação,anger,0
capricho,anger,0
caprichoso,anger,0
cápsulas,anger,0
cápsula,anger,0
capitão,anger,0
rubrica,anger,0
cativar,anger,0
cativante,anger,0
cativo,anger,0
cativeiro,anger,0
captor,anger,0
capturar,anger,0
carro,anger,0
caramelo,anger,0
quilate,anger,0
caravana,anger,0
carbon,anger,0
carcaça,anger,0
carcinoma,anger,0
cartão,anger,0
casaco,anger,0
cardeal,anger,0
cardiomiopatia,anger,0
cartões,anger,0
Cuidado,anger,0
carreira,anger,0
despreocupado,anger,0
cuidadoso,anger,0
com cuidado,anger,0
carícia,anger,0
Caret,anger,0
zelador,anger,0
carga,anger,0
Caribou,anger,0
caricatura,anger,0
cárie,anger,0
carnal,anger,0
cravo,anger,0
carnaval,anger,0
carnívoro,anger,0
Carol,anger,0
canções,anger,0
carrossel,anger,0
carpinteiro,anger,0
transporte,anger,0
carregou,anger,0
operadora,anger,0
carregar,anger,0
carregando,anger,0
carrinho,anger,0
cartel,anger,0
Carter,anger,0
cartilagem,anger,0
Cartográfico,anger,0
cartografia,anger,0
desenho animado,anger,0
Cartouche,anger,0
cartucho,anger,0
esculpir,anger,0
escravilhante,anger,0
escultura,anger,0
cascata,anger,0
caso,anger,0
caseína,anger,0
caixa,anger,0
Cashmere,anger,0
invólucro,anger,0
cassino,anger,0
barril,anger,0
caixão,anger,0
elenco,anger,0
casta,anger,0
rodízio,anger,0
castelo,anger,0
rícino,anger,0
casual,anger,0
casualmente,anger,0
gato,anger,0
catabolismo,anger,0
Catálogo,anger,0
Catálogo,anger,0
catálise,anger,0
Catalítico,anger,0
catamarã,anger,0
catapulta,anger,0
catarata,anger,0
pegar,anger,0
Catching,anger,0
catecismo,anger,0
categórico,anger,0
categoria,anger,0
Cater,anger,0
fornecedor,anger,0
lagarta,anger,0
cates,anger,0
catártico,anger,0
catedral,anger,0
cateter,anger,0
catnip,anger,0
gado,anger,0
Convenção política,anger,0
caudal,anger,0
calafetar,anger,0
causal,anger,0
causalidade,anger,0
causa,anger,0
causado,anger,0
Calçada,anger,0
advertência,anger,0
cauteloso,anger,0
cautelosamente,anger,0
cavalaria,anger,0
caverna,anger,0
embargo,anger,0
caverna,anger,0
cavernoso,anger,0
cavidade,anger,0
Pimenta de caiena,anger,0
cessar,anger,0
cessar -fogo,anger,0
incessante,anger,0
ceder,anger,0
teto,anger,0
celebrante,anger,0
comemoro,anger,0
célebre,anger,0
a comemorar,anger,0
celebração,anger,0
celebrações,anger,0
comemorativo,anger,0
celestial,anger,0
celibato,anger,0
célula,anger,0
porão,anger,0
celular,anger,0
celulóide,anger,0
cimento,anger,0
cimentado,anger,0
cemitério,anger,0
censura,anger,0
Censo,anger,0
cent,anger,0
centenário,anger,0
centenário,anger,0
Centro,anger,0
centímetro,anger,0
central,anger,0
centralidade,anger,0
centralização,anger,0
centralizar,anger,0
centralmente,anger,0
centrífugo,anger,0
centrífuga,anger,0
centurião,anger,0
século,anger,0
cerâmica,anger,0
cereal,anger,0
cereais,anger,0
cerebral,anger,0
cerimonial,anger,0
cerimônia,anger,0
certeza,anger,0
certificado,anger,0
certificado,anger,0
certificar,anger,0
cess,anger,0
cessação,anger,0
atrevando,anger,0
desgosto,anger,0
Chai,anger,0
corrente,anger,0
cadeira,anger,0
presidente,anger,0
Presidente,anger,0
presidente,anger,0
espreguiçadeira,anger,0
chalé,anger,0
cálice,anger,0
giz,anger,0
desafios,anger,0
câmara,anger,0
Câmaras,anger,0
camaleão,anger,0
champanhe,anger,0
campeão,anger,0
chance,anger,0
chanceler,anger,0
lustre,anger,0
Chandler,anger,0
mudar,anger,0
mutável,anger,0
mudado,anger,0
trocador,anger,0
mudando,anger,0
canal,anger,0
indivíduo,anger,0
capela,anger,0
capelão,anger,0
Chapman,anger,0
Chaps,anger,0
capítulo,anger,0
Caracteres,anger,0
personagem,anger,0
característica,anger,0
caracterizar,anger,0
charada,anger,0
carvão,anger,0
cobrar,anger,0
cobrável,anger,0
carregador,anger,0
carruagem,anger,0
caridade,anger,0
caridade,anger,0
charme,anger,0
Encantado,anger,0
encantador,anger,0
encantador,anger,0
gráfico,anger,0
Carta,anger,0
fretado,anger,0
perseguir,anger,0
perseguido,anger,0
abismo,anger,0
castigo,anger,0
castidade,anger,0
bater papo,anger,0
castelo,anger,0
conversa,anger,0
conversando,anger,0
falado,anger,0
motorista,anger,0
barato,anger,0
verificar,anger,0
verificador,anger,0
quadriculado,anger,0
jogo de damas,anger,0
lista de controle,anger,0
Ponto de verificação,anger,0
bochecha,anger,0
bochechas,anger,0
Cheep,anger,0
alegrar,anger,0
aplaudido,anger,0
alegre,anger,0
alegria,anger,0
torcendo,anger,0
saúde,anger,0
alegre,anger,0
bolo de queijo,anger,0
guepardo,anger,0
Chemise,anger,0
químico,anger,0
química,anger,0
verificar,anger,0
estimar,anger,0
cereja,anger,0
xadrez,anger,0
peito,anger,0
castanha,anger,0
Chevron,anger,0
mastigar,anger,0
chique,anger,0
Chicane,anger,0
frango,anger,0
chefe,anger,0
principalmente,anger,0
chefe,anger,0
criança,anger,0
parto,anger,0
infância,anger,0
infantil,anger,0
Childloss,anger,0
frio,anger,0
refrigerado,anger,0
arrepiante,anger,0
frio,anger,0
CHIME,anger,0
quimera,anger,0
sinos,anger,0
chaminé,anger,0
China,anger,0
Chine,anger,0
Chinook,anger,0
lasca,anger,0
lascando,anger,0
chilro,anger,0
chilrear,anger,0
formão,anger,0
chit,anger,0
Cavalaria,anger,0
clorofórmio,anger,0
chocolate,anger,0
escolha,anger,0
escolhas,anger,0
coro,anger,0
cólera,anger,0
escolher,anger,0
Escolhendo,anger,0
cortar,anger,0
cortando,anger,0
CHOPS,anger,0
coral,anger,0
acordes,anger,0
tarefa,anger,0
Refrão,anger,0
escolhido,anger,0
Chow,anger,0
Chowder,anger,0
Cristo,anger,0
batismo,anger,0
Natal,anger,0
Feriado de natal,anger,0
Noite de Natal,anger,0
espirito natalino,anger,0
Natal,anger,0
época de Natal,anger,0
cromático,anger,0
cromatografia,anger,0
cromossoma,anger,0
crônica,anger,0
crônica,anger,0
cronógrafo,anger,0
cronológico,anger,0
gordinho,anger,0
mandril,anger,0
risada,anger,0
pedaço,anger,0
Chunky,anger,0
igreja,anger,0
cemitério,anger,0
batedor,anger,0
Chute,anger,0
molho picante,anger,0
tchau,anger,0
cidra,anger,0
charuto,anger,0
cigarro,anger,0
Cincha,anger,0
cinza,anger,0
cinema,anger,0
Cinematográfico,anger,0
cinematografia,anger,0
canela,anger,0
cifra,anger,0
círculo,anger,0
circulando,anger,0
o circuito,anger,0
circular,anger,0
circular,anger,0
circulação,anger,0
circuncisão,anger,0
circunferência,anger,0
circunferencial,anger,0
circunscrito,anger,0
circunstância,anger,0
circunstâncias,anger,0
circunstancial,anger,0
contornar,anger,0
circo,anger,0
Cirrus,anger,0
cisterna,anger,0
Cidadela,anger,0
citação,anger,0
cidadão,anger,0
citrina,anger,0
cidade,anger,0
Civic,anger,0
Civil,anger,0
civil,anger,0
civis,anger,0
civilidade,anger,0
civilização,anger,0
civilizado,anger,0
vestido,anger,0
alegar,anger,0
clarividente,anger,0
molusco,anger,0
grampo,anger,0
clã,anger,0
clandestino,anger,0
aplaudir,anger,0
palmas,anger,0
esclarecer,anger,0
clarinete,anger,0
Clarion,anger,0
clareza,anger,0
fecho,anger,0
aula,anger,0
clássico,anger,0
clássico,anger,0
clássicos,anger,0
classificação,anger,0
classificar,anger,0
colega de classe,anger,0
barulho,anger,0
cláusula,anger,0
cláusulas,anger,0
claustrofobia,anger,0
Claustrofóbico,anger,0
Garras,anger,0
argila,anger,0
limpar,anger,0
limpeza,anger,0
limpeza,anger,0
limpo,anger,0
limpar,anger,0
limpeza,anger,0
liberação,anger,0
limpeza,anger,0
clareza,anger,0
decote,anger,0
Cleagem,anger,0
clave,anger,0
fenda,anger,0
clemência,anger,0
clero,anger,0
clérig,anger,0
clerical,anger,0
atendente,anger,0
estágio,anger,0
esperto,anger,0
inteligência,anger,0
clique,anger,0
cliente,anger,0
clientela,anger,0
penhasco,anger,0
clima,anger,0
climatologia,anger,0
clímax,anger,0
escalar,anger,0
agarrar -se,anger,0
clínico,anger,0
grampo,anger,0
Clipper,anger,0
recorte,anger,0
Clique,anger,0
capa,anger,0
relógio,anger,0
relógio,anger,0
entupir,anger,0
claustro,anger,0
fechar,anger,0
fechado,anger,0
proximidade,anger,0
armário,anger,0
fecho,anger,0
coágulo,anger,0
pano,anger,0
vestir,anger,0
roupas,anger,0
varal de roupas,anger,0
roupas,anger,0
nuvem,anger,0
nublado,anger,0
nebulosidade,anger,0
nuvens,anger,0
nublado,anger,0
trevo,anger,0
cravo,anger,0
palhaço,anger,0
palhaços,anger,0
clube,anger,0
Clubhouse,anger,0
clubes,anger,0
dica,anger,0
Brump,anger,0
desajeitado,anger,0
conjunto,anger,0
embreagem,anger,0
garras,anger,0
desordem,anger,0
treinador,anger,0
coagulação,anger,0
carvão,anger,0
Coalesce,anger,0
aliança,anger,0
costa,anger,0
costeiro,anger,0
montanha -russa,anger,0
casaco,anger,0
Revestimento,anger,0
Coaxial,anger,0
cobalto,anger,0
godo,anger,0
sapateiro,anger,0
COBRA,anger,0
cocaína,anger,0
galo,anger,0
Cockpit,anger,0
coquetel,anger,0
cacau,anger,0
casulo,anger,0
bacalhau,anger,0
código,anger,0
códice,anger,0
codificação,anger,0
codificar,anger,0
coeficiente,anger,0
coercitivo,anger,0
coexiste,anger,0
coexistência,anger,0
coexistir,anger,0
café,anger,0
caixão,anger,0
cog,anger,0
convincente,anger,0
cognato,anger,0
conhecimento,anger,0
cognitivo,anger,0
coabitação,anger,0
coerência,anger,0
coerente,anger,0
coesão,anger,0
coeso,anger,0
coorte,anger,0
bobina,anger,0
enrolado,anger,0
moeda,anger,0
cunhagem,anger,0
coincidir,anger,0
coincidência,anger,0
coincidente,anger,0
coincidindo,anger,0
Coca,anger,0
frio,anger,0
friamente,anger,0
suor frio,anger,0
cólica,anger,0
colaborador,anger,0
colapso,anger,0
colarinho,anger,0
agarrar,anger,0
garantia,anger,0
agrupamento,anger,0
colega,anger,0
coletar,anger,0
coletado,anger,0
coleção,anger,0
coletivo,anger,0
coletivamente,anger,0
colecionador,anger,0
faculdade,anger,0
colegial,anger,0
colida,anger,0
Collie,anger,0
Colocação,anger,0
coloquial,anger,0
cólon,anger,0
coronel,anger,0
colonial,anger,0
colônia,anger,0
Colofão,anger,0
cor,anger,0
coloração,anger,0
colori,anger,0
coloração,anger,0
incolor,anger,0
cores,anger,0
colossal,anger,0
potro,anger,0
coluna,anger,0
colunar,anger,0
coma,anger,0
em coma,anger,0
pentear,anger,0
combinação,anger,0
Combinatório,anger,0
combinar,anger,0
combinado,anger,0
combustível,anger,0
combustão,anger,0
comédia,anger,0
cometa,anger,0
conforto,anger,0
Consolador,anger,0
reconfortante,anger,0
confortável,anger,0
quadrinho,anger,0
cômico,anger,0
chegando,anger,0
vírgula,anger,0
comando,anger,0
comandante,anger,0
comandante,anger,0
comandante,anger,0
comemorar,anger,0
comemoração,anger,0
comemorativo,anger,0
começar,anger,0
elogiar,anger,0
louvável,anger,0
elogio,anger,0
proporcional,anger,0
Comente,anger,0
comentário,anger,0
comentarista,anger,0
comércio,anger,0
comercial,anger,0
comissário,anger,0
comissão,anger,0
comissário,anger,0
comprometer-se,anger,0
compromisso,anger,0
empenhado,anger,0
Comitê,anger,0
mercadoria,anger,0
comodoro,anger,0
comum,anger,0
comumente,anger,0
comum,anger,0
Comuns,anger,0
comunidade,anger,0
comuna,anger,0
comunicável,anger,0
comunicar,anger,0
comunicação,anger,0
comunicativo,anger,0
comunhão,anger,0
comunista,anger,0
comunidade,anger,0
comutação,anger,0
comutativo,anger,0
trajeto,anger,0
Companheiro,anger,0
compactar,anger,0
compactação,anger,0
compactação,anger,0
companheiro,anger,0
companhia,anger,0
empresa,anger,0
comparável,anger,0
comparativo,anger,0
comparativamente,anger,0
comparação,anger,0
compartimento,anger,0
bússola,anger,0
compaixão,anger,0
compassivo,anger,0
compatibilidade,anger,0
compatível,anger,0
obrigar,anger,0
compelido,anger,0
atraente,anger,0
compêndio,anger,0
compensar,anger,0
compensação,anger,0
compensatório,anger,0
competência,anger,0
competência,anger,0
competente,anger,0
concorrência,anger,0
concorrente,anger,0
compilação,anger,0
compilar,anger,0
Complacência,anger,0
complacente,anger,0
complemento,anger,0
complementar,anger,0
completo,anger,0
concluído,anger,0
completamente,anger,0
integridade,anger,0
completando,anger,0
conclusão,anger,0
complexo,anger,0
complexo,anger,0
tez,anger,0
complexidade,anger,0
conformidade,anger,0
compatível,anger,0
complicado,anger,0
complicação,anger,0
cumplicidade,anger,0
elogio,anger,0
complementar,anger,0
cumprir,anger,0
cumprindo,anger,0
Compo,anger,0
componente,anger,0
compor,anger,0
composto,anger,0
compositor,anger,0
composto,anger,0
composição,anger,0
composto,anger,0
compostura,anger,0
composto,anger,0
compreender,anger,0
compreensão,anger,0
compreensivo,anger,0
comprimido,anger,0
compressível,anger,0
compressão,anger,0
compreende,anger,0
compromisso,anger,0
Controlador,anger,0
obrigatório,anger,0
computável,anger,0
computação,anger,0
calcular,anger,0
computador,anger,0
camarada,anger,0
vigarista,anger,0
concatenação,anger,0
côncavo,anger,0
esconder,anger,0
escondido,anger,0
presunção,anger,0
pretensioso,anger,0
concebível,anger,0
concentrado,anger,0
concentração,anger,0
concêntrico,anger,0
concepção,anger,0
preocupação,anger,0
preocupado,anger,0
show,anger,0
concessão,anger,0
concessional,anger,0
porteiro,anger,0
conciliação,anger,0
conciso,anger,0
conclave,anger,0
concluir,anger,0
final,anger,0
conclusão,anger,0
mistura,anger,0
concomitante,anger,0
concórdia,anger,0
concordância,anger,0
Concours,anger,0
Concurso,anger,0
concreto,anger,0
concordância,anger,0
simultâneo,anger,0
concordando,anger,0
condensação,anger,0
condensado,anger,0
condescendente,anger,0
condimento,anger,0
doença,anger,0
condicional,anger,0
condicionalmente,anger,0
condicionado,anger,0
condições,anger,0
pêsames,anger,0
Condolências,anger,0
perdoar,anger,0
propício,anger,0
conduta,anger,0
condução,anger,0
condutividade,anger,0
condutor,anger,0
conduíte,anger,0
cone,anger,0
confederado,anger,0
confederação,anger,0
conferir,anger,0
conferência,anger,0
confessar,anger,0
confissão,anger,0
confessional,anger,0
confissões,anger,0
confiar,anger,0
confiança,anger,0
confiante,anger,0
confidencial,anger,0
confidencialmente,anger,0
configuração,anger,0
confins,anger,0
confirme,anger,0
confirmação,anger,0
confirmatório,anger,0
confirmado,anger,0
confisco,anger,0
conflitante,anger,0
confluência,anger,0
conformidade,anger,0
conformação,anger,0
conformidade,anger,0
confundir,anger,0
confuso,anger,0
confundir,anger,0
agradável,anger,0
congênito,anger,0
congestionamento,anger,0
conglomerado,anger,0
conglomeração,anger,0
parabéns,anger,0
congratulatório,anger,0
se reunir,anger,0
congregação,anger,0
Congresso,anger,0
Congresso,anger,0
Congressista,anger,0
congruência,anger,0
cônica,anger,0
cônico,anger,0
conjetura,anger,0
conjugal,anger,0
conjugado,anger,0
conjugação,anger,0
conjunção,anger,0
conjuntivo,anger,0
Conjure,anger,0
conjurar,anger,0
conectar,anger,0
conectado,anger,0
conexão,anger,0
Connective,anger,0
conhecedor,anger,0
conquistar,anger,0
conquistador,anger,0
consciência,anger,0
consciente,anger,0
consciência,anger,0
recrutament,anger,0
consagração,anger,0
consecutivo,anger,0
consentimento,anger,0
consentindo,anger,0
consequência,anger,0
conseqüente,anger,0
conservação,anger,0
conservadorismo,anger,0
conservador,anger,0
conservatório,anger,0
conservar,anger,0
considerável,anger,0
atencioso,anger,0
consignatário,anger,0
Consignação,anger,0
consistência,anger,0
consistente,anger,0
consolação,anger,0
console,anger,0
consolidar,anger,0
consolidação,anger,0
consoante,anger,0
consorte,anger,0
conspícuo,anger,0
conspiração,anger,0
conspirar,anger,0
polícia,anger,0
constância,anger,0
constante,anger,0
constantemente,anger,0
constelação,anger,0
constipação,anger,0
constituinte,anger,0
constituintes,anger,0
constituir,anger,0
constituição,anger,0
constitucional,anger,0
Constitucionalidade,anger,0
restringir,anger,0
restrito,anger,0
construir,anger,0
construção,anger,0
interpretar,anger,0
cônsul,anger,0
consultar,anger,0
consulta,anger,0
consumir,anger,0
consumindo,anger,0
consumar,anger,0
consumação,anger,0
consumo,anger,0
contato,anger,0
contágio,anger,0
transmissível,anger,0
contagiosamente,anger,0
contenção,anger,0
contém,anger,0
contaminar,anger,0
contaminado,anger,0
contaminação,anger,0
contemplar,anger,0
contemplação,anger,0
contemplativo,anger,0
contemporâneo,anger,0
contemporâneo,anger,0
disputando,anger,0
contente,anger,0
contente,anger,0
contenção,anger,0
contentamento,anger,0
conteúdo,anger,0
contexto,anger,0
contíguo,anger,0
continência,anger,0
continente,anger,0
continental,anger,0
contingência,anger,0
contingente,anger,0
contínuo,anger,0
continuamente,anger,0
continuação,anger,0
continuação,anger,0
continuar,anger,0
contínuo,anger,0
continuando,anger,0
continuidade,anger,0
contínuo,anger,0
continuamente,anger,0
contorno,anger,0
contrato,anger,0
contratado,anger,0
contrátil,anger,0
contratação,anger,0
contração,anger,0
contradição,anger,0
contraditório,anger,0
contrário,anger,0
contraste,anger,0
contrastado,anger,0
Contravene,anger,0
contravenção,anger,0
contribuir,anger,0
contribuinte,anger,0
inventado,anger,0
ao controle,anger,0
controvérsia,anger,0
dilema,anger,0
convalescente,anger,0
convecção,anger,0
convocar,anger,0
conveniência,anger,0
conveniências,anger,0
conveniente,anger,0
convento,anger,0
convenção,anger,0
convencional,anger,0
converge,anger,0
convergência,anger,0
convergente,anger,0
familiarizado,anger,0
conversação,anger,0
conversacional,anger,0
conversar,anger,0
conversando,anger,0
conversão,anger,0
converter,anger,0
convertido,anger,0
conversível,anger,0
convexo,anger,0
convexidade,anger,0
comunicar,anger,0
transporte,anger,0
transportar,anger,0
convicção,anger,0
convencer,anger,0
convencido,anger,0
convincente,anger,0
convocação,anger,0
complicado,anger,0
convolução,anger,0
comboio,anger,0
COO,anger,0
cozinhar,anger,0
culinária,anger,0
biscoitos,anger,0
culinária,anger,0
legal,anger,0
resfriador,anger,0
resfriamento,anger,0
frieza,anger,0
colaborar,anger,0
Cooperando,anger,0
cooperação,anger,0
cooperativo,anger,0
coordenada,anger,0
policial,anger,0
lidar,anger,0
abundante,anger,0
cobre,anger,0
cópia de,anger,0
cópia,anger,0
direito autoral,anger,0
coral,anger,0
cordão,anger,0
cordão,anger,0
veludo veludo,anger,0
essencial,anger,0
cortiça,anger,0
saca rolhas,anger,0
milho,anger,0
córnea,anger,0
canto,anger,0
corneta,anger,0
cornija,anger,0
amido de milho,anger,0
corolário,anger,0
Corona,anger,0
coroação,anger,0
médico legista,anger,0
corporal,anger,0
corporativo,anger,0
corporação,anger,0
corporal,anger,0
corpo,anger,0
cadáver,anger,0
corpus,anger,0
curral,anger,0
correção,anger,0
corretivo,anger,0
correção,anger,0
correlação,anger,0
correlativo,anger,0
corresponder,anger,0
correspondência,anger,0
correspondente,anger,0
corredor,anger,0
corroborar,anger,0
corroboração,anger,0
corrosão,anger,0
corrosivo,anger,0
corrupto,anger,0
corrupção,anger,0
corpete,anger,0
espartilho,anger,0
córtex,anger,0
cortical,anger,0
corveta,anger,0
Cosmético,anger,0
Cosméticos,anger,0
cósmico,anger,0
cosmologia,anger,0
Cosmopolita,anger,0
cosmos,anger,0
custo,anger,0
dispendioso,anger,0
fantasia,anger,0
aconchegante,anger,0
berço,anger,0
Cote,anger,0
cabana,anger,0
algodão,anger,0
sofá,anger,0
puma,anger,0
tosse,anger,0
conselho,anger,0
conselho,anger,0
conselheiro,anger,0
contar,anger,0
contagem regressiva,anger,0
contado,anger,0
semblante,anger,0
contador,anger,0
contrariar,anger,0
contrabalançar,anger,0
reconvenção,anger,0
contrapartida,anger,0
condessa,anger,0
incontáveis,anger,0
país,anger,0
compatriota,anger,0
música country,anger,0
interior,anger,0
contagens,anger,0
condado,anger,0
casal,anger,0
acoplado,anger,0
cupom,anger,0
coragem,anger,0
corajoso,anger,0
correio,anger,0
cursos,anger,0
Correndo,anger,0
cortês,anger,0
cortesia,anger,0
tribunal,anger,0
Tribunais,anger,0
namoro,anger,0
pátio,anger,0
primos,anger,0
enseada,anger,0
pacto,anger,0
cobrir,anger,0
abordado,anger,0
cobertura,anger,0
Covert,anger,0
Covet,anger,0
vaca,anger,0
covarde,anger,0
covardia,anger,0
covardemente,anger,0
vaqueiro,anger,0
Powehide,anger,0
Cowl,anger,0
colega de trabalho,anger,0
recatado,anger,0
coiote,anger,0
aconchegante,anger,0
caranguejo,anger,0
rachadura,anger,0
biscoito,anger,0
rachadura,anger,0
Crackle,anger,0
berço,anger,0
arte,anger,0
trabalhos manuais,anger,0
artesão,anger,0
astuto,anger,0
Craig,anger,0
Cram,anger,0
amontoado,anger,0
cãibra,anger,0
apertado,anger,0
guindaste,anger,0
crânio,anger,0
manivela,anger,0
besteira,anger,0
craps,anger,0
colidir,anger,0
Crate,anger,0
cratera,anger,0
almejar,anger,0
desejo,anger,0
lagostins,anger,0
arrastar,anger,0
giz de cera,anger,0
mania,anger,0
loucura,anger,0
rangendo,anger,0
creme,anger,0
creme,anger,0
cremoso,anger,0
vinco,anger,0
criar,anger,0
criação,anger,0
criativo,anger,0
criatividade,anger,0
O Criador,anger,0
criatura,anger,0
crédito,anger,0
credencial,anger,0
credenciais,anger,0
credibilidade,anger,0
credível,anger,0
crédito,anger,0
Creditável,anger,0
creditado,anger,0
creditando,anger,0
credor,anger,0
crença,anger,0
Riacho,anger,0
rastejar,anger,0
rastejando,anger,0
cremação,anger,0
crioulo,anger,0
crescendo,anger,0
crescente,anger,0
fenda,anger,0
equipe,anger,0
berço,anger,0
Grilo,anger,0
gritou,anger,0
crimp,anger,0
carmesim,anger,0
desgosto,anger,0
aleijado,anger,0
aleijado,anger,0
aleijante,anger,0
crise,anger,0
crocante,anger,0
critério,anger,0
crítico,anger,0
crítico,anger,0
criticar,anger,0
crítica,anger,0
CRITTER,anger,0
Croak,anger,0
Crock,anger,0
louça,anger,0
crocodilo,anger,0
Croft,anger,0
trapaceiro,anger,0
cortar,anger,0
croquet,anger,0
besta,anger,0
cruzado,anger,0
cruzando,anger,0
virilha,anger,0
agachado,anger,0
agachado,anger,0
agachado,anger,0
Crupier,anger,0
corvo,anger,0
multidão,anger,0
superlotado,anger,0
multidões,anger,0
coroa,anger,0
coroando,anger,0
crucial,anger,0
cruzado,anger,0
crucifixo,anger,0
bruto,anger,0
cruzeiro,anger,0
cruzador,anger,0
cruzeiro,anger,0
migalha,anger,0
em ruínas,anger,0
amassado,anger,0
crush,anger,0
crosta,anger,0
duro,anger,0
muleta,anger,0
Crux,anger,0
chorar,anger,0
choro,anger,0
cripta,anger,0
enigmático,anger,0
criptografia,anger,0
cristal,anger,0
cristalino,anger,0
cristalizaçã,anger,0
filhote,anger,0
cubo,anger,0
cubículo,anger,0
corno,anger,0
cuco,anger,0
abraçar,anger,0
abraçado,anger,0
abraços,anger,0
abraçando,anger,0
deixa,anger,0
manguito,anger,0
cozinha,anger,0
culinária,anger,0
abate,anger,0
culminar,anger,0
culminação,anger,0
culpabilidade,anger,0
culpável,anger,0
culpado,anger,0
culto,anger,0
cultivar,anger,0
cultivado,anger,0
cultivo,anger,0
cultura,anger,0
bueiro,anger,0
pesado,anger,0
cumulus,anger,0
ardiloso,anger,0
xícara,anger,0
armário,anger,0
Cupping,anger,0
curável,anger,0
Curate,anger,0
curativo,anger,0
curador,anger,0
meio-fio,anger,0
coalhada,anger,0
recolher obrigatório,anger,0
curiosidade,anger,0
curioso,anger,0
ondulação,anger,0
ondulação,anger,0
moeda,anger,0
atual,anger,0
Curry,anger,0
superficial,anger,0
Curt,anger,0
redução,anger,0
redução,anger,0
cortina,anger,0
curvatura,anger,0
curva,anger,0
curvado,anger,0
curvilíneo,anger,0
