word,emotion,lexicon_score
disciplina,0,0.0
isenção de responsabilidade,0,0.0
divulgar,0,0.0
divulgado,0,0.0
divulgação,0,0.0
descoloração,0,0.0
descolorido,0,0.0
desconforto,0,0.0
desconectar,0,0.0
desconectado,0,0.0
desconexão,0,0.0
descontinuação,0,0.0
interromper,0,0.0
descontinuidade,0,0.0
descontínuo,0,0.0
desconto,0,0.0
desconto,0,0.0
desencorajar,0,0.0
desanimado,0,0.0
desânimo,0,0.0
discurso,0,0.0
descobrir,0,0.0
descoberta,0,0.0
desacreditar,0,0.0
discreto,0,0.0
discrepância,0,0.0
discreto,0,0.0
critério,0,0.0
discricionário,0,0.0
discriminador,0,0.0
disco,0,0.0
discutir,0,0.0
discussão,0,0.0
doente,0,0.0
Desenba corada,0,0.0
desengate,0,0.0
não envolvimento,0,0.0
disfarce,0,0.0
disfarçado,0,0.0
prato,0,0.0
desanimado,0,0.0
desanimador,0,0.0
desonestidade,0,0.0
desinclinação,0,0.0
indispor,0,0.0
não inclinou,0,0.0
desinfeto,0,0.0
desinfetante,0,0.0
desinfecção,0,0.0
falso,0,0.0
desintegrar,0,0.0
desintegração,0,0.0
desinteressado,0,0.0
desarticulação,0,0.0
desarticulado,0,0.0
disjuntivo,0,0.0
disco,0,0.0
disquete,0,0.0
não gostando,0,0.0
luxação,0,0.0
desalojar,0,0.0
sombrio,0,0.0
desmembramento,0,0.0
liberar,0,0.0
desmontar,0,0.0
transtorno,0,0.0
desordenado,0,0.0
desorganizado,0,0.0
desigual,0,0.0
desapaixonado,0,0.0
Despacho,0,0.0
dissipar,0,0.0
dispensação,0,0.0
dispensar,0,0.0
dispersar,0,0.0
disperso,0,0.0
dispersão,0,0.0
deslocar,0,0.0
deslocamento,0,0.0
deslocamento,0,0.0
mostrar,0,0.0
Desglande,0,0.0
disposição,0,0.0
descartar,0,0.0
descartado,0,0.0
disposição,0,0.0
refutar,0,0.0
desqualificação,0,0.0
desqualificar,0,0.0
desprezo,0,0.0
desconsiderado,0,0.0
desrerecer,0,0.0
descrédito,0,0.0
insatisfação,0,0.0
insatisfeito,0,0.0
dissecar,0,0.0
dissecção,0,0.0
disseminar,0,0.0
disseminação,0,0.0
dissidência,0,0.0
dissidente,0,0.0
dissertação,0,0.0
diferente,0,0.0
dissipar,0,0.0
dissipado,0,0.0
dissociação,0,0.0
dissolver,0,0.0
dissuadir,0,0.0
distal,0,0.0
distância,0,0.0
distante,0,0.0
aversão,0,0.0
desagradável,0,0.0
destilado,0,0.0
destilação,0,0.0
distinção,0,0.0
distintivo,0,0.0
distinguir,0,0.0
distinguível,0,0.0
distinto,0,0.0
distintivo,0,0.0
distorcido,0,0.0
distorção,0,0.0
distrair,0,0.0
Distração,0,0.0
perturbado,0,0.0
angustiado,0,0.0
distribuir,0,0.0
distribuição,0,0.0
distrito,0,0.0
desuso,0,0.0
fosso,0,0.0
idem,0,0.0
cantiga,0,0.0
diurno,0,0.0
divã,0,0.0
mergulho,0,0.0
mergulhador,0,0.0
diverge,0,0.0
divergência,0,0.0
divergente,0,0.0
divergente,0,0.0
mergulhadores,0,0.0
diversificado,0,0.0
diversificado,0,0.0
diversificar,0,0.0
desvio,0,0.0
diversidade,0,0.0
desviar,0,0.0
desviando,0,0.0
desinvestimento,0,0.0
despojado,0,0.0
desinvestimento,0,0.0
dividir,0,0.0
dividido,0,0.0
dividendo,0,0.0
adivinhação,0,0.0
divino,0,0.0
divindade,0,0.0
divisível,0,0.0
divisão,0,0.0
divisor,0,0.0
divulgar,0,0.0
tontura,0,0.0
tonto,0,0.0
dócil,0,0.0
doca,0,0.0
ancorada,0,0.0
Docket,0,0.0
doutor,0,0.0
doutrinal,0,0.0
doutrina,0,0.0
documento,0,0.0
documentário,0,0.0
desviar,0,0.0
esquivando -se,0,0.0
corça,0,0.0
Doer,0,0.0
cachorro,0,0.0
perseguido,0,0.0
dogma,0,0.0
dogmático,0,0.0
Dogsick,0,0.0
ações,0,0.0
faça isso,0,0.0
Doldrums,0,0.0
Dole,0,0.0
boneca,0,0.0
dólar,0,0.0
casa de boneca,0,0.0
DOLOR,0,0.0
golfinho,0,0.0
domínio,0,0.0
cúpula,0,0.0
doméstico,0,0.0
domesticado,0,0.0
domesticação,0,0.0
domicílio,0,0.0
domiciliado,0,0.0
domínio,0,0.0
dominante,0,0.0
dominando,0,0.0
domínio,0,0.0
dominó,0,0.0
vestir,0,0.0
doação,0,0.0
burro,0,0.0
doador,0,0.0
não entrar em pânico,0,0.0
Doodle,0,0.0
ruína,0,0.0
condenado,0,0.0
porta,0,0.0
campainha,0,0.0
Porta,0,0.0
dormente,0,0.0
dormitório,0,0.0
dorsal,0,0.0
dose,0,0.0
ponto,0,0.0
dobro,0,0.0
dobrou,0,0.0
Doublet,0,0.0
duplicação,0,0.0
dúvida,0,0.0
duvidoso,0,0.0
duvidando,0,0.0
sem dúvida,0,0.0
dúvidas,0,0.0
Douche,0,0.0
massa,0,0.0
rosquinha,0,0.0
Dour,0,0.0
pomba,0,0.0
abaixo,0,0.0
abatido,0,0.0
queda,0,0.0
ladeira abaixo,0,0.0
aguaceiro,0,0.0
direto,0,0.0
Downy,0,0.0
dote,0,0.0
doze,0,0.0
dúzia,0,0.0
monótono,0,0.0
rascunho,0,0.0
arrastar,0,0.0
Dragã,0,0.0
ralo,0,0.0
drenagem,0,0.0
drenado,0,0.0
drenagem,0,0.0
Drake,0,0.0
drama,0,0.0
dramático,0,0.0
cortina,0,0.0
cortina,0,0.0
drástico,0,0.0
rascunho,0,0.0
empate,0,0.0
recua,0,0.0
gaveta,0,0.0
gavetas,0,0.0
desenho,0,0.0
temor,0,0.0
temido,0,0.0
terrivelmente,0,0.0
temendo,0,0.0
sonhar,0,0.0
sonhador,0,0.0
sonhando,0,0.0
sonhos,0,0.0
sonhou,0,0.0
sonhadores,0,0.0
aborrecido,0,0.0
draga,0,0.0
encharcado,0,0.0
cômoda,0,0.0
driblar,0,0.0
seco,0,0.0
secador,0,0.0
deriva,0,0.0
deriva,0,0.0
furar,0,0.0
bebida,0,0.0
bebendo,0,0.0
bebidas,0,0.0
pingar,0,0.0
gotejamento,0,0.0
bobo,0,0.0
motorista,0,0.0
Mediante,0,0.0
chuvisco,0,0.0
Droll,0,0.0
drone,0,0.0
drones,0,0.0
baba,0,0.0
cair,0,0.0
derrubar,0,0.0
gotícula,0,0.0
seca,0,0.0
dirigiu,0,0.0
afogar,0,0.0
sonolento,0,0.0
sonolento,0,0.0
labuta,0,0.0
medicamento,0,0.0
drogado,0,0.0
Drogaria,0,0.0
druida,0,0.0
tambor,0,0.0
baterista,0,0.0
tocar bateria,0,0.0
bêbado,0,0.0
embriaguez,0,0.0
seco,0,0.0
secura,0,0.0
dual,0,0.0
dualismo,0,0.0
dualidade,0,0.0
dub,0,0.0
duvidoso,0,0.0
se esquivando,0,0.0
duto,0,0.0
dúctil,0,0.0
fracassos,0,0.0
devido,0,0.0
quotas,0,0.0
dueto,0,0.0
abrigo,0,0.0
duque,0,0.0
chato,0,0.0
burro,0,0.0
bolinho,0,0.0
Dumfounder,0,0.0
fictício,0,0.0
jogar fora,0,0.0
Dun,0,0.0
duna,0,0.0
estrume,0,0.0
masmorra,0,0.0
duo,0,0.0
duplex,0,0.0
duplicado,0,0.0
duplicação,0,0.0
durabilidade,0,0.0
durável,0,0.0
duração,0,0.0
crepúsculo,0,0.0
Dusky,0,0.0
pó,0,0.0
espanador,0,0.0
empoeirado,0,0.0
obediente,0,0.0
anão,0,0.0
Dwarfed,0,0.0
habitar,0,0.0
morador,0,0.0
habitação,0,0.0
tingir,0,0.0
sapatona,0,0.0
dinâmico,0,0.0
dinâmico,0,0.0
dinâmica,0,0.0
dinamite,0,0.0
dinastia,0,0.0
disenteria,0,0.0
dispepsia,0,0.0
ansioso,0,0.0
ansiedade,0,0.0
águia,0,0.0
orelha,0,0.0
conde,0,0.0
mais cedo,0,0.0
cedo,0,0.0
ganhar,0,0.0
merecido,0,0.0
EILEST,0,0.0
sinceramente,0,0.0
sinceridade,0,0.0
ganhos,0,0.0
brinco,0,0.0
ouvido,0,0.0
terra,0,0.0
barro,0,0.0
terreno,0,0.0
Terrestre,0,0.0
facilidade,0,0.0
cavalete,0,0.0
servidão,0,0.0
mais fácil,0,0.0
facilmente,0,0.0
fácil,0,0.0
maleável,0,0.0
comer,0,0.0
comendo,0,0.0
distúrbios alimentares,0,0.0
escutando,0,0.0
Ebb,0,0.0
ébano,0,0.0
excêntrico,0,0.0
excentricidade,0,0.0
eclesiástico,0,0.0
eco,0,0.0
eclético,0,0.0
eclipse,0,0.0
eclíptico,0,0.0
econômico,0,0.0
Economia,0,0.0
economia,0,0.0
êxtase,0,0.0
Ecstático,0,0.0
ecumênico,0,0.0
Eddy,0,0.0
borda,0,0.0
bordando,0,0.0
comestível,0,0.0
Editic,0,0.0
edificação,0,0.0
edifício,0,0.0
editar,0,0.0
editado,0,0.0
edição,0,0.0
editor,0,0.0
editorial,0,0.0
educar,0,0.0
educado,0,0.0
Educação,0,0.0
educacional,0,0.0
eeeek,0,0.0
Eeek,0,0.0
eek,0,0.0
enguia,0,0.0
efeito,0,0.0
eficaz,0,0.0
efeitos,0,0.0
eficaz,0,0.0
efetivamente,0,0.0
efetivo,0,0.0
efeminado,0,0.0
eficaz,0,0.0
eficácia,0,0.0
eficiência,0,0.0
eficiente,0,0.0
esforço,0,0.0
esforços,0,0.0
efusão,0,0.0
ovo,0,0.0
ego,0,0.0
egoísta,0,0.0
saída,0,0.0
ehh,0,0.0
oitavo,0,0.0
oitenta,0,0.0
ejacular,0,0.0
ejaculação,0,0.0
ejetar,0,0.0
ejeção,0,0.0
elaborar,0,0.0
elaboração,0,0.0
Elan,0,0.0
decorrer,0,0.0
decorrido,0,0.0
elástico,0,0.0
elasticidade,0,0.0
exaltado,0,0.0
alegria,0,0.0
ELD,0,0.0
mais velho,0,0.0
Anciãos,0,0.0
mais velho,0,0.0
eleger,0,0.0
eleição,0,0.0
eleitor,0,0.0
eleitorado,0,0.0
elétrico,0,0.0
eletricidade,0,0.0
eletrificar,0,0.0
elegância,0,0.0
elegante,0,0.0
elemento,0,0.0
elementar,0,0.0
elementos,0,0.0
elefante,0,0.0
elevar,0,0.0
elevação,0,0.0
elevador,0,0.0
onze,0,0.0
décima primeira,0,0.0
provocar,0,0.0
elegível,0,0.0
elite,0,0.0
Elk,0,0.0
Ell,0,0.0
elipse,0,0.0
elipse,0,0.0
Ellipsoid,0,0.0
Elliptic,0,0.0
elíptico,0,0.0
alongado,0,0.0
alongamento,0,0.0
eloquência,0,0.0
eloquente,0,0.0
elucidar,0,0.0
elucidação,0,0.0
iludido,0,0.0
Enganoso,0,0.0
emaciado,0,0.0
emanar,0,0.0
emancipação,0,0.0
aterro,0,0.0
embargo,0,0.0
embarcar,0,0.0
embaraçar,0,0.0
embaraçoso,0,0.0
embaraço,0,0.0
embaixada,0,0.0
Embutir,0,0.0
embelezar,0,0.0
embelezamento,0,0.0
brasas,0,0.0
peculato,0,0.0
emblema,0,0.0
emblemático,0,0.0
incorporação,0,0.0
embolia,0,0.0
em relevo,0,0.0
abraçar,0,0.0
bordado,0,0.0
bordado,0,0.0
envolvido,0,0.0
embrião,0,0.0
embrionário,0,0.0
esmeralda,0,0.0
emerge,0,0.0
emergência,0,0.0
emergência,0,0.0
emérito,0,0.0
Emetofobia,0,0.0
emigrar,0,0.0
emigração,0,0.0
eminência,0,0.0
eminente,0,0.0
eminentemente,0,0.0
emir,0,0.0
emissão,0,0.0
emitir,0,0.0
emo,0,0.0
emoção,0,0.0
emocional,0,0.0
emotivo,0,0.0
empatia,0,0.0
imperador,0,0.0
ênfase,0,0.0
enfatizar,0,0.0
enfático,0,0.0
Império,0,0.0
empírico,0,0.0
empirismo,0,0.0
empregar,0,0.0
empregador,0,0.0
emprego,0,0.0
Emporium,0,0.0
empoderamento,0,0.0
imperatriz,0,0.0
vazio,0,0.0
Emption,0,0.0
vazio,0,0.0
"emular, imitar",0,0.0
emulsão,0,0.0
habilitar,0,0.0
capacitação,0,0.0
promulgar,0,0.0
promulgação,0,0.0
esmalte,0,0.0
acampamento,0,0.0
encantar,0,0.0
encantado,0,0.0
encantador,0,0.0
encantamento,0,0.0
cercar,0,0.0
circulando,0,0.0
enclave,0,0.0
Enclose,0,0.0
codificar,0,0.0
Encomiástico,0,0.0
elogio,0,0.0
englobar,0,0.0
Encore,0,0.0
encontro,0,0.0
encorajar,0,0.0
encorajado,0,0.0
encorajamento,0,0.0
invadir,0,0.0
invasão,0,0.0
Encrypt,0,0.0
enciclopédia,0,0.0
fim,0,0.0
em perigo,0,0.0
ameaçadas de extinção,0,0.0
empreendimento,0,0.0
terminou,0,0.0
endêmico,0,0.0
final,0,0.0
endocardite,0,0.0
endossar,0,0.0
endosso,0,0.0
dotar,0,0.0
dotado,0,0.0
doação,0,0.0
Papéis finais,0,0.0
endpoint,0,0.0
resistência,0,0.0
aguentar,0,0.0
enema,0,0.0
enérgico,0,0.0
energia,0,0.0
Aplicação,0,0.0
envolver,0,0.0
noivo,0,0.0
noivado,0,0.0
noivando,0,0.0
engendrar,0,0.0
motor,0,0.0
engenheiro,0,0.0
Engenharia,0,0.0
gravar,0,0.0
gravado,0,0.0
gravador,0,0.0
gravação,0,0.0
absorvido,0,0.0
cativante,0,0.0
Engulf,0,0.0
melhorar,0,0.0
enigma,0,0.0
enigmático,0,0.0
enjoo,0,0.0
aproveitar,0,0.0
desfrutando,0,0.0
ampliado,0,0.0
alargamento,0,0.0
iluminar,0,0.0
iluminação,0,0.0
Alistar -se,0,0.0
animar,0,0.0
enormidade,0,0.0
enorme,0,0.0
enormement,0,0.0
enriquecer,0,0.0
matricular,0,0.0
conjunto,0,0.0
bandeira,0,0.0
escravizar,0,0.0
escravização,0,0.0
segui -se,0,0.0
garantir,0,0.0
implica,0,0.0
emaranhamento,0,0.0
digitar,0,0.0
empreendimento,0,0.0
empreendedor,0,0.0
entreter,0,0.0
entretido,0,0.0
divertido,0,0.0
entretenimento,0,0.0
entusiasmo,0,0.0
entusiasta,0,0.0
entusiasmado,0,0.0
atrair,0,0.0
inteiro,0,0.0
totalidade,0,0.0
direito,0,0.0
entidade,0,0.0
entomologia,0,0.0
entranhas,0,0.0
Entrada,0,0.0
Starte,0,0.0
entrada,0,0.0
empreendedor,0,0.0
confiar,0,0.0
entrada,0,0.0
enumerar,0,0.0
enumeração,0,0.0
envelope,0,0.0
inveja,0,0.0
Environ,0,0.0
ambiente,0,0.0
arredores,0,0.0
imagine,0,0.0
enviado,0,0.0
inveja,0,0.0
efêmero,0,0.0
Ephemeris,0,0.0
épico,0,0.0
epiderme,0,0.0
epilepsia,0,0.0
epílogo,0,0.0
episcopal,0,0.0
episódio,0,0.0
episódico,0,0.0
epístola,0,0.0
epitáfio,0,0.0
epíteto,0,0.0
resumo,0,0.0
época,0,0.0
igual,0,0.0
igualdade,0,0.0
equalização,0,0.0
equalizar,0,0.0
igualmente,0,0.0
igualar,0,0.0
equação,0,0.0
equador,0,0.0
equatorial,0,0.0
equestre,0,0.0
equidistante,0,0.0
equilíbrio,0,0.0
equilíbrio,0,0.0
equipar,0,0.0
equipamento,0,0.0
Equitativo,0,0.0
equidade,0,0.0
equivalência,0,0.0
equivalente,0,0.0
Equívoco,0,0.0
era,0,0.0
apagar,0,0.0
apagado,0,0.0
apagar,0,0.0
antes,0,0.0
ereto,0,0.0
ereção,0,0.0
ergo,0,0.0
corroa,0,0.0
erosão,0,0.0
erótico,0,0.0
errar,0,0.0
incumbência,0,0.0
errante,0,0.0
errático,0,0.0
errata,0,0.0
errôneo,0,0.0
erro,0,0.0
ERST,0,0.0
erudito,0,0.0
escalada,0,0.0
escada rolante,0,0.0
escapar,0,0.0
escapou,0,0.0
escarpa,0,0.0
escolta,0,0.0
esotérico,0,0.0
especial,0,0.0
espionagem,0,0.0
LOPUSE,0,0.0
Esprit,0,0.0
ensaio,0,0.0
ensaísta,0,0.0
essência,0,0.0
essencial,0,0.0
essencialmente,0,0.0
estabelecer,0,0.0
estabelecido,0,0.0
estabelecimento,0,0.0
Estado,0,0.0
estima,0,0.0
estético,0,0.0
estimável,0,0.0
estimativa,0,0.0
estimativa,0,0.0
impedimento,0,0.0
afastado,0,0.0
Estrogênio,0,0.0
estuário,0,0.0
Etch,0,0.0
gravura,0,0.0
eterno,0,0.0
eternidade,0,0.0
etanol,0,0.0
éter,0,0.0
etéreo,0,0.0
ético,0,0.0
ética,0,0.0
etnografia,0,0.0
etiologia,0,0.0
etiqueta,0,0.0
etimologia,0,0.0
Euchre,0,0.0
eugenia,0,0.0
EULOGISTA,0,0.0
Eulógio,0,0.0
elogiar,0,0.0
elogio,0,0.0
eufemismo,0,0.0
euforia,0,0.0
eutanásia,0,0.0
evacuar,0,0.0
evacuação,0,0.0
Avalie,0,0.0
evanescência,0,0.0
evangélico,0,0.0
evangelista,0,0.0
evangelístico,0,0.0
evaporação,0,0.0
evasão,0,0.0
véspera,0,0.0
noite,0,0.0
evento,0,0.0
agitado,0,0.0
eventual,0,0.0
eventualidade,0,0.0
eventualmente,0,0.0
Evergreen,0,0.0
eterno,0,0.0
sempre,0,0.0
diariamente,0,0.0
Everyman,0,0.0
despejo,0,0.0
evidência,0,0.0
evidente,0,0.0
evocar,0,0.0
evolução,0,0.0
evoluir,0,0.0
ovelha,0,0.0
exacerbar,0,0.0
exigente,0,0.0
exagerado,0,0.0
exagero,0,0.0
exaltar,0,0.0
exaltação,0,0.0
exaltado,0,0.0
exame,0,0.0
exame,0,0.0
examinar,0,0.0
examinador,0,0.0
escavar,0,0.0
escavação,0,0.0
escavadora,0,0.0
ultrapassarem,0,0.0
excedendo,0,0.0
Excel,0,0.0
excelência,0,0.0
excelente,0,0.0
exceto,0,0.0
exceção,0,0.0
excerto,0,0.0
excesso,0,0.0
excessivo,0,0.0
excessivamente,0,0.0
intercâmbio,0,0.0
imposto de imposto,0,0.0
excisão,0,0.0
excitabilidade,0,0.0
excitável,0,0.0
excitado,0,0.0
excitação,0,0.0
excitante,0,0.0
exclamar,0,0.0
excluído,0,0.0
excluindo,0,0.0
exclusão,0,0.0
excremento,0,0.0
excreção,0,0.0
excruciante,0,0.0
excursão,0,0.0
desculpa,0,0.0
executar,0,0.0
executivo,0,0.0
executor,0,0.0
exegese,0,0.0
exemplar,0,0.0
exemplar,0,0.0
exemplificar,0,0.0
isentar,0,0.0
isenção,0,0.0
exercício,0,0.0
exercer,0,0.0
esforço,0,0.0
expire,0,0.0
escape,0,0.0
Exausta,0,0.0
exaustão,0,0.0
exaustivo,0,0.0
Exibir,0,0.0
exibição,0,0.0
alegria,0,0.0
exortar,0,0.0
exortação,0,0.0
exigente,0,0.0
existir,0,0.0
existência,0,0.0
existente,0,0.0
existir,0,0.0
saída,0,0.0
êxodo,0,0.0
exorbitante,0,0.0
exorcismo,0,0.0
exorcista,0,0.0
exótico,0,0.0
expandir,0,0.0
expandido,0,0.0
extensão,0,0.0
expansão,0,0.0
expansivo,0,0.0
expatriado,0,0.0
esperar,0,0.0
expectativa,0,0.0
expectativa,0,0.0
expectante,0,0.0
expectativa,0,0.0
esperado,0,0.0
esperando,0,0.0
conveniência,0,0.0
expediente,0,0.0
acelerar,0,0.0
expedição,0,0.0
expedito,0,0.0
despesa,0,0.0
despesa,0,0.0
despesas,0,0.0
caro,0,0.0
experiência,0,0.0
com experiência,0,0.0
experiências,0,0.0
experimentar,0,0.0
experimental,0,0.0
experimentador,0,0.0
especialista,0,0.0
perícia,0,0.0
expiração,0,0.0
expirar,0,0.0
expirado,0,0.0
termo,0,0.0
explicar,0,0.0
explicação,0,0.0
explicativo,0,0.0
explicação,0,0.0
explorar,0,0.0
explorar,0,0.0
explorador,0,0.0
explosão,0,0.0
explosões,0,0.0
expoente,0,0.0
exponencial,0,0.0
exportar,0,0.0
exportação,0,0.0
expor,0,0.0
expor,0,0.0
exposição,0,0.0
expositivo,0,0.0
exposição,0,0.0
expor,0,0.0
expressar,0,0.0
expressão,0,0.0
expressivo,0,0.0
expropriação,0,0.0
exótico,0,0.0
requintadamente,0,0.0
existente,0,0.0
ampliar,0,0.0
extensível,0,0.0
estendido,0,0.0
extensão,0,0.0
extenso,0,0.0
extensão,0,0.0
exterior,0,0.0
exterminar,0,0.0
externo,0,0.0
externamente,0,0.0
extinto,0,0.0
EXTOL,0,0.0
extra,0,0.0
extrair,0,0.0
extração,0,0.0
Extração,0,0.0
extrator,0,0.0
extradição,0,0.0
extrajudicial,0,0.0
extramural,0,0.0
estranho,0,0.0
extraordinário,0,0.0
Extravagância,0,0.0
extremo,0,0.0
extremamente,0,0.0
extremidade,0,0.0
extraído,0,0.0
Extrínseco,0,0.0
extrusão,0,0.0
exuberância,0,0.0
exalar,0,0.0
olho,0,0.0
óculos,0,0.0
ilhó,0,0.0
ocular,0,0.0
visão,0,0.0
testemunha ocular,0,0.0
fab,0,0.0
fábula,0,0.0
tecido,0,0.0
fabricar,0,0.0
fabricado,0,0.0
fabricação,0,0.0
fabuloso,0,0.0
fachada,0,0.0
face,0,0.0
faceta,0,0.0
fácil,0,0.0
facilitar,0,0.0
instalação,0,0.0
voltado para,0,0.0
fax,0,0.0
facto,0,0.0
facção,0,0.0
fator,0,0.0
fábrica,0,0.0
fatos,0,0.0
faculdades,0,0.0
Faculdade,0,0.0
mania,0,0.0
desaparecer,0,0.0
desaparecido,0,0.0
fezes,0,0.0
falha,0,0.0
Fain,0,0.0
desmaiando,0,0.0
justo,0,0.0
com justiça,0,0.0
Fairway,0,0.0
fada,0,0.0
fé,0,0.0
fiel,0,0.0
fidelidade,0,0.0
Sem fé,0,0.0
falso,0,0.0
cair,0,0.0
falácia,0,0.0
falível,0,0.0
caindo,0,0.0
cair,0,0.0
pousio,0,0.0
falsamente,0,0.0
falsificado,0,0.0
falsificar,0,0.0
falsidade,0,0.0
vacilar,0,0.0
fama,0,0.0
famoso,0,0.0
familia,0,0.0
familiaridade,0,0.0
familiarizar,0,0.0
família,0,0.0
tempo para a família,0,0.0
fome,0,0.0
famoso,0,0.0
famoso,0,0.0
fã,0,0.0
fanático,0,0.0
fanatismo,0,0.0
fantasioso,0,0.0
chique,0,0.0
Fandango,0,0.0
fanfarra,0,0.0
Fang,0,0.0
presas,0,0.0
fanning,0,0.0
fantasia,0,0.0
fantasia,0,0.0
farsa,0,0.0
farcical,0,0.0
tarifa,0,0.0
até a próxima,0,0.0
fazenda,0,0.0
agricultor,0,0.0
casa de fazenda,0,0.0
agricultura,0,0.0
Faro,0,0.0
mais,0,0.0
fáscia,0,0.0
fascinar,0,0.0
fascinante,0,0.0
fascinação,0,0.0
moda,0,0.0
elegante,0,0.0
prenda,0,0.0
fixador,0,0.0
fixação,0,0.0
jejum,0,0.0
gordo,0,0.0
fatalidade,0,0.0
destino,0,0.0
destinatário,0,0.0
pai,0,0.0
FATHOM,0,0.0
fadiga,0,0.0
cansado,0,0.0
gordinho,0,0.0
falta,0,0.0
impecável,0,0.0
"falhas, panes",0,0.0
fauna,0,0.0
Favor,0,0.0
favorável,0,0.0
favorito,0,0.0
feriado favorito,0,0.0
favoritismo,0,0.0
favs,0,0.0
Fawn,0,0.0
temido,0,0.0
medo,0,0.0
medo,0,0.0
temendo,0,0.0
destemido,0,0.0
medos,0,0.0
viabilidade,0,0.0
viável,0,0.0
façanha,0,0.0
pena,0,0.0
recurso,0,0.0
características,0,0.0
febril,0,0.0
Fecal,0,0.0
fezes,0,0.0
fecundidade,0,0.0
Federal,0,0.0
federação,0,0.0
Feeble,0,0.0
alimentar,0,0.0
alimentador,0,0.0
sentir,0,0.0
se sentir bem,0,0.0
sentindo pra baixo,0,0.0
sentindo-se bem,0,0.0
pés,0,0.0
fingido,0,0.0
felicidade,0,0.0
felino,0,0.0
caiu,0,0.0
Caras,0,0.0
amigo,0,0.0
comunhão,0,0.0
criminoso,0,0.0
crime,0,0.0
sentido,0,0.0
feminino,0,0.0
feminilidade,0,0.0
fen,0,0.0
cerca,0,0.0
FEND,0,0.0
Fender,0,0.0
funcho,0,0.0
fermentar,0,0.0
fermentação,0,0.0
samambaia,0,0.0
balsa,0,0.0
fertil,0,0.0
fertilizar,0,0.0
fervoroso,0,0.0
festival,0,0.0
festivo,0,0.0
buscar,0,0.0
Fete,0,0.0
fetiche,0,0.0
feudal,0,0.0
febre,0,0.0
febril,0,0.0
noiva,0,0.0
fiasco,0,0.0
Fiat,0,0.0
fibra,0,0.0
fibroso,0,0.0
inconstante,0,0.0
ficção,0,0.0
fictício,0,0.0
violino,0,0.0
violinista,0,0.0
fidelidade,0,0.0
fiduciário,0,0.0
campo,0,0.0
Fiesta,0,0.0
lutador,0,0.0
invenção,0,0.0
figurativo,0,0.0
figura,0,0.0
estatueta,0,0.0
filamento,0,0.0
filamentoso,0,0.0
arquivo,0,0.0
filibuster,0,0.0
filigrana,0,0.0
arquivamento,0,0.0
registros,0,0.0
preencher,0,0.0
filé,0,0.0
enchimento,0,0.0
potra,0,0.0
filme,0,0.0
Filmy,0,0.0
filtro,0,0.0
sujeira,0,0.0
imundo,0,0.0
Fin,0,0.0
final,0,0.0
final,0,0.0
finalidade,0,0.0
finalizado,0,0.0
finalmente,0,0.0
finança,0,0.0
financeiro,0,0.0
financiador,0,0.0
Finch,0,0.0
encontrar,0,0.0
encontrando,0,0.0
Farily,0,0.0
Finesse,0,0.0
dedo,0,0.0
impressão digital,0,0.0
dedos cruzados,0,0.0
terminar,0,0.0
finito,0,0.0
fink,0,0.0
fogo,0,0.0
bola fogo,0,0.0
Firefly,0,0.0
bombeiro,0,0.0
lareira,0,0.0
a prova de fogo,0,0.0
lareira,0,0.0
lenha,0,0.0
Fogo de artifício,0,0.0
disparo,0,0.0
empresa,0,0.0
firmamento,0,0.0
firmemente,0,0.0
firmeza,0,0.0
primogênito,0,0.0
fiscal,0,0.0
peixe,0,0.0
pescador,0,0.0
pesca,0,0.0
olho de peixe,0,0.0
pescaria,0,0.0
duvidoso,0,0.0
físsil,0,0.0
fissão,0,0.0
fissura,0,0.0
punho,0,0.0
fístula,0,0.0
ajustar,0,0.0
fitness,0,0.0
ajustado,0,0.0
apropriado,0,0.0
acessórios,0,0.0
consertar,0,0.0
fixação,0,0.0
fixo,0,0.0
acessório,0,0.0
acessórios,0,0.0
efervescer,0,0.0
flabbergast,0,0.0
flácido,0,0.0
flácido,0,0.0
sinalização,0,0.0
Flagship,0,0.0
Floco,0,0.0
escamoso,0,0.0
chama,0,0.0
flamejante,0,0.0
mesa,0,0.0
flanco,0,0.0
flanqueado,0,0.0
flanqueando,0,0.0
flanela,0,0.0
FLAP,0,0.0
batendo,0,0.0
flare,0,0.0
queimando,0,0.0
clarão,0,0.0
flashback,0,0.0
piscando,0,0.0
lanterna,0,0.0
chamativo,0,0.0
frasco,0,0.0
plano,0,0.0
planicidade,0,0.0
achatado,0,0.0
bajular,0,0.0
lisonjeiro,0,0.0
lisonja,0,0.0
flatulência,0,0.0
Faça um dosso,0,0.0
sabor,0,0.0
imperfeição,0,0.0
imperfeições,0,0.0
pulga,0,0.0
fugiu,0,0.0
fugir,0,0.0
frota,0,0.0
fugaz,0,0.0
carne,0,0.0
carnuda,0,0.0
flex,0,0.0
flexibilidade,0,0.0
flexível,0,0.0
flexão,0,0.0
tremer,0,0.0
pisca,0,0.0
Flier,0,0.0
voo,0,0.0
Vacilar,0,0.0
arremesso,0,0.0
pedra,0,0.0
nadadeira,0,0.0
flerte,0,0.0
flerte,0,0.0
flutuador,0,0.0
rebanho,0,0.0
enchente,0,0.0
chão,0,0.0
FLOP,0,0.0
flora,0,0.0
floral,0,0.0
florista,0,0.0
fio dental,0,0.0
linguado,0,0.0
farinha,0,0.0
