word,emotion,accuracy
Colofão,joy,0
cor,joy,0
coloração,joy,0
colori,joy,0
coloração,joy,0
incolor,joy,0
cores,joy,0
colossal,joy,0
potro,joy,0
coluna,joy,0
colunar,joy,0
coma,joy,0
em coma,joy,0
pentear,joy,0
combate,joy,0
combatente,joy,0
combativo,joy,0
combinação,joy,0
Combinatório,joy,0
combinar,joy,0
combinado,joy,0
combustível,joy,0
combustão,joy,0
comédia,joy,0
cometa,joy,0
Consolador,joy,0
quadrinho,joy,0
cômico,joy,0
chegando,joy,0
vírgula,joy,0
comando,joy,0
comandante,joy,0
comandante,joy,0
comandante,joy,0
comemorativo,joy,0
começar,joy,0
elogiar,joy,0
elogio,joy,0
proporcional,joy,0
Comente,joy,0
comentário,joy,0
comentarista,joy,0
comércio,joy,0
comercial,joy,0
comissário,joy,0
comissão,joy,0
comissário,joy,0
comprometer-se,joy,0
compromisso,joy,0
empenhado,joy,0
Comitê,joy,0
mercadoria,joy,0
comodoro,joy,0
comum,joy,0
comumente,joy,0
comum,joy,0
Comuns,joy,0
comunidade,joy,0
comoçã,joy,0
comuna,joy,0
comunicável,joy,0
comunicar,joy,0
comunicação,joy,0
comunicativo,joy,0
O comunismo,joy,0
comunista,joy,0
comunidade,joy,0
comutação,joy,0
comutativo,joy,0
trajeto,joy,0
Companheiro,joy,0
compactar,joy,0
compactação,joy,0
compactação,joy,0
companhia,joy,0
empresa,joy,0
comparável,joy,0
comparativo,joy,0
comparativamente,joy,0
comparação,joy,0
compartimento,joy,0
bússola,joy,0
compaixão,joy,0
compassivo,joy,0
compatibilidade,joy,0
compatível,joy,0
obrigar,joy,0
compelido,joy,0
atraente,joy,0
compêndio,joy,0
compensação,joy,0
compensatório,joy,0
competência,joy,0
competência,joy,0
competente,joy,0
concorrência,joy,0
competitivo,joy,0
concorrente,joy,0
compilação,joy,0
compilar,joy,0
Complacência,joy,0
complacente,joy,0
reclamar,joy,0
reclamação,joy,0
complementar,joy,0
concluído,joy,0
completamente,joy,0
integridade,joy,0
complexo,joy,0
complexo,joy,0
tez,joy,0
complexidade,joy,0
conformidade,joy,0
compatível,joy,0
complicar,joy,0
complicado,joy,0
complicação,joy,0
cumplicidade,joy,0
complementar,joy,0
cumprir,joy,0
cumprindo,joy,0
Compo,joy,0
componente,joy,0
compor,joy,0
composto,joy,0
compositor,joy,0
composto,joy,0
composição,joy,0
composto,joy,0
compostura,joy,0
composto,joy,0
compreender,joy,0
compreensão,joy,0
compreensivo,joy,0
comprimir,joy,0
comprimido,joy,0
compressível,joy,0
compressão,joy,0
compreende,joy,0
compromisso,joy,0
Controlador,joy,0
compulsão,joy,0
obrigatório,joy,0
computável,joy,0
computação,joy,0
calcular,joy,0
computador,joy,0
camarada,joy,0
vigarista,joy,0
concatenação,joy,0
côncavo,joy,0
esconder,joy,0
escondido,joy,0
ocultação,joy,0
presunção,joy,0
pretensioso,joy,0
concebível,joy,0
concentrado,joy,0
concentração,joy,0
concêntrico,joy,0
concepção,joy,0
preocupação,joy,0
preocupado,joy,0
show,joy,0
concessão,joy,0
concessional,joy,0
porteiro,joy,0
conciso,joy,0
conclave,joy,0
concluir,joy,0
final,joy,0
conclusão,joy,0
mistura,joy,0
concomitante,joy,0
concórdia,joy,0
concordância,joy,0
Concours,joy,0
Concurso,joy,0
concreto,joy,0
concordância,joy,0
simultâneo,joy,0
concordando,joy,0
concussão,joy,0
condenar,joy,0
condenação,joy,0
condensação,joy,0
condensado,joy,0
condescendente,joy,0
condescendência,joy,0
condimento,joy,0
doença,joy,0
condicional,joy,0
condicionalmente,joy,0
condicionado,joy,0
condições,joy,0
pêsames,joy,0
Condolências,joy,0
perdoar,joy,0
propício,joy,0
conduta,joy,0
condução,joy,0
condutividade,joy,0
condutor,joy,0
conduíte,joy,0
cone,joy,0
confederado,joy,0
confederação,joy,0
conferir,joy,0
conferência,joy,0
confessar,joy,0
confissão,joy,0
confessional,joy,0
confissões,joy,0
confiar,joy,0
confidencial,joy,0
confidencialmente,joy,0
configuração,joy,0
limitar,joy,0
confinado,joy,0
confinamento,joy,0
confins,joy,0
confirme,joy,0
confirmação,joy,0
confirmatório,joy,0
confirmado,joy,0
confiscar,joy,0
confisco,joy,0
conflagração,joy,0
conflito,joy,0
conflitante,joy,0
confluência,joy,0
conformidade,joy,0
conformação,joy,0
conformidade,joy,0
confundir,joy,0
confuso,joy,0
enfrentar,joy,0
confundir,joy,0
confusão,joy,0
agradável,joy,0
congênito,joy,0
congestionamento,joy,0
conglomerado,joy,0
conglomeração,joy,0
se reunir,joy,0
congregação,joy,0
Congresso,joy,0
Congresso,joy,0
Congressista,joy,0
congruência,joy,0
cônica,joy,0
cônico,joy,0
conjetura,joy,0
conjugal,joy,0
conjugado,joy,0
conjugação,joy,0
conjunção,joy,0
conjuntivo,joy,0
Conjure,joy,0
conjurar,joy,0
conectar,joy,0
conectado,joy,0
conexão,joy,0
Connective,joy,0
conquistar,joy,0
conquistador,joy,0
conquista,joy,0
consciência,joy,0
consciente,joy,0
consciência,joy,0
recrutamento,joy,0
consecutivo,joy,0
consentimento,joy,0
consentindo,joy,0
consequência,joy,0
conseqüente,joy,0
conservação,joy,0
conservadorismo,joy,0
conservador,joy,0
conservatório,joy,0
conservar,joy,0
considerável,joy,0
atencioso,joy,0
consignatário,joy,0
Consignação,joy,0
consistência,joy,0
consistente,joy,0
consolação,joy,0
console,joy,0
consolidar,joy,0
consolidação,joy,0
consoante,joy,0
consorte,joy,0
conspícuo,joy,0
conspiração,joy,0
conspirador,joy,0
conspirar,joy,0
polícia,joy,0
constância,joy,0
constante,joy,0
constantemente,joy,0
constelação,joy,0
consternação,joy,0
constipação,joy,0
constituinte,joy,0
constituintes,joy,0
constituir,joy,0
constituição,joy,0
constitucional,joy,0
Constitucionalidade,joy,0
restringir,joy,0
restrito,joy,0
limitação,joy,0
construir,joy,0
construção,joy,0
interpretar,joy,0
cônsul,joy,0
consultar,joy,0
consulta,joy,0
consumir,joy,0
consumindo,joy,0
consumar,joy,0
consumação,joy,0
consumo,joy,0
contato,joy,0
contágio,joy,0
contagiosamente,joy,0
contenção,joy,0
contém,joy,0
contaminar,joy,0
contaminado,joy,0
contaminação,joy,0
contemplar,joy,0
contemplação,joy,0
contemplativo,joy,0
contemporâneo,joy,0
contemporâneo,joy,0
desprezo,joy,0
desprezível,joy,0
desprezo,joy,0
disputando,joy,0
contenção,joy,0
contencioso,joy,0
conteúdo,joy,0
contexto,joy,0
contíguo,joy,0
continência,joy,0
continente,joy,0
continental,joy,0
contingência,joy,0
contingente,joy,0
contínuo,joy,0
continuamente,joy,0
continuação,joy,0
continuação,joy,0
continuar,joy,0
contínuo,joy,0
continuando,joy,0
continuidade,joy,0
contínuo,joy,0
continuamente,joy,0
contorno,joy,0
contrabando,joy,0
contrato,joy,0
contratado,joy,0
contrátil,joy,0
contratação,joy,0
contração,joy,0
contraditório,joy,0
contradição,joy,0
contraditório,joy,0
contrário,joy,0
contraste,joy,0
contrastado,joy,0
Contravene,joy,0
contravenção,joy,0
contribuir,joy,0
contribuinte,joy,0
inventado,joy,0
ao controle,joy,0
controverso,joy,0
controvérsia,joy,0
dilema,joy,0
convalescente,joy,0
convecção,joy,0
convocar,joy,0
conveniência,joy,0
conveniências,joy,0
conveniente,joy,0
convento,joy,0
convenção,joy,0
convencional,joy,0
converge,joy,0
convergência,joy,0
convergente,joy,0
familiarizado,joy,0
conversação,joy,0
conversacional,joy,0
conversar,joy,0
conversando,joy,0
conversão,joy,0
converter,joy,0
convertido,joy,0
conversível,joy,0
convexo,joy,0
convexidade,joy,0
comunicar,joy,0
transporte,joy,0
transportar,joy,0
condenar,joy,0
convicção,joy,0
convencer,joy,0
convencido,joy,0
convincente,joy,0
convocação,joy,0
complicado,joy,0
convolução,joy,0
comboio,joy,0
COO,joy,0
cozinhar,joy,0
culinária,joy,0
culinária,joy,0
legal,joy,0
resfriador,joy,0
resfriamento,joy,0
frieza,joy,0
Coop,joy,0
colaborar,joy,0
Cooperando,joy,0
cooperação,joy,0
cooperativo,joy,0
coordenada,joy,0
policial,joy,0
lidar,joy,0
abundante,joy,0
cobre,joy,0
cópia de,joy,0
imitador,joy,0
cópia,joy,0
direito autoral,joy,0
coral,joy,0
cordão,joy,0
cordão,joy,0
veludo veludo,joy,0
essencial,joy,0
cortiça,joy,0
saca rolhas,joy,0
milho,joy,0
córnea,joy,0
canto,joy,0
corneta,joy,0
cornija,joy,0
amido de milho,joy,0
corolário,joy,0
Corona,joy,0
médico legista,joy,0
corporal,joy,0
corporativo,joy,0
corporaçã,joy,0
corporal,joy,0
corpo,joy,0
cadáver,joy,0
corpus,joy,0
curral,joy,0
correção,joy,0
corretivo,joy,0
correção,joy,0
correlação,joy,0
correlativo,joy,0
corresponder,joy,0
correspondência,joy,0
correspondente,joy,0
corredor,joy,0
corroborar,joy,0
corroboração,joy,0
corrosão,joy,0
corrosivo,joy,0
corrupto,joy,0
corrupção,joy,0
corrupção,joy,0
corpete,joy,0
espartilho,joy,0
córtex,joy,0
cortical,joy,0
corveta,joy,0
Cosmético,joy,0
Cosméticos,joy,0
cósmico,joy,0
cosmologia,joy,0
Cosmopolita,joy,0
cosmos,joy,0
custo,joy,0
dispendioso,joy,0
fantasia,joy,0
aconchegante,joy,0
berço,joy,0
Cote,joy,0
cabana,joy,0
algodão,joy,0
sofá,joy,0
puma,joy,0
tosse,joy,0
conselho,joy,0
conselho,joy,0
conselheiro,joy,0
conselheiro,joy,0
contar,joy,0
contagem regressiva,joy,0
contado,joy,0
semblante,joy,0
contador,joy,0
contrariar,joy,0
contrabalançar,joy,0
reconvenção,joy,0
contrapartida,joy,0
condessa,joy,0
incontáveis,joy,0
país,joy,0
compatriota,joy,0
contagens,joy,0
condado,joy,0
golpe,joy,0
casal,joy,0
acoplado,joy,0
cupom,joy,0
coragem,joy,0
corajoso,joy,0
correio,joy,0
cursos,joy,0
Correndo,joy,0
tribunal,joy,0
cortês,joy,0
cortesia,joy,0
tribunal,joy,0
Tribunais,joy,0
pátio,joy,0
pacto,joy,0
cobrir,joy,0
abordado,joy,0
cobertura,joy,0
Covert,joy,0
Covet,joy,0
vaca,joy,0
covarde,joy,0
covardia,joy,0
covardemente,joy,0
vaqueiro,joy,0
Powehide,joy,0
Cowl,joy,0
colega de trabalho,joy,0
recatado,joy,0
coiote,joy,0
caranguejo,joy,0
Crabby,joy,0
rachadura,joy,0
rachado,joy,0
biscoito,joy,0
rachadura,joy,0
Crackle,joy,0
arte,joy,0
artesão,joy,0
astuto,joy,0
Craig,joy,0
Cram,joy,0
amontoado,joy,0
cãibra,joy,0
apertado,joy,0
guindaste,joy,0
crânio,joy,0
manivela,joy,0
irritadiço,joy,0
besteira,joy,0
craps,joy,0
colidir,joy,0
Crate,joy,0
cratera,joy,0
almejar,joy,0
desejo,joy,0
lagostins,joy,0
arrastar,joy,0
giz de cera,joy,0
mania,joy,0
enlouquecido,joy,0
louco,joy,0
rangendo,joy,0
creme,joy,0
cremoso,joy,0
vinco,joy,0
criação,joy,0
criativo,joy,0
O Criador,joy,0
criatura,joy,0
crédito,joy,0
credencial,joy,0
credenciais,joy,0
credibilidade,joy,0
credível,joy,0
crédito,joy,0
Creditável,joy,0
creditado,joy,0
creditando,joy,0
credor,joy,0
crença,joy,0
Riacho,joy,0
rastejar,joy,0
rastejando,joy,0
cremação,joy,0
crioulo,joy,0
crescente,joy,0
Cretins,joy,0
fenda,joy,0
equipe,joy,0
berço,joy,0
Grilo,joy,0
gritou,joy,0
crime,joy,0
Criminoso,joy,0
criminalidade,joy,0
crimp,joy,0
carmesim,joy,0
desgosto,joy,0
aleijado,joy,0
aleijado,joy,0
aleijante,joy,0
crise,joy,0
crocante,joy,0
critério,joy,0
crítico,joy,0
criticar,joy,0
crítica,joy,0
criticar,joy,0
crítica,joy,0
CRITTER,joy,0
Croak,joy,0
Crock,joy,0
louça,joy,0
crocodilo,joy,0
Croft,joy,0
trapaceiro,joy,0
cortar,joy,0
croquet,joy,0
cruzar,joy,0
besta,joy,0
cruzado,joy,0
cruzando,joy,0
virilha,joy,0
agachado,joy,0
agachado,joy,0
agachado,joy,0
Crupier,joy,0
corvo,joy,0
multidão,joy,0
superlotado,joy,0
multidões,joy,0
coroa,joy,0
crucial,joy,0
cruzado,joy,0
crucifixo,joy,0
crucificação,joy,0
bruto,joy,0
cruel,joy,0
cruelmente,joy,0
crueldade,joy,0
cruzeiro,joy,0
cruzador,joy,0
migalha,joy,0
em ruínas,joy,0
amassado,joy,0
Crunch,joy,0
cruzada,joy,0
crush,joy,0
esmagado,joy,0
esmagando,joy,0
crosta,joy,0
duro,joy,0
muleta,joy,0
Crux,joy,0
chorar,joy,0
choro,joy,0
cripta,joy,0
enigmático,joy,0
criptografia,joy,0
cristal,joy,0
cristalino,joy,0
cristalização,joy,0
filhote,joy,0
cubo,joy,0
cubículo,joy,0
corno,joy,0
cuco,joy,0
deixa,joy,0
manguito,joy,0
cozinha,joy,0
culinária,joy,0
abate,joy,0
culminar,joy,0
culminação,joy,0
culpabilidade,joy,0
culpável,joy,0
culpado,joy,0
culto,joy,0
cultivar,joy,0
cultivado,joy,0
cultivo,joy,0
cultura,joy,0
bueiro,joy,0
pesado,joy,0
cumulus,joy,0
ardiloso,joy,0
xícara,joy,0
armário,joy,0
Cupping,joy,0
cur,joy,0
curável,joy,0
Curate,joy,0
curativo,joy,0
curador,joy,0
meio-fio,joy,0
coalhada,joy,0
recolher obrigatório,joy,0
curiosidade,joy,0
curioso,joy,0
ondulação,joy,0
ondulação,joy,0
moeda,joy,0
atual,joy,0
currículo,joy,0
Curry,joy,0
xingamento,joy,0
amaldiçoado,joy,0
maldição,joy,0
superficial,joy,0
Curt,joy,0
redução,joy,0
redução,joy,0
cortina,joy,0
curvatura,joy,0
curva,joy,0
curvado,joy,0
curvilíneo,joy,0
almofada,joy,0
cúspide,joy,0
xingado,joy,0
custodiante,joy,0
custódia,joy,0
Costumeiro,joy,0
cliente,joy,0
corte,joy,0
cutâneo,joy,0
bonitinho,joy,0
cutícula,joy,0
talheres,joy,0
cortador,joy,0
cortadores,joy,0
Cutthroat,joy,0
corte,joy,0
estacas,joy,0
cwt,joy,0
cianeto,joy,0
ciclo,joy,0
cíclico,joy,0
ciclista,joy,0
ciclone,joy,0
cilindro,joy,0
cilíndrico,joy,0
prato,joy,0
cínico,joy,0
cisto,joy,0
cístico,joy,0
citomegalovírus,joy,0
citoplasma,joy,0
czar,joy,0
dab,joy,0
Dabble,joy,0
Dabling,joy,0
pai,joy,0
dado,joy,0
Daemon,joy,0
Daft,joy,0
punhal,joy,0
diário,joy,0
guloseima,joy,0
laticínio,joy,0
Dak,joy,0
Dale,joy,0
barragem,joy,0
dano,joy,0
danos,joy,0
Dame,joy,0
droga,joy,0
condenação,joy,0
condenado,joy,0
úmido,joy,0
umedecido,joy,0
amortecedor,joy,0
donzela,joy,0
dançarino,joy,0
caspa,joy,0
dândi,joy,0
perigo,joy,0
perigoso,joy,0
perigosamente,joy,0
que droga,joy,0
Dangle,joy,0
Dank,joy,0
Dapper,joy,0
Ouse,joy,0
audaz,joy,0
escuro,joy,0
escurecer,joy,0
escurecido,joy,0
mais sombrio,joy,0
sombriamente,joy,0
escuridão,joy,0
lado escuro,joy,0
maldito,joy,0
dardo,joy,0
traço,joy,0
painel,joy,0
tracejadas,joy,0
correndo,joy,0
covarde,joy,0
dados,joy,0
base de dados,joy,0
Aorandou,joy,0
dia,joy,0
aurora,joy,0
sonhando acordado,joy,0
atordoado,joy,0
Dazed,joy,0
deslumbrar,joy,0
deslumbrante,joy,0
diácono,joy,0
desativar,joy,0
prazo final,joy,0
prazos,joy,0
impasse,joy,0
mortal,joy,0
ensurdecedor,joy,0
surdez,joy,0
distribuidor,joy,0
tratativa,joy,0
negociações,joy,0
tratado,joy,0
reitor,joy,0
querido,joy,0
escassez,joy,0
morte,joy,0
fiasco,joy,0
discutível,joy,0
debate,joy,0
devassidão,joy,0
debênture,joy,0
débito,joy,0
destroços,joy,0
dívida,joy,0
devedor,joy,0
estréia,joy,0
décad,joy,0
Decanter,joy,0
decair,joy,0
deteriorado,joy,0
morto,joy,0
engano,joy,0
enganoso,joy,0
enganar,joy,0
enganado,joy,0
enganando,joy,0
decência,joy,0
decente,joy,0
decepção,joy,0
enganoso,joy,0
decididamente,joy,0
decíduo,joy,0
decimal,joy,0
decifrar,joy,0
decisão,joy,0
decisivo,joy,0
área coberta,joy,0
declaração,joy,0
declaratório,joy,0
declarar,joy,0
declinação,joy,0
declínio,joy,0
declinante,joy,0
decompor,joy,0
decomposto,joy,0
decomposição,joy,0
decorar,joy,0
decoração,joy,0
decoro,joy,0
chamariz,joy,0
diminuir,joy,0
diminuído,joy,0
diminuindo,joy,0
decreto,joy,0
decremento,joy,0
decrépito,joy,0
acenar,joy,0
dedicação,joy,0
deduzir,joy,0
deduzir,joy,0
dedução,joy,0
obra,joy,0
aprofundar,joy,0
mais profundo,joy,0
cervo,joy,0
difamação,joy,0
difamatório,joy,0
padrão,joy,0
derrota,joy,0
derrotado,joy,0
defeito,joy,0
deserção,joy,0
defeituoso,joy,0
defender,joy,0
réu,joy,0
defendido,joy,0
defensor,joy,0
defendendo,joy,0
defesa,joy,0
indefeso,joy,0
defensável,joy,0
defensiva,joy,0
adiar,joy,0
deferência,joy,0
adiamento,joy,0
adiando,joy,0
desafio,joy,0
desafiador,joy,0
deficiência,joy,0
déficit,joy,0
definir,joy,0
definiram,joy,0
definição,joy,0
definitivo,joy,0
Esflada,joy,0
deflação,joy,0
desviar,joy,0
deflexão,joy,0
defloração,joy,0
deformar,joy,0
deformado,joy,0
deformidade,joy,0
defraudar,joy,0
custear,joy,0
hábil,joy,0
extinto,joy,0
desafiar,joy,0
degeneração,joy,0
degenerar,joy,0
degeneração,joy,0
degradação,joy,0
degradar,joy,0
degradante,joy,0
grau,joy,0
desidratado,joy,0
atraso,joy,0
atrasado,joy,0
Deatível,joy,0
delegar,joy,0
delegação,joy,0
deletério,joy,0
eliminação,joy,0
deliberar,joy,0
deliberação,joy,0
deliberativo,joy,0
delicadeza,joy,0
delinear,joy,0
delineamento,joy,0
delinquência,joy,0
delinquente,joy,0
delirante,joy,0
delírio,joy,0
entrega,joy,0
Dell,joy,0
delta,joy,0
dilúvio,joy,0
ilusão,joy,0
ilusório,joy,0
Deluxe,joy,0
DeLve,joy,0
demanda,joy,0
exigente,joy,0
comportamento,joy,0
demente,joy,0
demência,joy,0
morte,joy,0
democracia,joy,0
democrata,joy,0
demolir,joy,0
demolido,joy,0
demolição,joy,0
demônio,joy,0
demoníaco,joy,0
demonstrável,joy,0
demonstrar,joy,0
demonstrado,joy,0
demonstrando,joy,0
demonstração,joy,0
demonstrador,joy,0
desmoralizado,joy,0
demos,joy,0
Den,joy,0
negação,joy,0
negado,joy,0
denominação,joy,0
confessional,joy,0
denominador,joy,0
denotar,joy,0
denunciar,joy,0
denso,joy,0
densidade,joy,0
dente,joy,0
dentista,joy,0
odontologia,joy,0
Dentistas,joy,0
denúncia,joy,0
negar,joy,0
negando,joy,0
Desodorante,joy,0
partir,joy,0
partiu,joy,0
departamento,joy,0
partida,joy,0
depender,joy,0
dependente,joy,0
dependência,joy,0
dependência,joy,0
dependente,joy,0
representar,joy,0
representando,joy,0
esgotamento,joy,0
deplorável,joy,0
deplore,joy,0
implantar,joy,0
deportar,joy,0
deportação,joy,0
depósito,joy,0
depositário,joy,0
deposição,joy,0
depositário,joy,0
depósito,joy,0
depravado,joy,0
depravação,joy,0
depreciar,joy,0
depreciado,joy,0
depreciação,joy,0
deprimido,joy,0
depressivo,joy,0
deprimente,joy,0
depressão,joy,0
depressivo,joy,0
depressivo,joy,0
privação,joy,0
privado,joy,0
profundidade,joy,0
deputado,joy,0
descarrilhar,joy,0
perturbado,joy,0
abandonado,joy,0
escárnio,joy,0
derivação,joy,0
derivado,joy,0
derivar,joy,0
dérmico,joy,0
dermatologista,joy,0
dermatologia,joy,0
derrogação,joy,0
Derogatório,joy,0
descer,joy,0
descendente,joy,0
descendente,joy,0
descendente,joy,0
descida,joy,0
descrever,joy,0
descrição,joy,0
descritivo,joy,0
profanação,joy,0
deserto,joy,0
deserto,joy,0
deserção,joy,0
merecer,joy,0
mereceu,joy,0
merecedor,joy,0
projeto,joy,0
designar,joy,0
designação,joy,0
projetado,joy,0
Designer,joy,0
projetando,joy,0
conveniência,joy,0
desejável,joy,0
desejos,joy,0
desejando,joy,0
desejo,joy,0
desistir,joy,0
mesa,joy,0
desolação,joy,0
desespero,joy,0
desesperado,joy,0
despachar,joy,0
desesperado,joy,0
desespero,joy,0
desprezível,joy,0
desprezo,joy,0
despótico,joy,0
despotismo,joy,0
sobremesa,joy,0
destinada,joy,0
destituído,joy,0
destruído,joy,0
destruidor,joy,0
destruindo,joy,0
destruição,joy,0
destrutivo,joy,0
Desapear,joy,0
destacado,joy,0
destacamento,joy,0
detalhe,joy,0
detalhes,joy,0
deter,joy,0
detido,joy,0
detectar,joy,0
detectável,joy,0
detecção,joy,0
detetive,joy,0
detector,joy,0
detenção,joy,0
Deter -se,joy,0
detergente,joy,0
deteriorar,joy,0
deteriorado,joy,0
deterioração,joy,0
determinável,joy,0
determinado,joy,0
determinação,joy,0
determinado,joy,0
detestar,joy,0
detestação,joy,0
detonar,joy,0
detonação,joy,0
Desvio,joy,0
prejudicar,joy,0
detrimento,joy,0
prejudicial,joy,0
Detritos,joy,0
Deuce,joy,0
devastar,joy,0
devastado,joy,0
devastador,joy,0
devastação,joy,0
desenvolver,joy,0
em desenvolvimento,joy,0
desenvolvimento,joy,0
desviar,joy,0
desviando,joy,0
desvio,joy,0
dispositivo,joy,0
diabo,joy,0
diabólico,joy,0
desonesto,joy,0
inventar,joy,0
desprovido,joy,0
devolução,joy,0
devolver,joy,0
dedicar,joy,0
devoto,joy,0
devorar,joy,0
orvalho,joy,0
destro,joy,0
destreza,joy,0
dextrose,joy,0
diabólico,joy,0
diagnóstico,joy,0
diagnóstico,joy,0
Diagnóstico,joy,0
diagrama,joy,0
Dial,joy,0
dialeto,joy,0
dialética,joy,0
diálogo,joy,0
diâmetro,joy,0
diamantes,joy,0
fralda,joy,0
diafragma,joy,0
diarréia,joy,0
diatribe,joy,0
dados,joy,0
dicotômico,joy,0
dicotomia,joy,0
Dickhead,joy,0
Dicks,joy,0
ditar,joy,0
ditado,joy,0
ditador,joy,0
ditatorial,joy,0
ditadura,joy,0
dicção,joy,0
dicionário,joy,0
ditado,joy,0
didático,joy,0
morrer,joy,0
morreu,joy,0
dieta,joy,0
dietético,joy,0
diferir,joy,0
diferença,joy,0
diferenças,joy,0
diferencial,joy,0
diferenciação,joy,0
diferentemente,joy,0
diferente,joy,0
difícil,joy,0
dificuldades,joy,0
dificuldade,joy,0
difuso,joy,0
difusão,joy,0
escavação,joy,0
digerir,joy,0
digestão,joy,0
Digit,joy,0
digno,joy,0
Digressão,joy,0
escavações,joy,0
dique,joy,0
dilapidado,joy,0
dilatação,joy,0
dilatação,joy,0
dilema,joy,0
diligência,joy,0
diligente,joy,0
diluente,joy,0
diluir,joy,0
diluído,joy,0
diluição,joy,0
DIME,joy,0
dimensão,joy,0
diminuir,joy,0
diminuído,joy,0
diminuição,joy,0
diminutivo,joy,0
Din,joy,0
jantar,joy,0
o jantar,joy,0
jantar,joy,0
dinossauro,joy,0
força,joy,0
diocesano,joy,0
diocese,joy,0
diorama,joy,0
mergulhar,joy,0
diploma,joy,0
diplomacia,joy,0
diplomata,joy,0
diplomático,joy,0
terrível,joy,0
direcionado,joy,0
direçã,joy,0
diretamente,joy,0
diretor,joy,0
diretório,joy,0
sujeira,joy,0
sujo,joy,0
incapacidade,joy,0
desativar,joy,0
desabilitado,joy,0
desvantagem,joy,0
descontente,joy,0
discordar,joy,0
desagradável,joy,0
discordando,joy,0
desacordo,joy,0
proibir,joy,0
não permitido,joy,0
Desapontamento,joy,0
desaparecer,joy,0
desaparecimento,joy,0
desaparecendo,joy,0
decepcionar,joy,0
desapontado,joy,0
decepcionante,joy,0
desapontamento,joy,0
decepções,joy,0
desaprovação,joy,0
desaprovar,joy,0
reprovado,joy,0
desaprovando,joy,0
desarmar,joy,0
desordem,joy,0
desastre,joy,0
desastroso,joy,0
Disbance,joy,0
descrença,joy,0
descrença,joy,0
desembolsar,joy,0
desembolso,joy,0
disco,joy,0
descartado,joy,0
devasções,joy,0
discernir,joy,0
discernível,joy,0
discernir,joy,0
discernimento,joy,0
descarga,joy,0
discípulo,joy,0
disciplina,joy,0
negar,joy,0
isenção de responsabilidade,joy,0
divulgar,joy,0
divulgado,joy,0
divulgação,joy,0
descoloração,joy,0
descolorido,joy,0
desconforto,joy,0
desconectar,joy,0
desconectado,joy,0
desconexão,joy,0
desconecta,joy,0
descontentamento,joy,0
descontinuação,joy,0
interromper,joy,0
descontinuidade,joy,0
descontínuo,joy,0
discórdia,joy,0
desconto,joy,0
desconto,joy,0
desencorajar,joy,0
desanimado,joy,0
desânimo,joy,0
discurso,joy,0
descobrir,joy,0
descoberta,joy,0
desacreditar,joy,0
discreto,joy,0
discrepância,joy,0
discreto,joy,0
critério,joy,0
discricionário,joy,0
discriminar,joy,0
discriminador,joy,0
discriminação,joy,0
disco,joy,0
discutir,joy,0
discussão,joy,0
desdém,joy,0
doença,joy,0
doente,joy,0
Desenba corada,joy,0
desengate,joy,0
não envolvimento,joy,0
desfigurado,joy,0
desgraça,joy,0
desonrado,joy,0
vergonhoso,joy,0
desapontado,joy,0
disfarce,joy,0
disfarçado,joy,0
nojo,joy,0
nojento,joy,0
prato,joy,0
desanimado,joy,0
desanimador,joy,0
desonesto,joy,0
desonestidade,joy,0
desonra,joy,0
Desilusão,joy,0
desinclinação,joy,0
indispor,joy,0
não inclinou,joy,0
desinfeto,joy,0
desinfetante,joy,0
desinfecção,joy,0
desinformação,joy,0
falso,joy,0
desintegrar,joy,0
desintegração,joy,0
desinteressado,joy,0
desarticulação,joy,0
desarticulado,joy,0
disjuntivo,joy,0
disco,joy,0
disquete,joy,0
antipatia,joy,0
não gostei,joy,0
não gostando,joy,0
deslocado,joy,0
luxação,joy,0
desalojar,joy,0
sombrio,joy,0
desânimo,joy,0
desmembramento,joy,0
liberar,joy,0
demissão,joy,0
desmontar,joy,0
desobediência,joy,0
desobediente,joy,0
desobedecer,joy,0
transtorno,joy,0
desordenado,joy,0
desorganizado,joy,0
DISPARAGEM,joy,0
depreciação,joy,0
desigual,joy,0
disparidade,joy,0
desapaixonado,joy,0
Despacho,joy,0
dissipar,joy,0
dispensação,joy,0
dispensar,joy,0
dispersar,joy,0
disperso,joy,0
dispersão,joy,0
deslocar,joy,0
deslocado,joy,0
deslocamento,joy,0
deslocamento,joy,0
mostrar,joy,0
Despachado,joy,0
Desglande,joy,0
disposição,joy,0
descartar,joy,0
descartado,joy,0
disposição,joy,0
desapropriado,joy,0
refutar,joy,0
disputa,joy,0
desqualificação,joy,0
desqualificado,joy,0
desqualificar,joy,0
desprezo,joy,0
desconsiderado,joy,0
desrerecer,joy,0
repugnável,joy,0
descrédito,joy,0
desrespeito,joy,0
desrespeitoso,joy,0
interromper,joy,0
Interrupção,joy,0
insatisfação,joy,0
insatisfeito,joy,0
dissecar,joy,0
dissecção,joy,0
disseminar,joy,0
disseminação,joy,0
dissensão,joy,0
dissidência,joy,0
dissidente,joy,0
dissertação,joy,0
desserviço,joy,0
dissidente,joy,0
diferente,joy,0
dissipar,joy,0
dissipado,joy,0
dissociação,joy,0
dissolução,joy,0
dissolver,joy,0
dissonância,joy,0
dissuadir,joy,0
distal,joy,0
distância,joy,0
distante,joy,0
aversão,joy,0
desagradável,joy,0
destilado,joy,0
destilação,joy,0
