word,emotion,accuracy
contração,antecipation,0
contraditório,antecipation,0
contradição,antecipation,0
contraditório,antecipation,0
contrário,antecipation,0
contraste,antecipation,0
contrastado,antecipation,0
Contravene,antecipation,0
contravenção,antecipation,0
contribuir,antecipation,0
contribuinte,antecipation,0
inventado,antecipation,0
ao controle,antecipation,0
controverso,antecipation,0
controvérsia,antecipation,0
dilema,antecipation,0
convalescente,antecipation,0
convecção,antecipation,0
convoca,antecipation,0
conveniência,antecipation,0
conveniências,antecipation,0
conveniente,antecipation,0
convento,antecipation,0
convenção,antecipation,0
convencional,antecipation,0
converge,antecipation,0
convergente,antecipation,0
familiarizado,antecipation,0
conversação,antecipation,0
conversacional,antecipation,0
conversar,antecipation,0
conversando,antecipation,0
conversão,antecipation,0
converter,antecipation,0
convertido,antecipation,0
conversível,antecipation,0
convexo,antecipation,0
convexidade,antecipation,0
comunicar,antecipation,0
transporte,antecipation,0
transportar,antecipation,0
condenar,antecipation,0
convicção,antecipation,0
convencido,antecipation,0
convincente,antecipation,0
convocação,antecipation,0
complicado,antecipation,0
convolução,antecipation,0
comboio,antecipation,0
COO,antecipation,0
cozinhar,antecipation,0
culinária,antecipation,0
biscoitos,antecipation,0
culinária,antecipation,0
legal,antecipation,0
resfriador,antecipation,0
resfriamento,antecipation,0
frieza,antecipation,0
Coop,antecipation,0
colaborar,antecipation,0
Cooperando,antecipation,0
cooperação,antecipation,0
cooperativo,antecipation,0
coordenada,antecipation,0
policial,antecipation,0
lidar,antecipation,0
abundante,antecipation,0
cobre,antecipation,0
cópia de,antecipation,0
imitador,antecipation,0
cópia,antecipation,0
direito autoral,antecipation,0
coral,antecipation,0
cordão,antecipation,0
cordão,antecipation,0
veludo veludo,antecipation,0
essencial,antecipation,0
cortiça,antecipation,0
saca rolhas,antecipation,0
milho,antecipation,0
córnea,antecipation,0
canto,antecipation,0
corneta,antecipation,0
cornija,antecipation,0
amido de milho,antecipation,0
corolário,antecipation,0
Corona,antecipation,0
coroação,antecipation,0
médico legista,antecipation,0
corporal,antecipation,0
corporativo,antecipation,0
corporação,antecipation,0
corporal,antecipation,0
corpo,antecipation,0
cadáver,antecipation,0
corpus,antecipation,0
curral,antecipation,0
correção,antecipation,0
corretivo,antecipation,0
correção,antecipation,0
correlação,antecipation,0
correlativo,antecipation,0
corresponder,antecipation,0
correspondente,antecipation,0
corredor,antecipation,0
corroborar,antecipation,0
corroboração,antecipation,0
corrosão,antecipation,0
corrosivo,antecipation,0
corrupto,antecipation,0
corrupção,antecipation,0
corrupção,antecipation,0
corpete,antecipation,0
espartilho,antecipation,0
córtex,antecipation,0
cortical,antecipation,0
corveta,antecipation,0
Cosmético,antecipation,0
Cosméticos,antecipation,0
cósmico,antecipation,0
cosmologia,antecipation,0
Cosmopolita,antecipation,0
cosmos,antecipation,0
custo,antecipation,0
dispendioso,antecipation,0
fantasia,antecipation,0
aconchegante,antecipation,0
berço,antecipation,0
Cote,antecipation,0
cabana,antecipation,0
algodão,antecipation,0
sofá,antecipation,0
puma,antecipation,0
tosse,antecipation,0
conselho,antecipation,0
conselheiro,antecipation,0
conselheiro,antecipation,0
contar,antecipation,0
contado,antecipation,0
semblante,antecipation,0
contador,antecipation,0
contrariar,antecipation,0
contrabalançar,antecipation,0
reconvenção,antecipation,0
contrapartida,antecipation,0
condessa,antecipation,0
incontáveis,antecipation,0
país,antecipation,0
compatriota,antecipation,0
música country,antecipation,0
interior,antecipation,0
contagens,antecipation,0
condado,antecipation,0
golpe,antecipation,0
casal,antecipation,0
acoplado,antecipation,0
cupom,antecipation,0
coragem,antecipation,0
corajoso,antecipation,0
correio,antecipation,0
cursos,antecipation,0
Correndo,antecipation,0
cortês,antecipation,0
cortesia,antecipation,0
tribunal,antecipation,0
Tribunais,antecipation,0
pátio,antecipation,0
primos,antecipation,0
pacto,antecipation,0
cobrir,antecipation,0
abordado,antecipation,0
cobertura,antecipation,0
Covert,antecipation,0
Covet,antecipation,0
vaca,antecipation,0
covarde,antecipation,0
covardia,antecipation,0
covardemente,antecipation,0
vaqueiro,antecipation,0
Powehide,antecipation,0
Cowl,antecipation,0
colega de trabalho,antecipation,0
recatado,antecipation,0
coiote,antecipation,0
aconchegante,antecipation,0
caranguejo,antecipation,0
Crabby,antecipation,0
rachadura,antecipation,0
rachado,antecipation,0
biscoito,antecipation,0
rachadura,antecipation,0
Crackle,antecipation,0
arte,antecipation,0
trabalhos manuais,antecipation,0
artesão,antecipation,0
astuto,antecipation,0
Craig,antecipation,0
Cram,antecipation,0
amontoado,antecipation,0
apertado,antecipation,0
guindaste,antecipation,0
crânio,antecipation,0
manivela,antecipation,0
irritadiço,antecipation,0
besteira,antecipation,0
colidir,antecipation,0
Crate,antecipation,0
cratera,antecipation,0
lagostins,antecipation,0
arrastar,antecipation,0
giz de cera,antecipation,0
mania,antecipation,0
enlouquecido,antecipation,0
loucura,antecipation,0
louco,antecipation,0
rangendo,antecipation,0
creme,antecipation,0
cremoso,antecipation,0
vinco,antecipation,0
criar,antecipation,0
criação,antecipation,0
criativo,antecipation,0
criatividade,antecipation,0
O Criador,antecipation,0
criatura,antecipation,0
crédito,antecipation,0
credencial,antecipation,0
credenciais,antecipation,0
credibilidade,antecipation,0
credível,antecipation,0
crédito,antecipation,0
Creditável,antecipation,0
creditado,antecipation,0
creditando,antecipation,0
credor,antecipation,0
crença,antecipation,0
Riacho,antecipation,0
rastejar,antecipation,0
cremação,antecipation,0
crioulo,antecipation,0
crescente,antecipation,0
Cretins,antecipation,0
fenda,antecipation,0
equipe,antecipation,0
berço,antecipation,0
Grilo,antecipation,0
gritou,antecipation,0
crime,antecipation,0
Criminoso,antecipation,0
criminalidade,antecipation,0
crimp,antecipation,0
carmesim,antecipation,0
desgosto,antecipation,0
aleijado,antecipation,0
aleijado,antecipation,0
aleijante,antecipation,0
crise,antecipation,0
crocante,antecipation,0
critério,antecipation,0
crítico,antecipation,0
crítico,antecipation,0
criticar,antecipation,0
crítica,antecipation,0
criticar,antecipation,0
crítica,antecipation,0
CRITTER,antecipation,0
Croak,antecipation,0
Crock,antecipation,0
louça,antecipation,0
crocodilo,antecipation,0
Croft,antecipation,0
trapaceiro,antecipation,0
cortar,antecipation,0
croquet,antecipation,0
cruzar,antecipation,0
besta,antecipation,0
cruzado,antecipation,0
cruzando,antecipation,0
virilha,antecipation,0
agachado,antecipation,0
agachado,antecipation,0
agachado,antecipation,0
Crupier,antecipation,0
corvo,antecipation,0
multidão,antecipation,0
superlotado,antecipation,0
multidões,antecipation,0
coroa,antecipation,0
crucial,antecipation,0
cruzado,antecipation,0
crucifixo,antecipation,0
crucificação,antecipation,0
bruto,antecipation,0
cruel,antecipation,0
cruelmente,antecipation,0
crueldade,antecipation,0
cruzeiro,antecipation,0
cruzador,antecipation,0
cruzeiro,antecipation,0
migalha,antecipation,0
em ruínas,antecipation,0
amassado,antecipation,0
Crunch,antecipation,0
cruzada,antecipation,0
crush,antecipation,0
esmagado,antecipation,0
esmagando,antecipation,0
crosta,antecipation,0
duro,antecipation,0
muleta,antecipation,0
Crux,antecipation,0
chorar,antecipation,0
choro,antecipation,0
cripta,antecipation,0
enigmático,antecipation,0
criptografia,antecipation,0
cristal,antecipation,0
cristalino,antecipation,0
cristalização,antecipation,0
filhote,antecipation,0
cubo,antecipation,0
cubículo,antecipation,0
corno,antecipation,0
cuco,antecipation,0
abraçar,antecipation,0
abraçado,antecipation,0
abraços,antecipation,0
abraçando,antecipation,0
manguito,antecipation,0
cozinha,antecipation,0
culinária,antecipation,0
abate,antecipation,0
culminar,antecipation,0
culminação,antecipation,0
culpabilidade,antecipation,0
culpável,antecipation,0
culpado,antecipation,0
culto,antecipation,0
cultivado,antecipation,0
cultivo,antecipation,0
cultura,antecipation,0
bueiro,antecipation,0
pesado,antecipation,0
cumulus,antecipation,0
ardiloso,antecipation,0
xícara,antecipation,0
armário,antecipation,0
Cupping,antecipation,0
cur,antecipation,0
curável,antecipation,0
Curate,antecipation,0
curativo,antecipation,0
curador,antecipation,0
meio-fio,antecipation,0
coalhada,antecipation,0
recolher obrigatório,antecipation,0
ondulação,antecipation,0
ondulação,antecipation,0
moeda,antecipation,0
atual,antecipation,0
currículo,antecipation,0
Curry,antecipation,0
xingamento,antecipation,0
amaldiçoado,antecipation,0
maldição,antecipation,0
superficial,antecipation,0
Curt,antecipation,0
redução,antecipation,0
redução,antecipation,0
cortina,antecipation,0
curvatura,antecipation,0
curva,antecipation,0
curvado,antecipation,0
curvilíneo,antecipation,0
almofada,antecipation,0
cúspide,antecipation,0
xingado,antecipation,0
custodiante,antecipation,0
custódia,antecipation,0
personalizado,antecipation,0
Costumeiro,antecipation,0
cliente,antecipation,0
corte,antecipation,0
cutâneo,antecipation,0
bonitinho,antecipation,0
cutícula,antecipation,0
gracinha,antecipation,0
talheres,antecipation,0
cortador,antecipation,0
cortadores,antecipation,0
Cutthroat,antecipation,0
corte,antecipation,0
estacas,antecipation,0
cwt,antecipation,0
cianeto,antecipation,0
ciclo,antecipation,0
cíclico,antecipation,0
ciclista,antecipation,0
ciclone,antecipation,0
cilindro,antecipation,0
cilíndrico,antecipation,0
prato,antecipation,0
cínico,antecipation,0
cisto,antecipation,0
cístico,antecipation,0
citomegalovírus,antecipation,0
citoplasma,antecipation,0
czar,antecipation,0
dab,antecipation,0
Dabble,antecipation,0
Dabling,antecipation,0
pai,antecipation,0
dado,antecipation,0
Daemon,antecipation,0
Daft,antecipation,0
punhal,antecipation,0
guloseima,antecipation,0
laticínio,antecipation,0
Da,antecipation,0
Dale,antecipation,0
barragem,antecipation,0
dano,antecipation,0
danos,antecipation,0
Dame,antecipation,0
droga,antecipation,0
condenação,antecipation,0
condenado,antecipation,0
úmido,antecipation,0
umedecido,antecipation,0
amortecedor,antecipation,0
donzela,antecipation,0
dança,antecipation,0
dançarino,antecipation,0
dançando,antecipation,0
caspa,antecipation,0
dândi,antecipation,0
perigo,antecipation,0
perigoso,antecipation,0
perigosamente,antecipation,0
que droga,antecipation,0
Dangle,antecipation,0
Dank,antecipation,0
Dapper,antecipation,0
audaz,antecipation,0
escuro,antecipation,0
escurecer,antecipation,0
escurecido,antecipation,0
mais sombrio,antecipation,0
sombriamente,antecipation,0
escuridão,antecipation,0
lado escuro,antecipation,0
querido,antecipation,0
maldito,antecipation,0
dardo,antecipation,0
traço,antecipation,0
painel,antecipation,0
tracejadas,antecipation,0
correndo,antecipation,0
covarde,antecipation,0
dados,antecipation,0
base de dados,antecipation,0
data,antecipation,0
encontro a noite,antecipation,0
filha,antecipation,0
Aorandou,antecipation,0
dia,antecipation,0
aurora,antecipation,0
sonhando acordado,antecipation,0
Daymade,antecipation,0
folga,antecipation,0
atordoado,antecipation,0
Dazed,antecipation,0
deslumbrar,antecipation,0
deslumbrante,antecipation,0
diácono,antecipation,0
desativar,antecipation,0
prazo final,antecipation,0
prazos,antecipation,0
impasse,antecipation,0
mortal,antecipation,0
ensurdecedor,antecipation,0
surdez,antecipation,0
distribuidor,antecipation,0
tratativa,antecipation,0
negociações,antecipation,0
tratado,antecipation,0
reitor,antecipation,0
querido,antecipation,0
querido,antecipation,0
escassez,antecipation,0
fiasco,antecipation,0
discutível,antecipation,0
debate,antecipation,0
devassidão,antecipation,0
débito,antecipation,0
destroços,antecipation,0
dívida,antecipation,0
devedor,antecipation,0
estréia,antecipation,0
década,antecipation,0
Decanter,antecipation,0
decair,antecipation,0
deteriorado,antecipation,0
morto,antecipation,0
engano,antecipation,0
enganoso,antecipation,0
enganar,antecipation,0
enganado,antecipation,0
enganando,antecipation,0
dezembro,antecipation,0
decência,antecipation,0
decente,antecipation,0
decepção,antecipation,0
enganoso,antecipation,0
decididamente,antecipation,0
decíduo,antecipation,0
decimal,antecipation,0
decifrar,antecipation,0
decisão,antecipation,0
decisivo,antecipation,0
área coberta,antecipation,0
declaração,antecipation,0
declaratório,antecipation,0
declarar,antecipation,0
declinação,antecipation,0
declínio,antecipation,0
declinante,antecipation,0
decompor,antecipation,0
decomposto,antecipation,0
decomposição,antecipation,0
decorar,antecipation,0
decoração,antecipation,0
decoração,antecipation,0
decoro,antecipation,0
chamariz,antecipation,0
diminuir,antecipation,0
diminuído,antecipation,0
diminuindo,antecipation,0
decreto,antecipation,0
decremento,antecipation,0
decrépito,antecipation,0
acenar,antecipation,0
dedicação,antecipation,0
deduzir,antecipation,0
deduzir,antecipation,0
dedução,antecipation,0
obra,antecipation,0
aprofundar,antecipation,0
mais profundo,antecipation,0
cervo,antecipation,0
difamação,antecipation,0
difamatório,antecipation,0
padrão,antecipation,0
derrota,antecipation,0
derrotado,antecipation,0
defeito,antecipation,0
deserção,antecipation,0
defeituoso,antecipation,0
defender,antecipation,0
réu,antecipation,0
defendido,antecipation,0
defensor,antecipation,0
defendendo,antecipation,0
indefeso,antecipation,0
defensável,antecipation,0
defensiva,antecipation,0
adiar,antecipation,0
deferência,antecipation,0
adiamento,antecipation,0
adiando,antecipation,0
desafio,antecipation,0
desafiador,antecipation,0
deficiência,antecipation,0
déficit,antecipation,0
definir,antecipation,0
definiram,antecipation,0
definição,antecipation,0
definitivo,antecipation,0
Esflada,antecipation,0
deflação,antecipation,0
desviar,antecipation,0
deflexão,antecipation,0
defloração,antecipation,0
deformar,antecipation,0
deformado,antecipation,0
deformidade,antecipation,0
defraudar,antecipation,0
custear,antecipation,0
hábil,antecipation,0
extinto,antecipation,0
desafiar,antecipation,0
degeneração,antecipation,0
degenerar,antecipation,0
degeneração,antecipation,0
degradação,antecipation,0
degradar,antecipation,0
degradante,antecipation,0
grau,antecipation,0
desidratado,antecipation,0
atraso,antecipation,0
atrasado,antecipation,0
Deatível,antecipation,0
delegar,antecipation,0
delegação,antecipation,0
deletério,antecipation,0
eliminação,antecipation,0
deliberar,antecipation,0
deliberação,antecipation,0
deliberativo,antecipation,0
delicadeza,antecipation,0
delicioso,antecipation,0
delinear,antecipation,0
delineamento,antecipation,0
delinquência,antecipation,0
delinquente,antecipation,0
delirante,antecipation,0
delírio,antecipation,0
Dell,antecipation,0
delta,antecipation,0
dilúvio,antecipation,0
ilusão,antecipation,0
ilusório,antecipation,0
Deluxe,antecipation,0
DeLve,antecipation,0
demanda,antecipation,0
exigente,antecipation,0
comportamento,antecipation,0
demente,antecipation,0
demência,antecipation,0
morte,antecipation,0
democracia,antecipation,0
democrata,antecipation,0
demolir,antecipation,0
demolido,antecipation,0
demolição,antecipation,0
demônio,antecipation,0
demoníaco,antecipation,0
demonstrável,antecipation,0
demonstrar,antecipation,0
demonstrado,antecipation,0
demonstrando,antecipation,0
demonstração,antecipation,0
demonstrativo,antecipation,0
demonstrador,antecipation,0
desmoralizado,antecipation,0
demos,antecipation,0
Den,antecipation,0
negação,antecipation,0
negado,antecipation,0
denominação,antecipation,0
confessional,antecipation,0
denominador,antecipation,0
denotar,antecipation,0
denunciar,antecipation,0
denso,antecipation,0
densidade,antecipation,0
dente,antecipation,0
dentista,antecipation,0
odontologia,antecipation,0
Dentistas,antecipation,0
denúncia,antecipation,0
negar,antecipation,0
Desodorante,antecipation,0
partiu,antecipation,0
departamento,antecipation,0
partida,antecipation,0
dependente,antecipation,0
dependência,antecipation,0
dependência,antecipation,0
dependente,antecipation,0
representar,antecipation,0
representando,antecipation,0
esgotamento,antecipation,0
deplorável,antecipation,0
deplore,antecipation,0
implantar,antecipation,0
deportar,antecipation,0
deportação,antecipation,0
depósito,antecipation,0
depositário,antecipation,0
deposição,antecipation,0
depositário,antecipation,0
depósito,antecipation,0
depravação,antecipation,0
depreciar,antecipation,0
depreciado,antecipation,0
depreciação,antecipation,0
deprimido,antecipation,0
depressivo,antecipation,0
deprimente,antecipation,0
depressão,antecipation,0
depressivo,antecipation,0
depressivo,antecipation,0
privação,antecipation,0
privado,antecipation,0
profundidade,antecipation,0
deputado,antecipation,0
descarrilhar,antecipation,0
perturbado,antecipation,0
abandonado,antecipation,0
escárnio,antecipation,0
derivação,antecipation,0
derivado,antecipation,0
derivar,antecipation,0
dérmico,antecipation,0
dermatologista,antecipation,0
dermatologia,antecipation,0
derrogação,antecipation,0
Derogatório,antecipation,0
descer,antecipation,0
descendente,antecipation,0
descendente,antecipation,0
descendente,antecipation,0
descida,antecipation,0
descrever,antecipation,0
descrição,antecipation,0
descritivo,antecipation,0
profanação,antecipation,0
deserto,antecipation,0
deserto,antecipation,0
deserção,antecipation,0
mereceu,antecipation,0
merecedor,antecipation,0
projeto,antecipation,0
designar,antecipation,0
designação,antecipation,0
projetado,antecipation,0
Designer,antecipation,0
projetando,antecipation,0
conveniência,antecipation,0
desejável,antecipation,0
desejo,antecipation,0
desejos,antecipation,0
desejando,antecipation,0
desejo,antecipation,0
desistir,antecipation,0
mesa,antecipation,0
desolação,antecipation,0
desespero,antecipation,0
desesperado,antecipation,0
despachar,antecipation,0
desesperado,antecipation,0
desespero,antecipation,0
desprezível,antecipation,0
desprezo,antecipation,0
despótico,antecipation,0
despotismo,antecipation,0
sobremesa,antecipation,0
destituído,antecipation,0
destruído,antecipation,0
destruidor,antecipation,0
destruindo,antecipation,0
destruição,antecipation,0
destrutivo,antecipation,0
Desapear,antecipation,0
destacado,antecipation,0
destacamento,antecipation,0
detalhe,antecipation,0
detalhes,antecipation,0
deter,antecipation,0
detectar,antecipation,0
detectável,antecipation,0
detecção,antecipation,0
detetive,antecipation,0
detector,antecipation,0
detenção,antecipation,0
Deter -se,antecipation,0
detergente,antecipation,0
deteriorar,antecipation,0
deteriorado,antecipation,0
deterioração,antecipation,0
determinável,antecipation,0
determinação,antecipation,0
determinado,antecipation,0
detestar,antecipation,0
detestação,antecipation,0
detonar,antecipation,0
detonação,antecipation,0
Desvio,antecipation,0
prejudicar,antecipation,0
detrimento,antecipation,0
prejudicial,antecipation,0
Detritos,antecipation,0
Deuce,antecipation,0
devastar,antecipation,0
devastado,antecipation,0
devastador,antecipation,0
devastação,antecipation,0
em desenvolvimento,antecipation,0
desenvolvimento,antecipation,0
desviar,antecipation,0
desviando,antecipation,0
desvio,antecipation,0
dispositivo,antecipation,0
diabólico,antecipation,0
desonesto,antecipation,0
inventar,antecipation,0
desprovido,antecipation,0
devolução,antecipation,0
devolver,antecipation,0
dedicar,antecipation,0
devoto,antecipation,0
Devocional,antecipation,0
devorar,antecipation,0
orvalho,antecipation,0
destro,antecipation,0
destreza,antecipation,0
dextrose,antecipation,0
diabólico,antecipation,0
diagnóstico,antecipation,0
Diagnóstico,antecipation,0
diagrama,antecipation,0
Dial,antecipation,0
dialeto,antecipation,0
dialética,antecipation,0
diálogo,antecipation,0
diâmetro,antecipation,0
diamante,antecipation,0
diamante,antecipation,0
fralda,antecipation,0
diafragma,antecipation,0
diarréia,antecipation,0
diário,antecipation,0
diatribe,antecipation,0
dados,antecipation,0
dicotômico,antecipation,0
dicotomia,antecipation,0
Dickhead,antecipation,0
Dicks,antecipation,0
ditar,antecipation,0
ditado,antecipation,0
ditador,antecipation,0
ditatorial,antecipation,0
dicção,antecipation,0
dicionário,antecipation,0
ditado,antecipation,0
didático,antecipation,0
morrer,antecipation,0
morreu,antecipation,0
dieta,antecipation,0
diferir,antecipation,0
diferença,antecipation,0
diferenças,antecipation,0
diferencial,antecipation,0
diferenciação,antecipation,0
diferentemente,antecipation,0
diferente,antecipation,0
difícil,antecipation,0
dificuldades,antecipation,0
dificuldade,antecipation,0
difuso,antecipation,0
difusão,antecipation,0
escavação,antecipation,0
digerir,antecipation,0
digestão,antecipation,0
Digit,antecipation,0
digno,antecipation,0
dignidade,antecipation,0
escavações,antecipation,0
dique,antecipation,0
dilapidado,antecipation,0
dilatação,antecipation,0
dilatação,antecipation,0
dilema,antecipation,0
diligência,antecipation,0
diligente,antecipation,0
diluente,antecipation,0
diluir,antecipation,0
diluído,antecipation,0
diluição,antecipation,0
DIME,antecipation,0
dimensão,antecipation,0
diminuir,antecipation,0
diminuído,antecipation,0
diminuição,antecipation,0
diminutivo,antecipation,0
Din,antecipation,0
jantar,antecipation,0
o jantar,antecipation,0
jantar,antecipation,0
dinossauro,antecipation,0
força,antecipation,0
diocesano,antecipation,0
diocese,antecipation,0
diorama,antecipation,0
mergulhar,antecipation,0
diploma,antecipation,0
diplomata,antecipation,0
diplomático,antecipation,0
terrível,antecipation,0
direcionado,antecipation,0
direção,antecipation,0
diretamente,antecipation,0
diretor,antecipation,0
diretório,antecipation,0
sujeira,antecipation,0
sujo,antecipation,0
incapacidade,antecipation,0
desativar,antecipation,0
desabilitado,antecipation,0
desvantagem,antecipation,0
descontente,antecipation,0
discordar,antecipation,0
desagradável,antecipation,0
discordando,antecipation,0
desacordo,antecipation,0
proibir,antecipation,0
não permitido,antecipation,0
Desapontamento,antecipation,0
desaparecer,antecipation,0
desaparecimento,antecipation,0
desaparecendo,antecipation,0
decepcionar,antecipation,0
desapontado,antecipation,0
decepcionante,antecipation,0
desapontamento,antecipation,0
decepções,antecipation,0
desaprovação,antecipation,0
desaprovar,antecipation,0
reprovado,antecipation,0
desaprovando,antecipation,0
desarmar,antecipation,0
desordem,antecipation,0
desastre,antecipation,0
desastroso,antecipation,0
Disbance,antecipation,0
descrença,antecipation,0
descrença,antecipation,0
desembolsar,antecipation,0
desembolso,antecipation,0
disco,antecipation,0
descartado,antecipation,0
devasções,antecipation,0
discernir,antecipation,0
discernível,antecipation,0
discernir,antecipation,0
discernimento,antecipation,0
descarga,antecipation,0
discípulo,antecipation,0
disciplina,antecipation,0
negar,antecipation,0
isenção de responsabilidade,antecipation,0
divulgar,antecipation,0
divulgado,antecipation,0
divulgação,antecipation,0
descoloração,antecipation,0
descolorido,antecipation,0
desconforto,antecipation,0
desconectar,antecipation,0
desconectado,antecipation,0
desconexão,antecipation,0
desconecta,antecipation,0
descontentamento,antecipation,0
descontinuação,antecipation,0
interromper,antecipation,0
descontinuidade,antecipation,0
descontínuo,antecipation,0
discórdia,antecipation,0
desconto,antecipation,0
desconto,antecipation,0
desencorajar,antecipation,0
desanimado,antecipation,0
desânimo,antecipation,0
discurso,antecipation,0
descobrir,antecipation,0
descoberta,antecipation,0
desacreditar,antecipation,0
discrepância,antecipation,0
discreto,antecipation,0
discricionário,antecipation,0
discriminar,antecipation,0
discriminador,antecipation,0
discriminação,antecipation,0
disco,antecipation,0
discutir,antecipation,0
discussão,antecipation,0
desdém,antecipation,0
doença,antecipation,0
doente,antecipation,0
Desenba corada,antecipation,0
desengate,antecipation,0
não envolvimento,antecipation,0
desfigurado,antecipation,0
desgraça,antecipation,0
desonrado,antecipation,0
vergonhoso,antecipation,0
desapontado,antecipation,0
disfarce,antecipation,0
disfarçado,antecipation,0
nojo,antecipation,0
nojento,antecipation,0
prato,antecipation,0
desanimado,antecipation,0
desanimador,antecipation,0
desonesto,antecipation,0
desonestidade,antecipation,0
desonra,antecipation,0
Desilusão,antecipation,0
desinclinação,antecipation,0
indispor,antecipation,0
não inclinou,antecipation,0
desinfeto,antecipation,0
desinfetante,antecipation,0
desinfecção,antecipation,0
desinformação,antecipation,0
falso,antecipation,0
desintegrar,antecipation,0
desintegração,antecipation,0
desinteressado,antecipation,0
desarticulação,antecipation,0
desarticulado,antecipation,0
disjuntivo,antecipation,0
disco,antecipation,0
disquete,antecipation,0
antipatia,antecipation,0
não gostei,antecipation,0
não gostando,antecipation,0
deslocado,antecipation,0
luxação,antecipation,0
desalojar,antecipation,0
sombrio,antecipation,0
desmembramento,antecipation,0
liberar,antecipation,0
demissão,antecipation,0
desmontar,antecipation,0
desobediência,antecipation,0
desobediente,antecipation,0
desobedecer,antecipation,0
transtorno,antecipation,0
desordenado,antecipation,0
desorganizado,antecipation,0
DISPARAGEM,antecipation,0
depreciação,antecipation,0
desigual,antecipation,0
disparidade,antecipation,0
desapaixonado,antecipation,0
Despacho,antecipation,0
dissipar,antecipation,0
dispensação,antecipation,0
dispensar,antecipation,0
dispersar,antecipation,0
disperso,antecipation,0
dispersão,antecipation,0
deslocar,antecipation,0
deslocado,antecipation,0
deslocamento,antecipation,0
deslocamento,antecipation,0
mostrar,antecipation,0
Despachado,antecipation,0
Desglande,antecipation,0
disposição,antecipation,0
descartar,antecipation,0
disposição,antecipation,0
desapropriado,antecipation,0
refutar,antecipation,0
disputa,antecipation,0
desqualificação,antecipation,0
desqualificado,antecipation,0
desqualificar,antecipation,0
desprezo,antecipation,0
desconsiderado,antecipation,0
desrerecer,antecipation,0
repugnável,antecipation,0
descrédito,antecipation,0
desrespeito,antecipation,0
desrespeitoso,antecipation,0
interromper,antecipation,0
Interrupção,antecipation,0
insatisfação,antecipation,0
insatisfeito,antecipation,0
dissecar,antecipation,0
dissecção,antecipation,0
disseminar,antecipation,0
disseminação,antecipation,0
dissensão,antecipation,0
dissidência,antecipation,0
dissidente,antecipation,0
dissertação,antecipation,0
desserviço,antecipation,0
dissidente,antecipation,0
diferente,antecipation,0
dissipar,antecipation,0
dissipado,antecipation,0
dissociação,antecipation,0
dissolução,antecipation,0
dissolver,antecipation,0
dissonância,antecipation,0
dissuadir,antecipation,0
distal,antecipation,0
distância,antecipation,0
distante,antecipation,0
aversão,antecipation,0
desagradável,antecipation,0
destilado,antecipation,0
destilação,antecipation,0
distinção,antecipation,0
distintivo,antecipation,0
distinguir,antecipation,0
distinguível,antecipation,0
distinto,antecipation,0
distintivo,antecipation,0
distorcido,antecipation,0
distorção,antecipation,0
distrair,antecipation,0
distraído,antecipation,0
Distração,antecipation,0
perturbado,antecipation,0
sofrimento,antecipation,0
angustiado,antecipation,0
angustiante,antecipation,0
distribuir,antecipation,0
distribuição,antecipation,0
distrito,antecipation,0
desconfiança,antecipation,0
perturbação,antecipation,0
perturbado,antecipation,0
desuso,antecipation,0
abandonado,antecipation,0
fosso,antecipation,0
idem,antecipation,0
cantiga,antecipation,0
diurno,antecipation,0
divã,antecipation,0
mergulho,antecipation,0
mergulhador,antecipation,0
diverge,antecipation,0
divergência,antecipation,0
divergente,antecipation,0
divergente,antecipation,0
mergulhadores,antecipation,0
diversificado,antecipation,0
diversificado,antecipation,0
diversificar,antecipation,0
desvio,antecipation,0
diversidade,antecipation,0
desviar,antecipation,0
desviando,antecipation,0
desinvestimento,antecipation,0
despojado,antecipation,0
desinvestimento,antecipation,0
dividir,antecipation,0
dividido,antecipation,0
dividendo,antecipation,0
divino,antecipation,0
divindade,antecipation,0
divisível,antecipation,0
divisão,antecipation,0
divisor,antecipation,0
divórcio,antecipation,0
divulgar,antecipation,0
tontura,antecipation,0
tonto,antecipation,0
dócil,antecipation,0
doca,antecipation,0
ancorada,antecipation,0
Docket,antecipation,0
doutor,antecipation,0
doutrinal,antecipation,0
doutrina,antecipation,0
documento,antecipation,0
documentário,antecipation,0
desviar,antecipation,0
esquivando -se,antecipation,0
corça,antecipation,0
Doer,antecipation,0
cachorro,antecipation,0
perseguido,antecipation,0
dogma,antecipation,0
dogmático,antecipation,0
Dogsick,antecipation,0
ações,antecipation,0
faça isso,antecipation,0
Doldrums,antecipation,0
Dole,antecipation,0
boneca,antecipation,0
dólar,antecipation,0
casa de boneca,antecipation,0
DOLOR,antecipation,0
golfinho,antecipation,0
domínio,antecipation,0
cúpula,antecipation,0
doméstico,antecipation,0
domesticado,antecipation,0
domesticação,antecipation,0
domicílio,antecipation,0
domiciliado,antecipation,0
domínio,antecipation,0
dominante,antecipation,0
dominar,antecipation,0
dominando,antecipation,0
dominação,antecipation,0
domínio,antecipation,0
dominó,antecipation,0
vestir,antecipation,0
doação,antecipation,0
burro,antecipation,0
doador,antecipation,0
não gosta de você,antecipation,0
não,antecipation,0
não é owithMe,antecipation,0
não entrar em pânico,antecipation,0
não entenda,antecipation,0
Doodle,antecipation,0
ruína,antecipation,0
condenado,antecipation,0
porta,antecipation,0
campainha,antecipation,0
Porta,antecipation,0
