word,emotion,accuracy
se vanglorie,fear,0
gabando -se,fear,0
barco,fear,0
passeios de barco,fear,0
bobina,fear,0
BODE,fear,0
corpete,fear,0
corporal,fear,0
corpo,fear,0
escolta,fear,0
pântano,fear,0
falso,fear,0
ferver,fear,0
caldeira,fear,0
chapa de ebulição,fear,0
ebulição,fear,0
Boisterous,fear,0
audacioso,fear,0
ousadia,fear,0
reforço,fear,0
parafuso,fear,0
Bolus,fear,0
bombardeado,fear,0
Bonanza,fear,0
ligação,fear,0
União,fear,0
títulos,fear,0
osso,fear,0
tesão,fear,0
ossos,fear,0
fogueira,fear,0
Bonne,fear,0
gorro,fear,0
bônus,fear,0
ósseo,fear,0
vaia,fear,0
Boob,fear,0
Booby,fear,0
livro,fear,0
estante,fear,0
reserva,fear,0
Bookish,fear,0
contador,fear,0
contabilidade,fear,0
livreto,fear,0
livros,fear,0
livreiro,fear,0
livraria,fear,0
livraria,fear,0
Livro,fear,0
bumerangue,fear,0
BOOMING,fear,0
BOON,fear,0
boooo,fear,0
impulsionar,fear,0
Booster,fear,0
bota,fear,0
cabine,fear,0
botas,fear,0
Booty,fear,0
bebida,fear,0
fronteira,fear,0
na fronteira,fear,0
calibre,fear,0
boreal,fear,0
tédio,fear,0
broca,fear,0
tedioso,fear,0
Borough,fear,0
emprestar,fear,0
mutuário,fear,0
seio,fear,0
chefe,fear,0
boston,fear,0
botânico,fear,0
botânico,fear,0
botânica,fear,0
irmão,fear,0
incomodando,fear,0
garrafa,fear,0
fundo,fear,0
pedregulho,fear,0
quicar,fear,0
vinculado,fear,0
limite,fear,0
ilimitado,fear,0
limites,fear,0
abundante,fear,0
recompensa,fear,0
ramalhete,fear,0
burguês,fear,0
burguesia,fear,0
bolsa,fear,0
ataque,fear,0
Timeta,fear,0
bovino,fear,0
curvado,fear,0
entranhas,fear,0
tigela,fear,0
tigelas,fear,0
caixa,fear,0
boxer,fear,0
boxe,fear,0
boicote,fear,0
namorado,fear,0
infância,fear,0
menino,fear,0
braçadeira,fear,0
pulseira,fear,0
aparelho ortodôntico,fear,0
braquial,fear,0
suporte,fear,0
Suportes,fear,0
Sualqueiro,fear,0
Brad,fear,0
Brag,fear,0
trança,fear,0
cérebro,fear,0
cérebros,fear,0
chuva de ideias,fear,0
freio,fear,0
Farelo,fear,0
filial,fear,0
ramificação,fear,0
conhaque,fear,0
latão,fear,0
pirralho,fear,0
bravata,fear,0
corajoso,fear,0
bravura,fear,0
bronzeado,fear,0
violação,fear,0
pão,fear,0
largura,fear,0
quebrar,fear,0
quebrável,fear,0
Breaker,fear,0
Breakers,fear,0
café da manhã,fear,0
Aparecido,fear,0
romper,fear,0
respiração,fear,0
sem fôlego,fear,0
tirar o fôlego,fear,0
culatra,fear,0
calções,fear,0
raça,fear,0
criador,fear,0
Reprodução,fear,0
brisa,fear,0
Breezy,fear,0
irmãos,fear,0
BRE,fear,0
brevidade,fear,0
Brew,fear,0
fermentação,fear,0
suborno,fear,0
suborno,fear,0
tijolo,fear,0
nupcial,fear,0
noiva,fear,0
noiv,fear,0
dama de honra,fear,0
ponte,fear,0
refrear,fear,0
brevemente,fear,0
brigue,fear,0
iluminar,fear,0
ilumina,fear,0
mais brilhante,fear,0
brilho,fear,0
brilhante,fear,0
borda,fear,0
repleto,fear,0
salmoura,fear,0
trazer,fear,0
beira,fear,0
Brisk,fear,0
pêlos,fear,0
frágil,fear,0
transmissão,fear,0
Broadside,fear,0
brocado,fear,0
folheto,fear,0
assar,fear,0
coração partido,fear,0
corretor,fear,0
corretagem,fear,0
Bronco,fear,0
bronze,fear,0
ninhada,fear,0
ninhada,fear,0
Ribeiro,fear,0
vassoura,fear,0
caldo,fear,0
bordel,fear,0
irmão,fear,0
fraternidade,fear,0
fraternal,fear,0
testa,fear,0
marrom,fear,0
brrr,fear,0
Bruh,fear,0
hematoma,fear,0
morena,fear,0
impacto,fear,0
escovar,fear,0
bolha,fear,0
borbulhando,fear,0
balde,fear,0
fivela,fear,0
Fifra,fear,0
Bud,fear,0
Buda,fear,0
budismo,fear,0
companheiro,fear,0
Budge,fear,0
orçamento,fear,0
búfalo,fear,0
amortecedor,fear,0
carregando,fear,0
bufê,fear,0
Buggy,fear,0
cornetim,fear,0
construir,fear,0
construtor,fear,0
prédio,fear,0
edifícios,fear,0
lâmpada,fear,0
bulboso,fear,0
protuberância,fear,0
volume,fear,0
antepara,fear,0
volumoso,fear,0
touro,fear,0
buldogue,fear,0
Bulldozer,fear,0
bala,fear,0
boletim,fear,0
a prova de balas,fear,0
Bullock,fear,0
baluarte,fear,0
vagabundo,fear,0
chateado,fear,0
desapontamento,fear,0
ressalto,fear,0
BUN,fear,0
monte,fear,0
pacote,fear,0
bangalô,fear,0
beliche,fear,0
Bunt,fear,0
bóia,fear,0
flutuabilidade,fear,0
bur,fear,0
fardo,fear,0
escritório,fear,0
burocracia,fear,0
burocrata,fear,0
roubo,fear,0
Bolsa,fear,0
burlesco,fear,0
corpulento,fear,0
queimar,fear,0
queimador,fear,0
queimando,fear,0
polido,fear,0
esgotamento,fear,0
queimado,fear,0
rebarba,fear,0
toca,fear,0
bolsa,fear,0
enterrar,fear,0
ônibus,fear,0
arbusto,fear,0
alqueire,fear,0
espesso,fear,0
negócios,fear,0
ônibus,fear,0
busto,fear,0
urgência,fear,0
movimentado,fear,0
ocupado,fear,0
butano,fear,0
mordomo,fear,0
bunda,fear,0
manteiga,fear,0
borboleta,fear,0
amanteigado,fear,0
nádega,fear,0
botão,fear,0
contraforte,fear,0
buxom,fear,0
comprar,fear,0
comprador,fear,0
comprando,fear,0
zumbido,fear,0
Caminhante,fear,0
zumbindo,fear,0
tchau,fear,0
passado,fear,0
Estatuto,fear,0
espectador,fear,0
byte,fear,0
táxi,fear,0
repolho,fear,0
cabine,fear,0
gabinete,fear,0
cabo,fear,0
Cabriolet,fear,0
cache,fear,0
cacofonia,fear,0
cafajeste,fear,0
Caddy,fear,0
cadência,fear,0
cadete,fear,0
cafeteria,fear,0
jaula,fear,0
Cairn,fear,0
bolo,fear,0
calamidade,fear,0
calcário,fear,0
calcular,fear,0
calculado,fear,0
calculando,fear,0
Cálculo,fear,0
calculadora,fear,0
cálculo,fear,0
calendário,fear,0
calendário,fear,0
panturrilha,fear,0
calibre,fear,0
calibrar,fear,0
chita,fear,0
pinças,fear,0
chamar,fear,0
caligrafia,fear,0
chamando,fear,0
insensível,fear,0
chamadas,fear,0
calma,fear,0
calmante,fear,0
calma,fear,0
calórico,fear,0
caloria,fear,0
calorímetro,fear,0
Cam,fear,0
Camber,fear,0
camelo,fear,0
Camafeu,fear,0
cinegrafista,fear,0
camisola,fear,0
camuflar,fear,0
camuflado,fear,0
acampamento,fear,0
campanha,fear,0
ativista,fear,0
acampamento,fear,0
campus,fear,0
canal,fear,0
canário,fear,0
cancelar,fear,0
cancelando,fear,0
cancelamento,fear,0
sincero,fear,0
candidatura,fear,0
candidato,fear,0
cristalizado,fear,0
vela,fear,0
à luz de velas,fear,0
velas,fear,0
castiçal,fear,0
candura,fear,0
doce,fear,0
canino,fear,0
vasilha,fear,0
corroer,fear,0
canibalismo,fear,0
conservas,fear,0
canoa,fear,0
cânone,fear,0
canônico,fear,0
cânones,fear,0
marquise,fear,0
cantina,fear,0
Canterbury,fear,0
cantilever,fear,0
canto,fear,0
Cantão,fear,0
CantStandit,fear,0
Cantwin,fear,0
tela,fear,0
tela,fear,0
boné,fear,0
capacidade,fear,0
capaz,fear,0
capacidade,fear,0
capa,fear,0
alcaparra,fear,0
capilar,fear,0
capital,fear,0
capitalista,fear,0
Capitais,fear,0
capitação,fear,0
Capitólio,fear,0
capitulação,fear,0
capricho,fear,0
caprichoso,fear,0
cápsulas,fear,0
Caps Lock,fear,0
cápsula,fear,0
capitão,fear,0
rubrica,fear,0
cativar,fear,0
cativante,fear,0
cativeiro,fear,0
capturar,fear,0
carro,fear,0
caramelo,fear,0
quilate,fear,0
caravana,fear,0
carbono,fear,0
cartão,fear,0
casaco,fear,0
cardeal,fear,0
cartões,fear,0
Cuidado,fear,0
carreira,fear,0
despreocupado,fear,0
cuidadoso,fear,0
com cuidado,fear,0
descuido,fear,0
carícia,fear,0
Caret,fear,0
zelador,fear,0
carga,fear,0
Caribou,fear,0
cárie,fear,0
carnal,fear,0
cravo,fear,0
carnaval,fear,0
Carol,fear,0
canções,fear,0
carrossel,fear,0
carpinteiro,fear,0
transporte,fear,0
carregou,fear,0
operadora,fear,0
carregar,fear,0
carregando,fear,0
carrinho,fear,0
cartel,fear,0
Carter,fear,0
cartilagem,fear,0
Cartográfico,fear,0
cartografia,fear,0
desenho animado,fear,0
Cartouche,fear,0
esculpir,fear,0
escravilhante,fear,0
escultura,fear,0
cascata,fear,0
caseína,fear,0
caixa,fear,0
Cashmere,fear,0
invólucro,fear,0
cassino,fear,0
barril,fear,0
elenco,fear,0
casta,fear,0
rodízio,fear,0
castelo,fear,0
rícino,fear,0
castração,fear,0
casual,fear,0
casualmente,fear,0
gato,fear,0
catabolismo,fear,0
Catálogo,fear,0
Catálogo,fear,0
catálise,fear,0
Catalítico,fear,0
catamarã,fear,0
catapulta,fear,0
pegar,fear,0
Catching,fear,0
catecismo,fear,0
categórico,fear,0
categoria,fear,0
Cater,fear,0
fornecedor,fear,0
lagarta,fear,0
cates,fear,0
catártico,fear,0
catedral,fear,0
cateter,fear,0
catnip,fear,0
gado,fear,0
Convenção política,fear,0
caudal,fear,0
calafetar,fear,0
causal,fear,0
causalidade,fear,0
causa,fear,0
causado,fear,0
Calçada,fear,0
cavalaria,fear,0
caverna,fear,0
embargo,fear,0
caverna,fear,0
cavernoso,fear,0
cavidade,fear,0
Pimenta de caiena,fear,0
cessar,fear,0
incessante,fear,0
ceder,fear,0
teto,fear,0
celebrante,fear,0
comemoro,fear,0
célebre,fear,0
a comemorar,fear,0
celebração,fear,0
celebrações,fear,0
comemorativo,fear,0
celebridade,fear,0
celestial,fear,0
celibato,fear,0
célula,fear,0
porão,fear,0
celular,fear,0
celulóide,fear,0
cimento,fear,0
cimentado,fear,0
censura,fear,0
Censo,fear,0
cent,fear,0
centenário,fear,0
centenário,fear,0
Centro,fear,0
centímetro,fear,0
central,fear,0
centralidade,fear,0
centralização,fear,0
centralizar,fear,0
centralmente,fear,0
centrífugo,fear,0
centrífuga,fear,0
centurião,fear,0
século,fear,0
cerâmica,fear,0
cereal,fear,0
cereais,fear,0
cerebral,fear,0
cerimonial,fear,0
cerimônia,fear,0
certeza,fear,0
certificado,fear,0
certificado,fear,0
certificar,fear,0
cess,fear,0
cessação,fear,0
atrevand,fear,0
desgosto,fear,0
Chai,fear,0
corrente,fear,0
cadeira,fear,0
presidente,fear,0
Presidente,fear,0
presidente,fear,0
espreguiçadeira,fear,0
chalé,fear,0
cálice,fear,0
giz,fear,0
desafios,fear,0
câmara,fear,0
Câmaras,fear,0
camaleão,fear,0
champanhe,fear,0
campeão,fear,0
chance,fear,0
chanceler,fear,0
lustre,fear,0
Chandler,fear,0
mutável,fear,0
mudado,fear,0
trocador,fear,0
mudando,fear,0
canal,fear,0
canto,fear,0
caótico,fear,0
indivíduo,fear,0
capela,fear,0
capelão,fear,0
Chapman,fear,0
Chaps,fear,0
capítulo,fear,0
Caracteres,fear,0
personagem,fear,0
característica,fear,0
caracterizar,fear,0
charada,fear,0
carvão,fear,0
cobrar,fear,0
carregador,fear,0
carruagem,fear,0
caridade,fear,0
caridade,fear,0
charme,fear,0
Encantado,fear,0
encantador,fear,0
encantador,fear,0
gráfico,fear,0
Carta,fear,0
fretado,fear,0
perseguir,fear,0
castigo,fear,0
castidade,fear,0
bater papo,fear,0
castelo,fear,0
conversa,fear,0
conversando,fear,0
falado,fear,0
motorista,fear,0
barato,fear,0
trair,fear,0
verificar,fear,0
verificador,fear,0
quadriculado,fear,0
jogo de damas,fear,0
lista de controle,fear,0
bochecha,fear,0
bochechas,fear,0
Cheep,fear,0
alegrar,fear,0
aplaudido,fear,0
alegre,fear,0
alegria,fear,0
torcendo,fear,0
saúde,fear,0
alegre,fear,0
bolo de queijo,fear,0
guepardo,fear,0
Chemise,fear,0
químico,fear,0
química,fear,0
verificar,fear,0
estimar,fear,0
cereja,fear,0
xadrez,fear,0
peito,fear,0
castanha,fear,0
Chevron,fear,0
mastigar,fear,0
chique,fear,0
Chicane,fear,0
chefe,fear,0
principalmente,fear,0
chefe,fear,0
criança,fear,0
parto,fear,0
infância,fear,0
infantil,fear,0
Childloss,fear,0
frio,fear,0
refrigerado,fear,0
arrepiante,fear,0
frio,fear,0
CHIME,fear,0
sinos,fear,0
chaminé,fear,0
China,fear,0
Chine,fear,0
Chinook,fear,0
lasca,fear,0
lascando,fear,0
chilro,fear,0
chilrear,fear,0
formão,fear,0
chit,fear,0
Cavalaria,fear,0
clorofórmio,fear,0
chocolate,fear,0
escolha,fear,0
escolhas,fear,0
coro,fear,0
estrangular,fear,0
escolher,fear,0
Escolhendo,fear,0
cortar,fear,0
cortando,fear,0
CHOPS,fear,0
coral,fear,0
acordes,fear,0
tarefa,fear,0
Refrão,fear,0
escolhido,fear,0
Chow,fear,0
Chowder,fear,0
Cristo,fear,0
batismo,fear,0
Natal,fear,0
Feriado de natal,fear,0
Noite de Natal,fear,0
espirito natalino,fear,0
Natal,fear,0
época de Natal,fear,0
cromático,fear,0
cromatografia,fear,0
cromossoma,fear,0
crônica,fear,0
crônica,fear,0
cronógrafo,fear,0
cronológico,fear,0
gordinho,fear,0
mandril,fear,0
risada,fear,0
pedaço,fear,0
Chunky,fear,0
igreja,fear,0
cemitério,fear,0
batedor,fear,0
Chute,fear,0
molho picante,fear,0
tchau,fear,0
cidra,fear,0
charuto,fear,0
cigarro,fear,0
Cincha,fear,0
cinza,fear,0
cinema,fear,0
Cinematográfico,fear,0
cinematografia,fear,0
canela,fear,0
cifra,fear,0
círculo,fear,0
circulando,fear,0
o circuito,fear,0
circular,fear,0
circular,fear,0
circulação,fear,0
circuncisão,fear,0
circunferência,fear,0
circunferencial,fear,0
circunscrito,fear,0
circunstância,fear,0
circunstâncias,fear,0
circunstancial,fear,0
contornar,fear,0
circo,fear,0
Cirrus,fear,0
cisterna,fear,0
Cidadela,fear,0
citação,fear,0
cidadão,fear,0
citrina,fear,0
cidade,fear,0
Civic,fear,0
Civil,fear,0
civilidade,fear,0
civilização,fear,0
civilizado,fear,0
vestido,fear,0
alegar,fear,0
requerente,fear,0
clarividente,fear,0
molusco,fear,0
clamor,fear,0
grampo,fear,0
clã,fear,0
clandestino,fear,0
aplaudir,fear,0
palmas,fear,0
esclarecer,fear,0
clarinete,fear,0
Clarion,fear,0
clareza,fear,0
choque,fear,0
fecho,fear,0
aula,fear,0
clássico,fear,0
clássico,fear,0
clássicos,fear,0
classificação,fear,0
classificar,fear,0
colega de classe,fear,0
barulho,fear,0
cláusula,fear,0
cláusulas,fear,0
Garras,fear,0
argila,fear,0
limpar,fear,0
limpeza,fear,0
limpeza,fear,0
limpo,fear,0
limpar,fear,0
limpeza,fear,0
liberação,fear,0
limpeza,fear,0
clareza,fear,0
decote,fear,0
clave,fear,0
fenda,fear,0
clemência,fear,0
clero,fear,0
clérigo,fear,0
clerical,fear,0
atendente,fear,0
estágio,fear,0
esperto,fear,0
inteligência,fear,0
clique,fear,0
cliente,fear,0
clientela,fear,0
clima,fear,0
climatologia,fear,0
clímax,fear,0
escalar,fear,0
agarrar -se,fear,0
grampo,fear,0
Clipper,fear,0
recorte,fear,0
Clique,fear,0
relógio,fear,0
relógio,fear,0
entupir,fear,0
claustro,fear,0
fechar,fear,0
fechado,fear,0
proximidade,fear,0
armário,fear,0
fecho,fear,0
coágulo,fear,0
pano,fear,0
vestir,fear,0
roupas,fear,0
varal de roupas,fear,0
roupas,fear,0
nuvem,fear,0
nublado,fear,0
nuvens,fear,0
nublado,fear,0
trevo,fear,0
cravo,fear,0
clube,fear,0
Clubhouse,fear,0
clubes,fear,0
dica,fear,0
Brump,fear,0
desajeitado,fear,0
conjunto,fear,0
embreagem,fear,0
garras,fear,0
desordem,fear,0
treinador,fear,0
coagulação,fear,0
carvão,fear,0
Coalesce,fear,0
aliança,fear,0
costa,fear,0
costeiro,fear,0
montanha -russa,fear,0
casaco,fear,0
Revestimento,fear,0
Coaxial,fear,0
cobalto,fear,0
godo,fear,0
sapateiro,fear,0
cocaína,fear,0
galo,fear,0
Cockpit,fear,0
coquetel,fear,0
cacau,fear,0
casulo,fear,0
bacalhau,fear,0
código,fear,0
códice,fear,0
codificação,fear,0
codificar,fear,0
coeficiente,fear,0
coercitivo,fear,0
coexiste,fear,0
coexistência,fear,0
coexistir,fear,0
café,fear,0
cog,fear,0
convincente,fear,0
cognato,fear,0
conhecimento,fear,0
cognitivo,fear,0
coabitação,fear,0
coerência,fear,0
coerente,fear,0
coesão,fear,0
coeso,fear,0
coorte,fear,0
bobina,fear,0
enrolado,fear,0
moeda,fear,0
cunhagem,fear,0
coincidir,fear,0
coincidência,fear,0
coincidente,fear,0
coincidindo,fear,0
Coca,fear,0
frio,fear,0
friamente,fear,0
cólica,fear,0
colaborador,fear,0
colarinho,fear,0
agarrar,fear,0
garantia,fear,0
agrupamento,fear,0
colega,fear,0
coletar,fear,0
coletado,fear,0
coleção,fear,0
coletivo,fear,0
coletivamente,fear,0
colecionador,fear,0
faculdade,fear,0
colegial,fear,0
colida,fear,0
Collie,fear,0
colisão,fear,0
Colocação,fear,0
coloquial,fear,0
cólon,fear,0
coronel,fear,0
colonial,fear,0
colônia,fear,0
Colofão,fear,0
cor,fear,0
coloração,fear,0
colori,fear,0
coloração,fear,0
incolor,fear,0
cores,fear,0
colossal,fear,0
potro,fear,0
coluna,fear,0
colunar,fear,0
pentear,fear,0
combinação,fear,0
Combinatório,fear,0
combinar,fear,0
combinado,fear,0
combustível,fear,0
combustão,fear,0
comédia,fear,0
cometa,fear,0
conforto,fear,0
Consolador,fear,0
reconfortante,fear,0
confortável,fear,0
quadrinho,fear,0
cômico,fear,0
chegando,fear,0
vírgula,fear,0
comando,fear,0
comandante,fear,0
comandante,fear,0
comandant,fear,0
comemorar,fear,0
comemoração,fear,0
comemorativo,fear,0
começar,fear,0
elogiar,fear,0
louvável,fear,0
elogio,fear,0
proporcional,fear,0
Comente,fear,0
comentário,fear,0
comentarista,fear,0
comércio,fear,0
comercial,fear,0
comissário,fear,0
comissão,fear,0
comissário,fear,0
comprometer-se,fear,0
compromisso,fear,0
empenhado,fear,0
Comitê,fear,0
mercadoria,fear,0
comodoro,fear,0
comum,fear,0
comumente,fear,0
comum,fear,0
Comuns,fear,0
comunidade,fear,0
comoção,fear,0
comuna,fear,0
comunicável,fear,0
comunicar,fear,0
comunicação,fear,0
comunicativo,fear,0
comunhão,fear,0
comunista,fear,0
comunidade,fear,0
comutação,fear,0
comutativo,fear,0
trajeto,fear,0
Companheiro,fear,0
compactar,fear,0
compactação,fear,0
compactação,fear,0
companheiro,fear,0
companhia,fear,0
empresa,fear,0
comparável,fear,0
comparativo,fear,0
comparativamente,fear,0
comparação,fear,0
compartimento,fear,0
bússola,fear,0
compassivo,fear,0
compatibilidade,fear,0
compatível,fear,0
obrigar,fear,0
compelido,fear,0
atraente,fear,0
compêndio,fear,0
compensar,fear,0
compensação,fear,0
compensatório,fear,0
competência,fear,0
competência,fear,0
competente,fear,0
competitivo,fear,0
concorrente,fear,0
compilação,fear,0
compilar,fear,0
Complacência,fear,0
complacente,fear,0
reclamar,fear,0
reclamação,fear,0
complemento,fear,0
complementar,fear,0
completo,fear,0
concluído,fear,0
completamente,fear,0
integridade,fear,0
completando,fear,0
conclusão,fear,0
complexo,fear,0
complexo,fear,0
tez,fear,0
complexidade,fear,0
conformidade,fear,0
compatível,fear,0
complicar,fear,0
complicado,fear,0
complicação,fear,0
cumplicidade,fear,0
elogio,fear,0
complementar,fear,0
cumprir,fear,0
cumprindo,fear,0
Compo,fear,0
componente,fear,0
compor,fear,0
composto,fear,0
compositor,fear,0
composto,fear,0
composição,fear,0
composto,fear,0
composto,fear,0
compreender,fear,0
compreensão,fear,0
compreensivo,fear,0
comprimir,fear,0
comprimido,fear,0
compressível,fear,0
compressão,fear,0
compreende,fear,0
compromisso,fear,0
Controlador,fear,0
compulsão,fear,0
obrigatório,fear,0
computável,fear,0
computação,fear,0
calcular,fear,0
computador,fear,0
camarada,fear,0
vigarista,fear,0
concatenação,fear,0
côncavo,fear,0
esconder,fear,0
presunção,fear,0
pretensioso,fear,0
concebível,fear,0
concentrado,fear,0
concentração,fear,0
concêntrico,fear,0
concepção,fear,0
preocupação,fear,0
show,fear,0
concessão,fear,0
concessional,fear,0
porteiro,fear,0
conciliação,fear,0
conciso,fear,0
conclave,fear,0
concluir,fear,0
final,fear,0
conclusão,fear,0
mistura,fear,0
concomitante,fear,0
concórdia,fear,0
concordância,fear,0
Concours,fear,0
Concurso,fear,0
concreto,fear,0
concordância,fear,0
simultâneo,fear,0
concordando,fear,0
concussão,fear,0
condenar,fear,0
condensação,fear,0
condensado,fear,0
condescendente,fear,0
condescendência,fear,0
condimento,fear,0
doença,fear,0
condicional,fear,0
condicionalmente,fear,0
condicionado,fear,0
condições,fear,0
pêsames,fear,0
Condolências,fear,0
perdoar,fear,0
propício,fear,0
conduta,fear,0
condução,fear,0
condutividade,fear,0
condutor,fear,0
conduíte,fear,0
cone,fear,0
confederado,fear,0
confederação,fear,0
conferir,fear,0
conferência,fear,0
confessar,fear,0
confissões,fear,0
confiar,fear,0
confidencial,fear,0
confidencialmente,fear,0
configuração,fear,0
confins,fear,0
confirme,fear,0
confirmação,fear,0
confirmatório,fear,0
confirmado,fear,0
confiscar,fear,0
confisco,fear,0
conflitante,fear,0
confluência,fear,0
conformidade,fear,0
conformação,fear,0
conformidade,fear,0
confundir,fear,0
confuso,fear,0
enfrentar,fear,0
confundir,fear,0
agradável,fear,0
congênito,fear,0
congestionamento,fear,0
conglomerado,fear,0
conglomeração,fear,0
parabéns,fear,0
congratulatório,fear,0
se reunir,fear,0
congregação,fear,0
Congresso,fear,0
Congresso,fear,0
Congressista,fear,0
congruência,fear,0
cônica,fear,0
cônico,fear,0
conjetura,fear,0
conjugal,fear,0
conjugado,fear,0
conjugação,fear,0
conjunção,fear,0
conjuntivo,fear,0
Conjure,fear,0
conjurar,fear,0
conectar,fear,0
conectado,fear,0
conexão,fear,0
Connective,fear,0
conhecedor,fear,0
conquistador,fear,0
consciência,fear,0
consciente,fear,0
consciência,fear,0
recrutamento,fear,0
consagração,fear,0
consecutivo,fear,0
consentimento,fear,0
consentindo,fear,0
consequência,fear,0
conseqüente,fear,0
conservação,fear,0
conservadorismo,fear,0
conservador,fear,0
conservatório,fear,0
conservar,fear,0
considerável,fear,0
atencioso,fear,0
consignatário,fear,0
Consignação,fear,0
consistência,fear,0
consistente,fear,0
consolação,fear,0
console,fear,0
consolidar,fear,0
consolidação,fear,0
consoante,fear,0
consorte,fear,0
conspícuo,fear,0
polícia,fear,0
constância,fear,0
constante,fear,0
constantemente,fear,0
constelação,fear,0
constipação,fear,0
constituinte,fear,0
constituintes,fear,0
constituir,fear,0
constituição,fear,0
constitucional,fear,0
Constitucionalidade,fear,0
restrito,fear,0
construir,fear,0
construção,fear,0
interpretar,fear,0
cônsul,fear,0
consultar,fear,0
consulta,fear,0
consumir,fear,0
consumindo,fear,0
consumar,fear,0
consumação,fear,0
consumo,fear,0
contato,fear,0
contagiosamente,fear,0
contenção,fear,0
contém,fear,0
contaminar,fear,0
contaminação,fear,0
contemplar,fear,0
contemplação,fear,0
contemplativo,fear,0
contemporâneo,fear,0
contemporâneo,fear,0
desprezível,fear,0
desprezo,fear,0
disputando,fear,0
contente,fear,0
contente,fear,0
contenção,fear,0
contentamento,fear,0
conteúdo,fear,0
contexto,fear,0
contíguo,fear,0
continência,fear,0
continente,fear,0
continental,fear,0
contingência,fear,0
contingente,fear,0
contínuo,fear,0
continuamente,fear,0
continuação,fear,0
continuação,fear,0
continuar,fear,0
contínuo,fear,0
continuando,fear,0
continuidade,fear,0
contínuo,fear,0
continuamente,fear,0
contorno,fear,0
contrato,fear,0
contratado,fear,0
contrátil,fear,0
contratação,fear,0
contração,fear,0
contraditório,fear,0
contradição,fear,0
contraditório,fear,0
contrário,fear,0
contraste,fear,0
contrastado,fear,0
Contravene,fear,0
contravenção,fear,0
contribuir,fear,0
contribuinte,fear,0
inventado,fear,0
ao controle,fear,0
controverso,fear,0
controvérsia,fear,0
dilema,fear,0
convalescente,fear,0
convecção,fear,0
convocar,fear,0
conveniência,fear,0
conveniências,fear,0
conveniente,fear,0
convento,fear,0
convenção,fear,0
convencional,fear,0
converge,fear,0
convergência,fear,0
convergente,fear,0
familiarizado,fear,0
conversação,fear,0
conversacional,fear,0
conversar,fear,0
conversando,fear,0
conversão,fear,0
converter,fear,0
convertido,fear,0
conversível,fear,0
convexo,fear,0
convexidade,fear,0
comunicar,fear,0
transporte,fear,0
transportar,fear,0
convicção,fear,0
convencer,fear,0
convencido,fear,0
convincente,fear,0
convocação,fear,0
complicado,fear,0
convolução,fear,0
comboio,fear,0
COO,fear,0
cozinhar,fear,0
culinária,fear,0
biscoitos,fear,0
culinária,fear,0
legal,fear,0
resfriador,fear,0
resfriamento,fear,0
frieza,fear,0
Coop,fear,0
colaborar,fear,0
Cooperando,fear,0
cooperação,fear,0
cooperativo,fear,0
coordenada,fear,0
lidar,fear,0
abundante,fear,0
cobre,fear,0
cópia de,fear,0
imitador,fear,0
cópia,fear,0
direito autoral,fear,0
coral,fear,0
cordão,fear,0
cordão,fear,0
veludo veludo,fear,0
essencia,fear,0
cortiça,fear,0
saca rolhas,fear,0
milho,fear,0
córnea,fear,0
canto,fear,0
corneta,fear,0
cornija,fear,0
amido de milho,fear,0
corolário,fear,0
Corona,fear,0
coroação,fear,0
médico legista,fear,0
corporal,fear,0
corporativo,fear,0
corporação,fear,0
corporal,fear,0
corpo,fear,0
cadáver,fear,0
corpus,fear,0
curral,fear,0
correção,fear,0
corretivo,fear,0
correção,fear,0
correlação,fear,0
correlativo,fear,0
corresponder,fear,0
correspondência,fear,0
correspondente,fear,0
corredor,fear,0
corroborar,fear,0
corroboração,fear,0
corrosão,fear,0
corrupto,fear,0
corrupção,fear,0
corpete,fear,0
espartilho,fear,0
córtex,fear,0
cortical,fear,0
corveta,fear,0
Cosmético,fear,0
Cosméticos,fear,0
cósmico,fear,0
cosmologia,fear,0
Cosmopolita,fear,0
cosmos,fear,0
custo,fear,0
dispendioso,fear,0
fantasia,fear,0
aconchegante,fear,0
berço,fear,0
Cote,fear,0
cabana,fear,0
algodão,fear,0
sofá,fear,0
puma,fear,0
tosse,fear,0
conselho,fear,0
conselho,fear,0
conselheiro,fear,0
contar,fear,0
contado,fear,0
semblante,fear,0
contador,fear,0
contrariar,fear,0
contrabalançar,fear,0
reconvenção,fear,0
contrapartida,fear,0
condessa,fear,0
incontáveis,fear,0
país,fear,0
compatriota,fear,0
música country,fear,0
interior,fear,0
contagens,fear,0
condado,fear,0
golpe,fear,0
casal,fear,0
acoplado,fear,0
cupom,fear,0
coragem,fear,0
correio,fear,0
cursos,fear,0
Correndo,fear,0
cortês,fear,0
cortesia,fear,0
tribunal,fear,0
Tribunais,fear,0
namoro,fear,0
pátio,fear,0
primos,fear,0
pacto,fear,0
cobrir,fear,0
abordado,fear,0
cobertura,fear,0
Covert,fear,0
Covet,fear,0
vaca,fear,0
vaqueiro,fear,0
Powehide,fear,0
Cowl,fear,0
colega de trabalho,fear,0
aconchegante,fear,0
caranguejo,fear,0
Crabby,fear,0
rachadura,fear,0
biscoito,fear,0
rachadura,fear,0
Crackle,fear,0
berço,fear,0
arte,fear,0
trabalhos manuais,fear,0
artesão,fear,0
astuto,fear,0
Craig,fear,0
