word,emotion,accuracy
conferir,sadness,0
conferência,sadness,0
confessional,sadness,0
confissões,sadness,0
confiar,sadness,0
confiança,sadness,0
confiante,sadness,0
confidencial,sadness,0
confidencialmente,sadness,0
configuração,sadness,0
confins,sadness,0
confirme,sadness,0
confirmação,sadness,0
confirmatório,sadness,0
confirmado,sadness,0
confisco,sadness,0
conflagração,sadness,0
conflitante,sadness,0
confluência,sadness,0
conformidade,sadness,0
conformação,sadness,0
conformidade,sadness,0
confundir,sadness,0
confuso,sadness,0
enfrentar,sadness,0
confundir,sadness,0
agradável,sadness,0
congênito,sadness,0
congestionamento,sadness,0
conglomerado,sadness,0
conglomeração,sadness,0
parabéns,sadness,0
congratulatório,sadness,0
se reunir,sadness,0
congregação,sadness,0
Congresso,sadness,0
Congresso,sadness,0
Congressista,sadness,0
congruência,sadness,0
cônica,sadness,0
cônico,sadness,0
conjetura,sadness,0
conjugal,sadness,0
conjugado,sadness,0
conjugação,sadness,0
conjunção,sadness,0
conjuntivo,sadness,0
Conjure,sadness,0
conjurar,sadness,0
conectar,sadness,0
conectado,sadness,0
conexão,sadness,0
Connective,sadness,0
conhecedor,sadness,0
conquistar,sadness,0
conquistador,sadness,0
conquista,sadness,0
consciência,sadness,0
consciente,sadness,0
consciência,sadness,0
recrutamento,sadness,0
consecutivo,sadness,0
consentimento,sadness,0
consentindo,sadness,0
consequência,sadness,0
conseqüente,sadness,0
conservação,sadness,0
conservadorismo,sadness,0
conservador,sadness,0
conservatório,sadness,0
conservar,sadness,0
considerável,sadness,0
atencioso,sadness,0
consignatário,sadness,0
Consignação,sadness,0
consistência,sadness,0
consistente,sadness,0
consolação,sadness,0
consolidar,sadness,0
consolidação,sadness,0
consoante,sadness,0
consorte,sadness,0
conspícuo,sadness,0
conspiração,sadness,0
conspirador,sadness,0
conspirar,sadness,0
polícia,sadness,0
constância,sadness,0
constante,sadness,0
constantemente,sadness,0
constelação,sadness,0
consternação,sadness,0
constipação,sadness,0
constituinte,sadness,0
constituintes,sadness,0
constituir,sadness,0
constituição,sadness,0
constitucional,sadness,0
Constitucionalidade,sadness,0
restringir,sadness,0
restrito,sadness,0
construir,sadness,0
construção,sadness,0
interpretar,sadness,0
cônsul,sadness,0
consultar,sadness,0
consulta,sadness,0
consumir,sadness,0
consumindo,sadness,0
consumar,sadness,0
consumação,sadness,0
consumo,sadness,0
contato,sadness,0
contágio,sadness,0
transmissível,sadness,0
contagiosamente,sadness,0
contenção,sadness,0
contém,sadness,0
contaminar,sadness,0
contaminação,sadness,0
contemplar,sadness,0
contemplação,sadness,0
contemplativo,sadness,0
contemporâneo,sadness,0
contemporâneo,sadness,0
desprezo,sadness,0
desprezível,sadness,0
desprezo,sadness,0
disputando,sadness,0
contente,sadness,0
contente,sadness,0
contenção,sadness,0
contencioso,sadness,0
contentamento,sadness,0
conteúdo,sadness,0
contexto,sadness,0
contíguo,sadness,0
continência,sadness,0
continente,sadness,0
continental,sadness,0
contingência,sadness,0
contingente,sadness,0
contínuo,sadness,0
continuamente,sadness,0
continuação,sadness,0
continuação,sadness,0
continuar,sadness,0
contínuo,sadness,0
continuando,sadness,0
continuidade,sadness,0
contínuo,sadness,0
continuamente,sadness,0
contorno,sadness,0
contrabando,sadness,0
contrato,sadness,0
contratado,sadness,0
contrátil,sadness,0
contratação,sadness,0
contração,sadness,0
contraditório,sadness,0
contradição,sadness,0
contraditório,sadness,0
contrário,sadness,0
contraste,sadness,0
contrastado,sadness,0
Contravene,sadness,0
contravenção,sadness,0
contribuir,sadness,0
contribuinte,sadness,0
inventado,sadness,0
ao controle,sadness,0
controverso,sadness,0
controvérsia,sadness,0
dilema,sadness,0
convalescente,sadness,0
convecção,sadness,0
convocar,sadness,0
conveniência,sadness,0
conveniências,sadness,0
conveniente,sadness,0
convento,sadness,0
convenção,sadness,0
convenciona,sadness,0
converge,sadness,0
convergência,sadness,0
convergente,sadness,0
familiarizado,sadness,0
conversação,sadness,0
conversacional,sadness,0
conversar,sadness,0
conversando,sadness,0
conversão,sadness,0
converter,sadness,0
convertido,sadness,0
conversível,sadness,0
convexo,sadness,0
convexidade,sadness,0
comunicar,sadness,0
transporte,sadness,0
transportar,sadness,0
convicção,sadness,0
convencer,sadness,0
convencido,sadness,0
convincente,sadness,0
convocação,sadness,0
complicado,sadness,0
convolução,sadness,0
comboio,sadness,0
COO,sadness,0
cozinhar,sadness,0
culinária,sadness,0
biscoitos,sadness,0
culinária,sadness,0
legal,sadness,0
resfriador,sadness,0
resfriamento,sadness,0
frieza,sadness,0
Coop,sadness,0
colaborar,sadness,0
Cooperando,sadness,0
cooperação,sadness,0
cooperativo,sadness,0
coordenada,sadness,0
policial,sadness,0
abundante,sadness,0
cobre,sadness,0
cópia de,sadness,0
imitador,sadness,0
cópia,sadness,0
direito autoral,sadness,0
coral,sadness,0
cordão,sadness,0
cordão,sadness,0
veludo veludo,sadness,0
essencial,sadness,0
cortiça,sadness,0
saca rolhas,sadness,0
milho,sadness,0
córnea,sadness,0
canto,sadness,0
corneta,sadness,0
cornija,sadness,0
amido de milho,sadness,0
corolário,sadness,0
Corona,sadness,0
coroação,sadness,0
médico legista,sadness,0
corporal,sadness,0
corporativo,sadness,0
corporação,sadness,0
corporal,sadness,0
corpo,sadness,0
corpus,sadness,0
curral,sadness,0
correção,sadness,0
corretivo,sadness,0
correção,sadness,0
correlação,sadness,0
correlativo,sadness,0
corresponder,sadness,0
correspondência,sadness,0
correspondente,sadness,0
corredor,sadness,0
corroborar,sadness,0
corroboração,sadness,0
corrosão,sadness,0
corrosivo,sadness,0
corrupto,sadness,0
corrupção,sadness,0
espartilho,sadness,0
córtex,sadness,0
cortical,sadness,0
corveta,sadness,0
Cosmético,sadness,0
Cosméticos,sadness,0
cósmico,sadness,0
cosmologia,sadness,0
Cosmopolita,sadness,0
cosmos,sadness,0
custo,sadness,0
dispendioso,sadness,0
fantasia,sadness,0
aconchegante,sadness,0
berço,sadness,0
Cote,sadness,0
cabana,sadness,0
algodão,sadness,0
puma,sadness,0
tosse,sadness,0
conselho,sadness,0
conselho,sadness,0
conselheiro,sadness,0
conselheiro,sadness,0
contar,sadness,0
contagem regressiva,sadness,0
contado,sadness,0
semblante,sadness,0
contador,sadness,0
contrariar,sadness,0
contrabalançar,sadness,0
reconvenção,sadness,0
contrapartida,sadness,0
condessa,sadness,0
incontáveis,sadness,0
país,sadness,0
compatriota,sadness,0
música country,sadness,0
interior,sadness,0
contagens,sadness,0
condado,sadness,0
golpe,sadness,0
casal,sadness,0
acoplado,sadness,0
cupom,sadness,0
coragem,sadness,0
corajoso,sadness,0
correio,sadness,0
cursos,sadness,0
Correndo,sadness,0
tribunal,sadness,0
cortês,sadness,0
cortesia,sadness,0
tribunal,sadness,0
Tribunais,sadness,0
namoro,sadness,0
pátio,sadness,0
primos,sadness,0
enseada,sadness,0
pacto,sadness,0
cobrir,sadness,0
abordado,sadness,0
cobertura,sadness,0
Covert,sadness,0
Covet,sadness,0
vaca,sadness,0
covardemente,sadness,0
vaqueiro,sadness,0
Powehide,sadness,0
Cowl,sadness,0
colega de trabalho,sadness,0
recatado,sadness,0
coiote,sadness,0
aconchegante,sadness,0
caranguejo,sadness,0
Crabby,sadness,0
rachadura,sadness,0
rachado,sadness,0
biscoito,sadness,0
rachadura,sadness,0
Crackle,sadness,0
berço,sadness,0
arte,sadness,0
trabalhos manuais,sadness,0
artesão,sadness,0
astuto,sadness,0
Craig,sadness,0
Cram,sadness,0
amontoado,sadness,0
cãibra,sadness,0
apertado,sadness,0
guindaste,sadness,0
crânio,sadness,0
manivela,sadness,0
irritadiço,sadness,0
besteira,sadness,0
craps,sadness,0
Crate,sadness,0
cratera,sadness,0
almejar,sadness,0
desejo,sadness,0
lagostins,sadness,0
arrastar,sadness,0
giz de cera,sadness,0
mania,sadness,0
enlouquecido,sadness,0
loucura,sadness,0
rangendo,sadness,0
creme,sadness,0
creme,sadness,0
cremoso,sadness,0
vinco,sadness,0
criar,sadness,0
criação,sadness,0
criativo,sadness,0
criatividade,sadness,0
O Criador,sadness,0
criatura,sadness,0
crédito,sadness,0
credencial,sadness,0
credenciais,sadness,0
credibilidade,sadness,0
credível,sadness,0
crédito,sadness,0
Creditável,sadness,0
creditado,sadness,0
creditando,sadness,0
credor,sadness,0
crença,sadness,0
Riacho,sadness,0
rastejar,sadness,0
rastejando,sadness,0
crioulo,sadness,0
crescendo,sadness,0
crescente,sadness,0
Cretins,sadness,0
fenda,sadness,0
equipe,sadness,0
berço,sadness,0
Grilo,sadness,0
crime,sadness,0
Criminoso,sadness,0
criminalidade,sadness,0
crimp,sadness,0
carmesim,sadness,0
aleijante,sadness,0
crise,sadness,0
crocante,sadness,0
critério,sadness,0
crítico,sadness,0
crítico,sadness,0
crítica,sadness,0
CRITTER,sadness,0
Croak,sadness,0
Crock,sadness,0
louça,sadness,0
crocodilo,sadness,0
Croft,sadness,0
trapaceiro,sadness,0
cortar,sadness,0
croquet,sadness,0
besta,sadness,0
cruzado,sadness,0
cruzando,sadness,0
virilha,sadness,0
agachado,sadness,0
agachado,sadness,0
agachado,sadness,0
Crupier,sadness,0
corvo,sadness,0
multidão,sadness,0
superlotado,sadness,0
multidões,sadness,0
coroa,sadness,0
coroando,sadness,0
crucial,sadness,0
cruzado,sadness,0
crucifixo,sadness,0
bruto,sadness,0
cruelmente,sadness,0
cruzeiro,sadness,0
cruzador,sadness,0
cruzeiro,sadness,0
migalha,sadness,0
amassado,sadness,0
Crunch,sadness,0
cruzada,sadness,0
crush,sadness,0
crosta,sadness,0
duro,sadness,0
muleta,sadness,0
Crux,sadness,0
enigmático,sadness,0
criptografia,sadness,0
cristal,sadness,0
cristalino,sadness,0
cristalização,sadness,0
filhote,sadness,0
cubo,sadness,0
cubículo,sadness,0
corno,sadness,0
cuco,sadness,0
abraçar,sadness,0
abraçado,sadness,0
abraços,sadness,0
abraçando,sadness,0
deixa,sadness,0
manguito,sadness,0
cozinha,sadness,0
culinária,sadness,0
abate,sadness,0
culminar,sadness,0
culminação,sadness,0
culpabilidade,sadness,0
culpável,sadness,0
culpado,sadness,0
culto,sadness,0
cultivar,sadness,0
cultivado,sadness,0
cultivo,sadness,0
cultura,sadness,0
bueiro,sadness,0
cumulus,sadness,0
ardiloso,sadness,0
xícara,sadness,0
armário,sadness,0
cur,sadness,0
curável,sadness,0
Curate,sadness,0
curativo,sadness,0
curador,sadness,0
meio-fio,sadness,0
coalhada,sadness,0
recolher obrigatório,sadness,0
curiosidade,sadness,0
curioso,sadness,0
ondulação,sadness,0
ondulação,sadness,0
moeda,sadness,0
atual,sadness,0
currículo,sadness,0
Curry,sadness,0
maldição,sadness,0
superficial,sadness,0
Curt,sadness,0
redução,sadness,0
redução,sadness,0
cortina,sadness,0
curvatura,sadness,0
curva,sadness,0
curvado,sadness,0
curvilíneo,sadness,0
almofada,sadness,0
cúspide,sadness,0
xingado,sadness,0
custodiante,sadness,0
custódia,sadness,0
personalizado,sadness,0
Costumeiro,sadness,0
cliente,sadness,0
corte,sadness,0
cutâneo,sadness,0
bonitinho,sadness,0
cutícula,sadness,0
gracinha,sadness,0
talheres,sadness,0
cortador,sadness,0
cortadores,sadness,0
Cutthroat,sadness,0
estacas,sadness,0
cwt,sadness,0
cianeto,sadness,0
ciclo,sadness,0
cíclico,sadness,0
ciclista,sadness,0
ciclone,sadness,0
cilindro,sadness,0
cilíndrico,sadness,0
prato,sadness,0
cínico,sadness,0
cístico,sadness,0
citoplasma,sadness,0
czar,sadness,0
dab,sadness,0
Dabble,sadness,0
Dabling,sadness,0
pai,sadness,0
dado,sadness,0
Daft,sadness,0
punhal,sadness,0
diário,sadness,0
guloseima,sadness,0
laticínio,sadness,0
Dak,sadness,0
Dale,sadness,0
barragem,sadness,0
Dame,sadness,0
droga,sadness,0
condenado,sadness,0
úmido,sadness,0
umedecido,sadness,0
donzela,sadness,0
dança,sadness,0
dançarino,sadness,0
dançando,sadness,0
caspa,sadness,0
dândi,sadness,0
perigoso,sadness,0
perigosamente,sadness,0
que droga,sadness,0
Dangle,sadness,0
Dank,sadness,0
Dapper,sadness,0
Ous,sadness,0
audaz,sadness,0
mais sombrio,sadness,0
sombriamente,sadness,0
lado escuro,sadness,0
querido,sadness,0
maldito,sadness,0
dardo,sadness,0
traço,sadness,0
painel,sadness,0
correndo,sadness,0
covarde,sadness,0
dados,sadness,0
base de dados,sadness,0
data,sadness,0
encontro a noite,sadness,0
filha,sadness,0
alvorecer,sadness,0
Aorandou,sadness,0
dia,sadness,0
aurora,sadness,0
sonhando acordado,sadness,0
Daymade,sadness,0
folga,sadness,0
atordoado,sadness,0
Dazed,sadness,0
deslumbrar,sadness,0
deslumbrante,sadness,0
diácono,sadness,0
desativar,sadness,0
prazo final,sadness,0
prazos,sadness,0
impasse,sadness,0
ensurdecedor,sadness,0
surdez,sadness,0
negócio,sadness,0
distribuidor,sadness,0
tratativa,sadness,0
negociações,sadness,0
tratado,sadness,0
reitor,sadness,0
querido,sadness,0
querido,sadness,0
escassez,sadness,0
discutível,sadness,0
debate,sadness,0
devassidão,sadness,0
debênture,sadness,0
débito,sadness,0
destroços,sadness,0
devedor,sadness,0
estréia,sadness,0
década,sadness,0
Decanter,sadness,0
enganado,sadness,0
enganando,sadness,0
dezembro,sadness,0
decência,sadness,0
decente,sadness,0
decepção,sadness,0
enganoso,sadness,0
decididamente,sadness,0
decíduo,sadness,0
decimal,sadness,0
decifrar,sadness,0
decisão,sadness,0
decisivo,sadness,0
área coberta,sadness,0
declaração,sadness,0
declaratório,sadness,0
declarar,sadness,0
declinação,sadness,0
declínio,sadness,0
declinante,sadness,0
decompor,sadness,0
decorar,sadness,0
decoração,sadness,0
decoração,sadness,0
decoro,sadness,0
chamariz,sadness,0
diminuir,sadness,0
diminuído,sadness,0
diminuindo,sadness,0
decreto,sadness,0
decremento,sadness,0
decrépito,sadness,0
acenar,sadness,0
dedicação,sadness,0
deduzir,sadness,0
deduzir,sadness,0
dedução,sadness,0
obra,sadness,0
aprofundar,sadness,0
mais profundo,sadness,0
cervo,sadness,0
difamação,sadness,0
difamatório,sadness,0
derrota,sadness,0
defeito,sadness,0
deserção,sadness,0
defeituoso,sadness,0
defender,sadness,0
defendido,sadness,0
defensor,sadness,0
defendendo,sadness,0
defesa,sadness,0
defensável,sadness,0
defensiva,sadness,0
adiar,sadness,0
deferência,sadness,0
adiamento,sadness,0
adiando,sadness,0
desafio,sadness,0
desafiador,sadness,0
deficiência,sadness,0
déficit,sadness,0
definir,sadness,0
definiram,sadness,0
definição,sadness,0
definitivo,sadness,0
deflação,sadness,0
desviar,sadness,0
deflexão,sadness,0
defloração,sadness,0
deformar,sadness,0
defraudar,sadness,0
custear,sadness,0
hábil,sadness,0
degenerar,sadness,0
degeneração,sadness,0
degradação,sadness,0
degradar,sadness,0
grau,sadness,0
desidratado,sadness,0
atrasado,sadness,0
Deatível,sadness,0
delegar,sadness,0
delegação,sadness,0
deletério,sadness,0
eliminação,sadness,0
deliberar,sadness,0
deliberação,sadness,0
deliberativo,sadness,0
delicadeza,sadness,0
delicioso,sadness,0
prazer,sadness,0
encantado,sadness,0
delicioso,sadness,0
delinear,sadness,0
delineamento,sadness,0
delinquência,sadness,0
delinquente,sadness,0
libertação,sadness,0
entrega,sadness,0
Dell,sadness,0
delta,sadness,0
ilusório,sadness,0
Deluxe,sadness,0
DeLve,sadness,0
demanda,sadness,0
exigente,sadness,0
comportamento,sadness,0
demente,sadness,0
democracia,sadness,0
democrata,sadness,0
demolição,sadness,0
demonstrável,sadness,0
demonstrar,sadness,0
demonstrado,sadness,0
demonstrando,sadness,0
demonstração,sadness,0
demonstrador,sadness,0
demos,sadness,0
Den,sadness,0
negação,sadness,0
denominação,sadness,0
confessional,sadness,0
denominador,sadness,0
denotar,sadness,0
denunciar,sadness,0
denso,sadness,0
densidade,sadness,0
dente,sadness,0
dentista,sadness,0
odontologia,sadness,0
Dentistas,sadness,0
denúncia,sadness,0
negar,sadness,0
negando,sadness,0
Desodorante,sadness,0
departamento,sadness,0
depender,sadness,0
dependente,sadness,0
dependência,sadness,0
dependente,sadness,0
representar,sadness,0
representando,sadness,0
esgotamento,sadness,0
implantar,sadness,0
depósito,sadness,0
depositário,sadness,0
deposição,sadness,0
depositário,sadness,0
depósito,sadness,0
depravação,sadness,0
depreciar,sadness,0
depreciação,sadness,0
depressivo,sadness,0
profundidade,sadness,0
deputado,sadness,0
descarrilhar,sadness,0
perturbado,sadness,0
abandonado,sadness,0
escárnio,sadness,0
derivação,sadness,0
derivado,sadness,0
derivar,sadness,0
dérmico,sadness,0
dermatologista,sadness,0
dermatologia,sadness,0
descer,sadness,0
descendente,sadness,0
descendente,sadness,0
descendente,sadness,0
descrever,sadness,0
descrição,sadness,0
descritivo,sadness,0
deserção,sadness,0
merecer,sadness,0
mereceu,sadness,0
merecedor,sadness,0
projeto,sadness,0
designar,sadness,0
designação,sadness,0
projetado,sadness,0
Designer,sadness,0
projetando,sadness,0
conveniência,sadness,0
desejável,sadness,0
desejo,sadness,0
desejos,sadness,0
desejando,sadness,0
desejo,sadness,0
desistir,sadness,0
mesa,sadness,0
despachar,sadness,0
desesperado,sadness,0
desprezível,sadness,0
desprezo,sadness,0
despótico,sadness,0
sobremesa,sadness,0
destinada,sadness,0
destino,sadness,0
destruidor,sadness,0
destruição,sadness,0
destrutivo,sadness,0
Desapear,sadness,0
destacado,sadness,0
destacamento,sadness,0
detalhe,sadness,0
detalhes,sadness,0
deter,sadness,0
detectar,sadness,0
detectável,sadness,0
detecção,sadness,0
detetive,sadness,0
detector,sadness,0
Deter -se,sadness,0
detergente,sadness,0
determinável,sadness,0
determinado,sadness,0
determinação,sadness,0
determinado,sadness,0
detestar,sadness,0
detestação,sadness,0
detonar,sadness,0
detonação,sadness,0
Desvio,sadness,0
prejudicar,sadness,0
detrimento,sadness,0
prejudicial,sadness,0
Detritos,sadness,0
Deuce,sadness,0
desenvolver,sadness,0
em desenvolvimento,sadness,0
desenvolvimento,sadness,0
desviar,sadness,0
desviando,sadness,0
dispositivo,sadness,0
diabólico,sadness,0
desonesto,sadness,0
inventar,sadness,0
desprovido,sadness,0
devolução,sadness,0
devolver,sadness,0
dedicar,sadness,0
devoto,sadness,0
Devocional,sadness,0
devorar,sadness,0
devoto,sadness,0
orvalho,sadness,0
destro,sadness,0
destreza,sadness,0
dextrose,sadness,0
diabólico,sadness,0
diagnóstico,sadness,0
diagnóstico,sadness,0
Diagnóstico,sadness,0
diagrama,sadness,0
Dial,sadness,0
dialeto,sadness,0
dialética,sadness,0
diálogo,sadness,0
diâmetro,sadness,0
diamante,sadness,0
diamantes,sadness,0
fralda,sadness,0
diafragma,sadness,0
diarréia,sadness,0
diário,sadness,0
diatribe,sadness,0
dados,sadness,0
dicotômico,sadness,0
dicotomia,sadness,0
Dickhead,sadness,0
Dicks,sadness,0
ditar,sadness,0
ditado,sadness,0
ditador,sadness,0
ditatorial,sadness,0
dicção,sadness,0
dicionário,sadness,0
ditado,sadness,0
didático,sadness,0
dieta,sadness,0
dietético,sadness,0
diferir,sadness,0
diferença,sadness,0
diferenças,sadness,0
diferencial,sadness,0
diferenciação,sadness,0
diferentemente,sadness,0
diferente,sadness,0
difícil,sadness,0
difuso,sadness,0
difusão,sadness,0
escavação,sadness,0
digerir,sadness,0
digestão,sadness,0
Digit,sadness,0
digno,sadness,0
dignidade,sadness,0
Digressão,sadness,0
escavações,sadness,0
dique,sadness,0
dilatação,sadness,0
dilatação,sadness,0
dilema,sadness,0
diligência,sadness,0
diligente,sadness,0
diluente,sadness,0
diluir,sadness,0
diluído,sadness,0
diluição,sadness,0
DIME,sadness,0
dimensão,sadness,0
diminuído,sadness,0
diminuição,sadness,0
diminutivo,sadness,0
Din,sadness,0
jantar,sadness,0
o jantar,sadness,0
jantar,sadness,0
dinossauro,sadness,0
força,sadness,0
diocesano,sadness,0
diocese,sadness,0
diorama,sadness,0
mergulhar,sadness,0
diploma,sadness,0
diplomacia,sadness,0
diplomata,sadness,0
diplomático,sadness,0
direcionado,sadness,0
direção,sadness,0
diretamente,sadness,0
diretor,sadness,0
diretório,sadness,0
sujeira,sadness,0
sujo,sadness,0
desvantagem,sadness,0
descontente,sadness,0
discordar,sadness,0
desagradável,sadness,0
proibir,sadness,0
Desapontamento,sadness,0
desaparecer,sadness,0
desaparecimento,sadness,0
desaparecendo,sadness,0
decepções,sadness,0
desarma,sadness,0
desordem,sadness,0
Disbance,sadness,0
descrença,sadness,0
descrença,sadness,0
desembolsar,sadness,0
desembolso,sadness,0
disco,sadness,0
descartado,sadness,0
devasções,sadness,0
discernir,sadness,0
discernível,sadness,0
discernir,sadness,0
discernimento,sadness,0
descarga,sadness,0
discípulo,sadness,0
disciplina,sadness,0
negar,sadness,0
isenção de responsabilidade,sadness,0
divulgar,sadness,0
divulgado,sadness,0
divulgação,sadness,0
descoloração,sadness,0
desconexão,sadness,0
desconecta,sadness,0
descontinuação,sadness,0
interromper,sadness,0
descontínuo,sadness,0
discórdia,sadness,0
desconto,sadness,0
desconto,sadness,0
desanimado,sadness,0
desânimo,sadness,0
discurso,sadness,0
descobrir,sadness,0
descoberta,sadness,0
desacreditar,sadness,0
discreto,sadness,0
discrepância,sadness,0
discreto,sadness,0
critério,sadness,0
discricionário,sadness,0
discriminador,sadness,0
disco,sadness,0
discutir,sadness,0
discussão,sadness,0
desdém,sadness,0
desengate,sadness,0
não envolvimento,sadness,0
vergonhoso,sadness,0
disfarce,sadness,0
disfarçado,sadness,0
nojento,sadness,0
prato,sadness,0
desonestidade,sadness,0
desinclinação,sadness,0
indispor,sadness,0
não inclinou,sadness,0
desinfeto,sadness,0
desinfetante,sadness,0
desinfecção,sadness,0
desinformação,sadness,0
falso,sadness,0
desintegrar,sadness,0
desintegração,sadness,0
desinteressado,sadness,0
desarticulação,sadness,0
desarticulado,sadness,0
disjuntivo,sadness,0
disco,sadness,0
disquete,sadness,0
antipatia,sadness,0
não gostando,sadness,0
luxação,sadness,0
desalojar,sadness,0
liberar,sadness,0
desmontar,sadness,0
desobediência,sadness,0
desobediente,sadness,0
desobedecer,sadness,0
transtorno,sadness,0
desordenado,sadness,0
desorganizado,sadness,0
desigual,sadness,0
Despacho,sadness,0
dispensação,sadness,0
dispensar,sadness,0
dispersar,sadness,0
disperso,sadness,0
dispersão,sadness,0
deslocar,sadness,0
deslocamento,sadness,0
deslocamento,sadness,0
mostrar,sadness,0
Desglande,sadness,0
disposição,sadness,0
descartar,sadness,0
descartado,sadness,0
disposição,sadness,0
refutar,sadness,0
disputa,sadness,0
desqualificação,sadness,0
desprezo,sadness,0
desconsiderado,sadness,0
desrerecer,sadness,0
repugnável,sadness,0
descrédito,sadness,0
desrespeito,sadness,0
interromper,sadness,0
Interrupção,sadness,0
insatisfação,sadness,0
insatisfeito,sadness,0
dissecar,sadness,0
dissecção,sadness,0
disseminar,sadness,0
disseminação,sadness,0
dissensão,sadness,0
dissidência,sadness,0
dissidente,sadness,0
dissertação,sadness,0
dissidente,sadness,0
diferente,sadness,0
dissipar,sadness,0
dissipado,sadness,0
dissociação,sadness,0
dissolver,sadness,0
dissonância,sadness,0
dissuadir,sadness,0
distal,sadness,0
distância,sadness,0
distante,sadness,0
aversão,sadness,0
desagradável,sadness,0
destilado,sadness,0
destilação,sadness,0
distinção,sadness,0
distintivo,sadness,0
distinguir,sadness,0
distinguível,sadness,0
distinto,sadness,0
distintivo,sadness,0
distorcido,sadness,0
distorção,sadness,0
distrair,sadness,0
distraído,sadness,0
distrair,sadness,0
Distração,sadness,0
angustiado,sadness,0
angustiante,sadness,0
distribuir,sadness,0
distribuição,sadness,0
distrito,sadness,0
desconfiança,sadness,0
desuso,sadness,0
abandonado,sadness,0
fosso,sadness,0
idem,sadness,0
cantiga,sadness,0
diurno,sadness,0
divã,sadness,0
mergulho,sadness,0
mergulhador,sadness,0
diverge,sadness,0
divergência,sadness,0
divergente,sadness,0
divergente,sadness,0
mergulhadores,sadness,0
diversificado,sadness,0
diversificado,sadness,0
diversificar,sadness,0
desvio,sadness,0
diversidade,sadness,0
desviar,sadness,0
desviando,sadness,0
desinvestimento,sadness,0
despojado,sadness,0
desinvestimento,sadness,0
dividir,sadness,0
dividendo,sadness,0
adivinhação,sadness,0
divino,sadness,0
divindade,sadness,0
divisível,sadness,0
divisão,sadness,0
divisor,sadness,0
divulgar,sadness,0
tontura,sadness,0
tonto,sadness,0
dócil,sadness,0
doca,sadness,0
ancorada,sadness,0
Docket,sadness,0
doutor,sadness,0
doutrinal,sadness,0
doutrina,sadness,0
documento,sadness,0
documentário,sadness,0
desviar,sadness,0
esquivando -se,sadness,0
corça,sadness,0
Doer,sadness,0
cachorro,sadness,0
perseguido,sadness,0
dogma,sadness,0
dogmático,sadness,0
Dogsick,sadness,0
ações,sadness,0
faça isso,sadness,0
boneca,sadness,0
dólar,sadness,0
casa de boneca,sadness,0
golfinho,sadness,0
domínio,sadness,0
cúpula,sadness,0
doméstico,sadness,0
domesticado,sadness,0
domesticação,sadness,0
domicílio,sadness,0
domiciliado,sadness,0
domínio,sadness,0
dominante,sadness,0
dominar,sadness,0
dominando,sadness,0
domínio,sadness,0
dominó,sadness,0
vestir,sadness,0
doação,sadness,0
burro,sadness,0
doador,sadness,0
não gosta de você,sadness,0
não,sadness,0
não é owithMe,sadness,0
não entrar em pânico,sadness,0
não entenda,sadness,0
Doodle,sadness,0
ruína,sadness,0
porta,sadness,0
campainha,sadness,0
Porta,sadness,0
dormente,sadness,0
dormitório,sadness,0
dorsal,sadness,0
dose,sadness,0
ponto,sadness,0
dobro,sadness,0
dobrou,sadness,0
Doublet,sadness,0
duplicação,sadness,0
duvidoso,sadness,0
duvidando,sadness,0
sem dúvida,sadness,0
dúvidas,sadness,0
Douche,sadness,0
Idiotas,sadness,0
massa,sadness,0
rosquinha,sadness,0
Dour,sadness,0
pomba,sadness,0
abatido,sadness,0
ladeira abaixo,sadness,0
aguaceiro,sadness,0
direto,sadness,0
Downy,sadness,0
dote,sadness,0
doze,sadness,0
dúzia,sadness,0
rascunho,sadness,0
arrastar,sadness,0
Dragão,sadness,0
ralo,sadness,0
drenagem,sadness,0
drenado,sadness,0
Drake,sadness,0
drama,sadness,0
rainha do drama,sadness,0
dramático,sadness,0
cortina,sadness,0
cortina,sadness,0
drástico,sadness,0
rascunho,sadness,0
empate,sadness,0
recua,sadness,0
gaveta,sadness,0
gavetas,sadness,0
desenho,sadness,0
temor,sadness,0
temido,sadness,0
temendo,sadness,0
sonhar,sadness,0
sonhador,sadness,0
sonhando,sadness,0
sonhos,sadness,0
sonhou,sadness,0
sonhadores,sadness,0
draga,sadness,0
encharcado,sadness,0
cômoda,sadness,0
driblar,sadness,0
seco,sadness,0
secador,sadness,0
deriva,sadness,0
furar,sadness,0
bebida,sadness,0
bebendo,sadness,0
bebidas,sadness,0
pingar,sadness,0
gotejamento,sadness,0
bobo,sadness,0
motorista,sadness,0
Mediante,sadness,0
chuvisco,sadness,0
Droll,sadness,0
drone,sadness,0
drones,sadness,0
baba,sadness,0
cair,sadness,0
derrubar,sadness,0
gotícula,sadness,0
seca,sadness,0
dirigiu,sadness,0
sonolento,sadness,0
sonolento,sadness,0
labuta,sadness,0
medicamento,sadness,0
Drogaria,sadness,0
druida,sadness,0
tambor,sadness,0
baterista,sadness,0
tocar bateria,sadness,0
bêbado,sadness,0
embriaguez,sadness,0
seco,sadness,0
secura,sadness,0
dual,sadness,0
dualismo,sadness,0
dualidade,sadness,0
dub,sadness,0
duvidoso,sadness,0
se esquivando,sadness,0
duto,sadness,0
dúctil,sadness,0
fracassos,sadness,0
devido,sadness,0
duelo,sadness,0
quotas,sadness,0
