word,emotion,accuracy
condenação,surprise,0
condenado,surprise,0
úmido,surprise,0
umedecido,surprise,0
amortecedor,surprise,0
donzela,surprise,0
dança,surprise,0
dançarino,surprise,0
dançando,surprise,0
caspa,surprise,0
dândi,surprise,0
perigo,surprise,0
perigoso,surprise,0
perigosamente,surprise,0
que droga,surprise,0
Dangle,surprise,0
Dank,surprise,0
Dapper,surprise,0
Ouse,surprise,0
audaz,surprise,0
escuro,surprise,0
escurecer,surprise,0
escurecido,surprise,0
mais sombrio,surprise,0
sombriamente,surprise,0
escuridão,surprise,0
lado escuro,surprise,0
querido,surprise,0
maldito,surprise,0
dardo,surprise,0
traço,surprise,0
painel,surprise,0
tracejadas,surprise,0
correndo,surprise,0
covarde,surprise,0
dados,surprise,0
base de dados,surprise,0
data,surprise,0
encontro a noite,surprise,0
filha,surprise,0
Aorandou,surprise,0
dia,surprise,0
aurora,surprise,0
sonhando acordado,surprise,0
Daymade,surprise,0
folga,surprise,0
Dazed,surprise,0
deslumbrante,surprise,0
diácono,surprise,0
desativar,surprise,0
prazo final,surprise,0
prazos,surprise,0
impasse,surprise,0
mortal,surprise,0
ensurdecedor,surprise,0
surdez,surprise,0
distribuidor,surprise,0
tratativa,surprise,0
negociações,surprise,0
tratado,surprise,0
reitor,surprise,0
querido,surprise,0
querido,surprise,0
escassez,surprise,0
fiasco,surprise,0
discutível,surprise,0
debate,surprise,0
devassidão,surprise,0
debênture,surprise,0
débito,surprise,0
destroços,surprise,0
dívida,surprise,0
devedor,surprise,0
estréia,surprise,0
década,surprise,0
Decanter,surprise,0
decair,surprise,0
deteriorado,surprise,0
morto,surprise,0
enganoso,surprise,0
enganar,surprise,0
enganado,surprise,0
enganando,surprise,0
dezembro,surprise,0
decência,surprise,0
decente,surprise,0
decepção,surprise,0
enganoso,surprise,0
decididamente,surprise,0
decíduo,surprise,0
decimal,surprise,0
decifrar,surprise,0
decisão,surprise,0
decisivo,surprise,0
área coberta,surprise,0
declaração,surprise,0
declaratório,surprise,0
declarar,surprise,0
declinação,surprise,0
declínio,surprise,0
declinante,surprise,0
decompor,surprise,0
decomposto,surprise,0
decomposição,surprise,0
decorar,surprise,0
decoração,surprise,0
decoração,surprise,0
decoro,surprise,0
diminuir,surprise,0
diminuído,surprise,0
diminuindo,surprise,0
decreto,surprise,0
decremento,surprise,0
decrépito,surprise,0
acenar,surprise,0
dedicação,surprise,0
deduzir,surprise,0
deduzir,surprise,0
dedução,surprise,0
obra,surprise,0
aprofundar,surprise,0
mais profundo,surprise,0
cervo,surprise,0
difamação,surprise,0
difamatório,surprise,0
padrão,surprise,0
derrota,surprise,0
derrotado,surprise,0
defeito,surprise,0
deserção,surprise,0
defeituoso,surprise,0
defender,surprise,0
réu,surprise,0
defendido,surprise,0
defensor,surprise,0
defendendo,surprise,0
defesa,surprise,0
indefeso,surprise,0
defensável,surprise,0
defensiva,surprise,0
adiar,surprise,0
deferência,surprise,0
adiamento,surprise,0
adiando,surprise,0
desafio,surprise,0
desafiador,surprise,0
deficiência,surprise,0
déficit,surprise,0
definir,surprise,0
definiram,surprise,0
definição,surprise,0
definitivo,surprise,0
Esflada,surprise,0
deflação,surprise,0
desviar,surprise,0
deflexão,surprise,0
defloração,surprise,0
deformar,surprise,0
deformado,surprise,0
deformidade,surprise,0
defraudar,surprise,0
custear,surprise,0
hábil,surprise,0
extinto,surprise,0
degeneração,surprise,0
degenerar,surprise,0
degeneração,surprise,0
degradação,surprise,0
degradar,surprise,0
degradante,surprise,0
grau,surprise,0
desidratado,surprise,0
atraso,surprise,0
atrasado,surprise,0
Deatível,surprise,0
delegar,surprise,0
delegação,surprise,0
deletério,surprise,0
eliminação,surprise,0
deliberar,surprise,0
deliberação,surprise,0
deliberativo,surprise,0
delicadeza,surprise,0
delicioso,surprise,0
prazer,surprise,0
delicioso,surprise,0
delinear,surprise,0
delineamento,surprise,0
delinquênci,surprise,0
delinquente,surprise,0
delirante,surprise,0
delírio,surprise,0
libertação,surprise,0
entrega,surprise,0
Dell,surprise,0
delta,surprise,0
ilusão,surprise,0
ilusório,surprise,0
Deluxe,surprise,0
DeLve,surprise,0
demanda,surprise,0
exigente,surprise,0
comportamento,surprise,0
demente,surprise,0
demência,surprise,0
morte,surprise,0
democracia,surprise,0
democrata,surprise,0
demolir,surprise,0
demolido,surprise,0
demolição,surprise,0
demônio,surprise,0
demoníaco,surprise,0
demonstrável,surprise,0
demonstrar,surprise,0
demonstrado,surprise,0
demonstrando,surprise,0
demonstração,surprise,0
demonstrativo,surprise,0
demonstrador,surprise,0
desmoralizado,surprise,0
demos,surprise,0
Den,surprise,0
negação,surprise,0
negado,surprise,0
denominação,surprise,0
confessional,surprise,0
denominador,surprise,0
denotar,surprise,0
denunciar,surprise,0
denso,surprise,0
densidade,surprise,0
dente,surprise,0
dentista,surprise,0
odontologia,surprise,0
Dentistas,surprise,0
denúncia,surprise,0
negar,surprise,0
negando,surprise,0
Desodorante,surprise,0
partir,surprise,0
partiu,surprise,0
departamento,surprise,0
partida,surprise,0
depender,surprise,0
dependente,surprise,0
dependência,surprise,0
dependência,surprise,0
dependente,surprise,0
representar,surprise,0
representando,surprise,0
esgotamento,surprise,0
deplorável,surprise,0
deplore,surprise,0
implantar,surprise,0
deportar,surprise,0
deportação,surprise,0
depósito,surprise,0
depositário,surprise,0
deposição,surprise,0
depositário,surprise,0
depósito,surprise,0
depravado,surprise,0
depravação,surprise,0
depreciar,surprise,0
depreciado,surprise,0
depreciação,surprise,0
deprimido,surprise,0
depressivo,surprise,0
deprimente,surprise,0
depressão,surprise,0
depressivo,surprise,0
depressivo,surprise,0
privação,surprise,0
privado,surprise,0
profundidade,surprise,0
deputado,surprise,0
descarrilhar,surprise,0
perturbado,surprise,0
abandonado,surprise,0
escárnio,surprise,0
derivação,surprise,0
derivado,surprise,0
derivar,surprise,0
dérmico,surprise,0
dermatologista,surprise,0
dermatologia,surprise,0
derrogação,surprise,0
Derogatório,surprise,0
descer,surprise,0
descendente,surprise,0
descendente,surprise,0
descendente,surprise,0
descida,surprise,0
descrever,surprise,0
descrição,surprise,0
descritivo,surprise,0
profanação,surprise,0
deserto,surprise,0
deserto,surprise,0
deserção,surprise,0
merecer,surprise,0
mereceu,surprise,0
merecedor,surprise,0
projeto,surprise,0
designar,surprise,0
designação,surprise,0
projetado,surprise,0
Designer,surprise,0
projetando,surprise,0
conveniência,surprise,0
desejável,surprise,0
desejo,surprise,0
desejos,surprise,0
desejando,surprise,0
desejo,surprise,0
desistir,surprise,0
mesa,surprise,0
desolação,surprise,0
desespero,surprise,0
desesperado,surprise,0
despachar,surprise,0
desesperado,surprise,0
desespero,surprise,0
desprezível,surprise,0
desprezo,surprise,0
despótico,surprise,0
despotismo,surprise,0
sobremesa,surprise,0
destinada,surprise,0
destino,surprise,0
destituído,surprise,0
destruído,surprise,0
destruidor,surprise,0
destruindo,surprise,0
destruição,surprise,0
destrutivo,surprise,0
Desapear,surprise,0
destacado,surprise,0
destacamento,surprise,0
detalhe,surprise,0
detalhes,surprise,0
deter,surprise,0
detido,surprise,0
detectar,surprise,0
detectável,surprise,0
detecção,surprise,0
detetive,surprise,0
detector,surprise,0
detenção,surprise,0
Deter -se,surprise,0
detergente,surprise,0
deteriorar,surprise,0
deteriorado,surprise,0
deterioração,surprise,0
determinável,surprise,0
determinado,surprise,0
determinação,surprise,0
determinado,surprise,0
detestar,surprise,0
detestação,surprise,0
detonação,surprise,0
Desvio,surprise,0
prejudicar,surprise,0
detrimento,surprise,0
prejudicial,surprise,0
Detritos,surprise,0
Deuce,surprise,0
devastar,surprise,0
devastado,surprise,0
devastador,surprise,0
desenvolver,surprise,0
em desenvolvimento,surprise,0
desenvolvimento,surprise,0
desviar,surprise,0
desviando,surprise,0
desvio,surprise,0
dispositivo,surprise,0
diabo,surprise,0
diabólico,surprise,0
desonesto,surprise,0
inventar,surprise,0
desprovido,surprise,0
devolução,surprise,0
devolver,surprise,0
dedicar,surprise,0
devoto,surprise,0
Devocional,surprise,0
devorar,surprise,0
devoto,surprise,0
orvalho,surprise,0
destro,surprise,0
destreza,surprise,0
dextrose,surprise,0
diabólico,surprise,0
diagnóstico,surprise,0
diagnóstico,surprise,0
Diagnóstico,surprise,0
diagrama,surprise,0
Dial,surprise,0
dialeto,surprise,0
dialética,surprise,0
diálogo,surprise,0
diâmetro,surprise,0
diamante,surprise,0
diamantes,surprise,0
fralda,surprise,0
diafragma,surprise,0
diarréia,surprise,0
diário,surprise,0
diatribe,surprise,0
dados,surprise,0
dicotômico,surprise,0
dicotomia,surprise,0
Dickhead,surprise,0
Dicks,surprise,0
ditar,surprise,0
ditado,surprise,0
ditador,surprise,0
ditatorial,surprise,0
ditadura,surprise,0
dicção,surprise,0
dicionário,surprise,0
ditado,surprise,0
didático,surprise,0
morrer,surprise,0
morreu,surprise,0
dieta,surprise,0
dietético,surprise,0
diferir,surprise,0
diferença,surprise,0
diferenças,surprise,0
diferencial,surprise,0
diferenciação,surprise,0
diferente,surprise,0
difícil,surprise,0
dificuldades,surprise,0
dificuldade,surprise,0
difuso,surprise,0
difusão,surprise,0
escavação,surprise,0
digerir,surprise,0
digestão,surprise,0
Digit,surprise,0
digno,surprise,0
dignidade,surprise,0
Digressão,surprise,0
escavações,surprise,0
dique,surprise,0
dilapidado,surprise,0
dilatação,surprise,0
dilatação,surprise,0
dilema,surprise,0
diligência,surprise,0
diligente,surprise,0
diluente,surprise,0
diluir,surprise,0
diluído,surprise,0
diluição,surprise,0
DIME,surprise,0
dimensão,surprise,0
diminuir,surprise,0
diminuído,surprise,0
diminuição,surprise,0
diminutivo,surprise,0
Din,surprise,0
jantar,surprise,0
o jantar,surprise,0
jantar,surprise,0
dinossauro,surprise,0
força,surprise,0
diocesano,surprise,0
diocese,surprise,0
diorama,surprise,0
mergulhar,surprise,0
diploma,surprise,0
diplomacia,surprise,0
diplomata,surprise,0
diplomático,surprise,0
direcionado,surprise,0
direção,surprise,0
diretamente,surprise,0
diretor,surprise,0
diretório,surprise,0
sujeira,surprise,0
sujo,surprise,0
incapacidade,surprise,0
desativar,surprise,0
desabilitado,surprise,0
desvantagem,surprise,0
descontente,surprise,0
discordar,surprise,0
desagradável,surprise,0
discordando,surprise,0
desacordo,surprise,0
proibir,surprise,0
não permitido,surprise,0
Desapontamento,surprise,0
desaparecer,surprise,0
desaparecimento,surprise,0
desaparecendo,surprise,0
decepcionar,surprise,0
desapontado,surprise,0
decepcionante,surprise,0
desapontamento,surprise,0
decepções,surprise,0
desaprovação,surprise,0
desaprovar,surprise,0
reprovado,surprise,0
desaprovando,surprise,0
desarmar,surprise,0
desordem,surprise,0
desastroso,surprise,0
Disbance,surprise,0
descrença,surprise,0
descrença,surprise,0
desembolsar,surprise,0
desembolso,surprise,0
disco,surprise,0
descartado,surprise,0
devasções,surprise,0
discernir,surprise,0
discernível,surprise,0
discernir,surprise,0
discernimento,surprise,0
descarga,surprise,0
discípulo,surprise,0
disciplina,surprise,0
negar,surprise,0
isenção de responsabilidade,surprise,0
divulgar,surprise,0
divulgado,surprise,0
divulgação,surprise,0
descoloração,surprise,0
descolorido,surprise,0
desconforto,surprise,0
desconectar,surprise,0
desconectado,surprise,0
desconexão,surprise,0
desconecta,surprise,0
descontentamento,surprise,0
descontinuação,surprise,0
interromper,surprise,0
descontinuidade,surprise,0
descontínuo,surprise,0
discórdia,surprise,0
desconto,surprise,0
desconto,surprise,0
desencorajar,surprise,0
desanimado,surprise,0
desânimo,surprise,0
discurso,surprise,0
descobrir,surprise,0
descoberta,surprise,0
desacreditar,surprise,0
discreto,surprise,0
discrepância,surprise,0
discreto,surprise,0
critério,surprise,0
discricionário,surprise,0
discriminar,surprise,0
discriminador,surprise,0
discriminação,surprise,0
disco,surprise,0
discutir,surprise,0
discussão,surprise,0
desdém,surprise,0
doença,surprise,0
doente,surprise,0
Desenba corada,surprise,0
desengate,surprise,0
não envolvimento,surprise,0
desfigurado,surprise,0
desgraça,surprise,0
desonrado,surprise,0
vergonhoso,surprise,0
desapontado,surprise,0
disfarce,surprise,0
disfarçado,surprise,0
nojo,surprise,0
nojento,surprise,0
prato,surprise,0
desanimado,surprise,0
desanimador,surprise,0
desonesto,surprise,0
desonestidade,surprise,0
desonra,surprise,0
Desilusão,surprise,0
desinclinaçã,surprise,0
indispor,surprise,0
não inclinou,surprise,0
desinfeto,surprise,0
desinfetante,surprise,0
desinfecção,surprise,0
desinformação,surprise,0
falso,surprise,0
desintegrar,surprise,0
desintegração,surprise,0
desinteressado,surprise,0
desarticulação,surprise,0
desarticulado,surprise,0
disjuntivo,surprise,0
disco,surprise,0
disquete,surprise,0
antipatia,surprise,0
não gostei,surprise,0
não gostando,surprise,0
deslocado,surprise,0
luxação,surprise,0
desalojar,surprise,0
sombrio,surprise,0
desmembramento,surprise,0
liberar,surprise,0
desmontar,surprise,0
desobediência,surprise,0
desobediente,surprise,0
desobedecer,surprise,0
transtorno,surprise,0
desordenado,surprise,0
desorganizado,surprise,0
DISPARAGEM,surprise,0
depreciação,surprise,0
desigual,surprise,0
disparidade,surprise,0
desapaixonado,surprise,0
Despacho,surprise,0
dissipar,surprise,0
dispensação,surprise,0
dispensar,surprise,0
dispersar,surprise,0
disperso,surprise,0
dispersão,surprise,0
deslocar,surprise,0
deslocado,surprise,0
deslocamento,surprise,0
deslocamento,surprise,0
mostrar,surprise,0
Despachado,surprise,0
Desglande,surprise,0
disposição,surprise,0
descartar,surprise,0
descartado,surprise,0
disposição,surprise,0
desapropriado,surprise,0
refutar,surprise,0
disputa,surprise,0
desqualificação,surprise,0
desqualificado,surprise,0
desqualificar,surprise,0
desprezo,surprise,0
desconsiderado,surprise,0
desrerecer,surprise,0
repugnável,surprise,0
descrédito,surprise,0
desrespeito,surprise,0
desrespeitoso,surprise,0
interromper,surprise,0
insatisfação,surprise,0
insatisfeito,surprise,0
dissecar,surprise,0
dissecção,surprise,0
disseminar,surprise,0
disseminação,surprise,0
dissensão,surprise,0
dissidência,surprise,0
dissidente,surprise,0
dissertação,surprise,0
desserviço,surprise,0
dissidente,surprise,0
diferente,surprise,0
dissipar,surprise,0
dissipado,surprise,0
dissociação,surprise,0
dissolver,surprise,0
dissonância,surprise,0
dissuadir,surprise,0
distal,surprise,0
distância,surprise,0
distante,surprise,0
aversão,surprise,0
desagradável,surprise,0
destilado,surprise,0
destilação,surprise,0
distinção,surprise,0
distintivo,surprise,0
distinguir,surprise,0
distinguível,surprise,0
distinto,surprise,0
distintivo,surprise,0
distorcido,surprise,0
distorção,surprise,0
distrair,surprise,0
distraído,surprise,0
distrair,surprise,0
Distração,surprise,0
perturbado,surprise,0
angustiado,surprise,0
angustiante,surprise,0
distribuir,surprise,0
distribuição,surprise,0
distrito,surprise,0
desconfiança,surprise,0
perturbado,surprise,0
desuso,surprise,0
abandonado,surprise,0
fosso,surprise,0
idem,surprise,0
cantiga,surprise,0
diurno,surprise,0
divã,surprise,0
mergulho,surprise,0
mergulhador,surprise,0
diverge,surprise,0
divergência,surprise,0
divergente,surprise,0
mergulhadores,surprise,0
diversificado,surprise,0
diversificado,surprise,0
diversificar,surprise,0
diversidade,surprise,0
desviar,surprise,0
desviando,surprise,0
desinvestimento,surprise,0
despojado,surprise,0
desinvestimento,surprise,0
dividir,surprise,0
dividido,surprise,0
dividendo,surprise,0
adivinhação,surprise,0
divino,surprise,0
divindade,surprise,0
divisível,surprise,0
divisão,surprise,0
divisor,surprise,0
divulgar,surprise,0
tontura,surprise,0
tonto,surprise,0
dócil,surprise,0
doca,surprise,0
ancorada,surprise,0
Docket,surprise,0
doutor,surprise,0
doutrinal,surprise,0
doutrina,surprise,0
documento,surprise,0
documentário,surprise,0
desviar,surprise,0
esquivando -se,surprise,0
corça,surprise,0
Doer,surprise,0
cachorro,surprise,0
perseguido,surprise,0
dogma,surprise,0
dogmático,surprise,0
Dogsick,surprise,0
ações,surprise,0
faça isso,surprise,0
Doldrums,surprise,0
Dole,surprise,0
boneca,surprise,0
dólar,surprise,0
casa de boneca,surprise,0
DOLOR,surprise,0
domínio,surprise,0
cúpula,surprise,0
doméstico,surprise,0
domesticado,surprise,0
domesticação,surprise,0
domicílio,surprise,0
domiciliado,surprise,0
domínio,surprise,0
dominante,surprise,0
dominar,surprise,0
dominando,surprise,0
dominação,surprise,0
domínio,surprise,0
dominó,surprise,0
vestir,surprise,0
doação,surprise,0
burro,surprise,0
doador,surprise,0
não gosta de você,surprise,0
não,surprise,0
não é owithMe,surprise,0
não entrar em pânico,surprise,0
não entenda,surprise,0
Doodle,surprise,0
ruína,surprise,0
condenado,surprise,0
Apocalipse,surprise,0
porta,surprise,0
campainha,surprise,0
Porta,surprise,0
dormente,surprise,0
dormitório,surprise,0
dorsal,surprise,0
dose,surprise,0
ponto,surprise,0
dobro,surprise,0
dobrou,surprise,0
Doublet,surprise,0
duplicação,surprise,0
dúvida,surprise,0
duvidoso,surprise,0
duvidando,surprise,0
sem dúvida,surprise,0
dúvidas,surprise,0
Douche,surprise,0
Idiotas,surprise,0
massa,surprise,0
rosquinha,surprise,0
Dour,surprise,0
pomba,surprise,0
abaixo,surprise,0
abatido,surprise,0
queda,surprise,0
ladeira abaixo,surprise,0
aguaceiro,surprise,0
direto,surprise,0
Downy,surprise,0
dote,surprise,0
doze,surprise,0
dúzia,surprise,0
monótono,surprise,0
rascunho,surprise,0
arrastar,surprise,0
Dragão,surprise,0
ralo,surprise,0
drenagem,surprise,0
drenado,surprise,0
drenagem,surprise,0
Drake,surprise,0
drama,surprise,0
rainha do drama,surprise,0
dramático,surprise,0
cortina,surprise,0
cortina,surprise,0
drástico,surprise,0
rascunho,surprise,0
empate,surprise,0
recua,surprise,0
gaveta,surprise,0
gavetas,surprise,0
desenho,surprise,0
temor,surprise,0
temido,surprise,0
terrível,surprise,0
temendo,surprise,0
sonhar,surprise,0
sonhador,surprise,0
sonhando,surprise,0
sonhos,surprise,0
sonhou,surprise,0
sonhadores,surprise,0
aborrecido,surprise,0
draga,surprise,0
encharcado,surprise,0
cômoda,surprise,0
driblar,surprise,0
seco,surprise,0
secador,surprise,0
deriva,surprise,0
deriva,surprise,0
furar,surprise,0
bebida,surprise,0
bebendo,surprise,0
bebidas,surprise,0
pingar,surprise,0
gotejamento,surprise,0
bobo,surprise,0
motorista,surprise,0
Mediante,surprise,0
chuvisco,surprise,0
Droll,surprise,0
drone,surprise,0
drones,surprise,0
baba,surprise,0
cair,surprise,0
derrubar,surprise,0
gotícula,surprise,0
seca,surprise,0
dirigiu,surprise,0
afogar,surprise,0
sonolento,surprise,0
sonolento,surprise,0
labuta,surprise,0
medicamento,surprise,0
drogado,surprise,0
Drogaria,surprise,0
druida,surprise,0
tambor,surprise,0
baterista,surprise,0
tocar bateria,surprise,0
bêbado,surprise,0
embriaguez,surprise,0
seco,surprise,0
secura,surprise,0
dual,surprise,0
dualismo,surprise,0
dualidade,surprise,0
dub,surprise,0
duvidoso,surprise,0
se esquivando,surprise,0
duto,surprise,0
dúctil,surprise,0
fracassos,surprise,0
devido,surprise,0
duelo,surprise,0
quotas,surprise,0
dueto,surprise,0
abrigo,surprise,0
duque,surprise,0
chato,surprise,0
burro,surprise,0
idiotas,surprise,0
Dumbbitch,surprise,0
fictício,surprise,0
jogar fora,surprise,0
lixões,surprise,0
Dun,surprise,0
duna,surprise,0
estrume,surprise,0
masmorra,surprise,0
duo,surprise,0
enganar,surprise,0
duplex,surprise,0
duplicado,surprise,0
duplicação,surprise,0
duplicidade,surprise,0
durabilidade,surprise,0
durável,surprise,0
duração,surprise,0
coado,surprise,0
crepúsculo,surprise,0
Dusky,surprise,0
pó,surprise,0
espanador,surprise,0
empoeirado,surprise,0
obediente,surprise,0
anão,surprise,0
Dwarfed,surprise,0
habitar,surprise,0
morador,surprise,0
habitação,surprise,0
tingir,surprise,0
morrendo,surprise,0
sapatona,surprise,0
dinâmico,surprise,0
dinâmica,surprise,0
dinamite,surprise,0
dinastia,surprise,0
disenteria,surprise,0
dispepsia,surprise,0
ansiedade,surprise,0
águia,surprise,0
orelha,surprise,0
conde,surprise,0
mais cedo,surprise,0
cedo,surprise,0
ganhar,surprise,0
merecido,surprise,0
EILEST,surprise,0
sinceramente,surprise,0
sinceridade,surprise,0
ganhos,surprise,0
brinco,surprise,0
ouvido,surprise,0
terra,surprise,0
barro,surprise,0
terreno,surprise,0
Terrestre,surprise,0
facilidade,surprise,0
cavalete,surprise,0
servidão,surprise,0
mais fácil,surprise,0
facilmente,surprise,0
fácil,surprise,0
maleável,surprise,0
comer,surprise,0
comendo,surprise,0
distúrbios alimentares,surprise,0
escutando,surprise,0
Ebb,surprise,0
ébano,surprise,0
excêntrico,surprise,0
excentricidade,surprise,0
eclesiástico,surprise,0
eco,surprise,0
eclétic,surprise,0
eclipse,surprise,0
eclíptico,surprise,0
econômico,surprise,0
Economia,surprise,0
economia,surprise,0
êxtase,surprise,0
ecumênico,surprise,0
Eddy,surprise,0
borda,surprise,0
bordando,surprise,0
comestível,surprise,0
Editic,surprise,0
edificação,surprise,0
edifício,surprise,0
editar,surprise,0
editado,surprise,0
edição,surprise,0
editor,surprise,0
editorial,surprise,0
educar,surprise,0
educado,surprise,0
Educação,surprise,0
educacional,surprise,0
eeeek,surprise,0
Eeek,surprise,0
eek,surprise,0
enguia,surprise,0
efeito,surprise,0
eficaz,surprise,0
efeitos,surprise,0
eficaz,surprise,0
efetivamente,surprise,0
efetivo,surprise,0
efeminado,surprise,0
eficaz,surprise,0
eficácia,surprise,0
eficiência,surprise,0
eficiente,surprise,0
efígie,surprise,0
esforço,surprise,0
esforços,surprise,0
efusão,surprise,0
effyou,surprise,0
ovo,surprise,0
ego,surprise,0
egoísta,surprise,0
flagrante,surprise,0
saída,surprise,0
ehh,surprise,0
oitavo,surprise,0
oitenta,surprise,0
ejacular,surprise,0
ejetar,surprise,0
ejeção,surprise,0
elaborar,surprise,0
elaboração,surprise,0
Elan,surprise,0
decorrer,surprise,0
decorrido,surprise,0
elástico,surprise,0
elasticidade,surprise,0
exaltado,surprise,0
alegria,surprise,0
cotovelo,surprise,0
ELD,surprise,0
mais velho,surprise,0
Anciãos,surprise,0
mais velho,surprise,0
eleger,surprise,0
eleição,surprise,0
eleitor,surprise,0
eleitorado,surprise,0
eletricidade,surprise,0
elegância,surprise,0
elegante,surprise,0
elemento,surprise,0
elementar,surprise,0
elementos,surprise,0
elefante,surprise,0
elevar,surprise,0
elevação,surprise,0
elevador,surprise,0
onze,surprise,0
décima primeira,surprise,0
duende,surprise,0
provocar,surprise,0
elegível,surprise,0
eliminação,surprise,0
elite,surprise,0
Elk,surprise,0
Ell,surprise,0
elipse,surprise,0
elipse,surprise,0
Ellipsoid,surprise,0
Elliptic,surprise,0
elíptico,surprise,0
alongado,surprise,0
alongamento,surprise,0
eloquência,surprise,0
eloquente,surprise,0
elucidar,surprise,0
elucidação,surprise,0
iludido,surprise,0
emaciado,surprise,0
emanar,surprise,0
emancipação,surprise,0
aterro,surprise,0
embargo,surprise,0
embarcar,surprise,0
embaraçar,surprise,0
embaraçoso,surprise,0
embaixada,surprise,0
Embutir,surprise,0
embelezar,surprise,0
embelezamento,surprise,0
brasas,surprise,0
peculato,surprise,0
emblema,surprise,0
emblemático,surprise,0
incorporação,surprise,0
embolia,surprise,0
em relevo,surprise,0
bordado,surprise,0
bordado,surprise,0
envolvido,surprise,0
embrião,surprise,0
embrionário,surprise,0
esmeralda,surprise,0
emerge,surprise,0
emergência,surprise,0
emérito,surprise,0
Emetofobia,surprise,0
emigrar,surprise,0
emigração,surprise,0
eminência,surprise,0
eminente,surprise,0
eminentemente,surprise,0
emir,surprise,0
emissão,surprise,0
emitir,surprise,0
emo,surprise,0
emoção,surprise,0
emocional,surprise,0
emotivo,surprise,0
empatia,surprise,0
imperador,surprise,0
ênfase,surprise,0
enfatizar,surprise,0
enfático,surprise,0
Império,surprise,0
empírico,surprise,0
empirismo,surprise,0
empregar,surprise,0
empregador,surprise,0
emprego,surprise,0
Emporium,surprise,0
empoderamento,surprise,0
imperatriz,surprise,0
vazio,surprise,0
Emption,surprise,0
vazio,surprise,0
"emular, imitar",surprise,0
emulsão,surprise,0
habilitar,surprise,0
capacitação,surprise,0
promulgar,surprise,0
promulgação,surprise,0
esmalte,surprise,0
acampamento,surprise,0
encantado,surprise,0
encantador,surprise,0
encantamento,surprise,0
cercar,surprise,0
circulando,surprise,0
enclave,surprise,0
Enclose,surprise,0
codificar,surprise,0
Encomiástico,surprise,0
elogio,surprise,0
englobar,surprise,0
Encore,surprise,0
encontro,surprise,0
encorajar,surprise,0
encorajado,surprise,0
encorajamento,surprise,0
invadir,surprise,0
invasão,surprise,0
Encrypt,surprise,0
Oclance,surprise,0
enciclopédia,surprise,0
fim,surprise,0
em perigo,surprise,0
ameaçadas de extinção,surprise,0
empreendimento,surprise,0
terminou,surprise,0
endêmico,surprise,0
final,surprise,0
sem fim,surprise,0
endocardite,surprise,0
endossar,surprise,0
endosso,surprise,0
dotar,surprise,0
dotado,surprise,0
doação,surprise,0
Papéis finais,surprise,0
endpoint,surprise,0
resistência,surprise,0
aguentar,surprise,0
enema,surprise,0
inimigo,surprise,0
enérgico,surprise,0
energia,surprise,0
aplicar,surprise,0
Aplicação,surprise,0
envolver,surprise,0
noivo,surprise,0
noivado,surprise,0
noivando,surprise,0
engendrar,surprise,0
motor,surprise,0
engenheiro,surprise,0
Engenharia,surprise,0
gravar,surprise,0
gravado,surprise,0
gravador,surprise,0
gravação,surprise,0
absorvido,surprise,0
cativante,surprise,0
Engulf,surprise,0
melhorar,surprise,0
enigma,surprise,0
enigmático,surprise,0
enjoo,surprise,0
aproveitar,surprise,0
desfrutando,surprise,0
ampliado,surprise,0
alargamento,surprise,0
iluminar,surprise,0
iluminação,surprise,0
Alistar -se,surprise,0
inimizade,surprise,0
enormidade,surprise,0
enorme,surprise,0
enormemente,surprise,0
enfurecido,surprise,0
enriquecer,surprise,0
matricular,surprise,0
conjunto,surprise,0
bandeira,surprise,0
escravizar,surprise,0
escravizado,surprise,0
escravização,surprise,0
segui -se,surprise,0
garantir,surprise,0
implica,surprise,0
enredado,surprise,0
emaranhamento,surprise,0
digitar,surprise,0
empreendimento,surprise,0
empreendedor,surprise,0
entreter,surprise,0
entretido,surprise,0
divertido,surprise,0
entusiasmado,surprise,0
atrair,surprise,0
inteiro,surprise,0
totalidade,surprise,0
direito,surprise,0
entidade,surprise,0
entomologia,surprise,0
entranhas,surprise,0
Entrada,surprise,0
Starte,surprise,0
entrada,surprise,0
empreendedor,surprise,0
confiar,surprise,0
entrada,surprise,0
enumerar,surprise,0
enumeração,surprise,0
envelope,surprise,0
inveja,surprise,0
Environ,surprise,0
ambiente,surprise,0
arredores,surprise,0
imagine,surprise,0
enviado,surprise,0
inveja,surprise,0
efêmero,surprise,0
Ephemeris,surprise,0
épico,surprise,0
epiderme,surprise,0
epilepsia,surprise,0
epílogo,surprise,0
episcopal,surprise,0
episódio,surprise,0
episódico,surprise,0
epístola,surprise,0
epitáfio,surprise,0
epíteto,surprise,0
resumo,surprise,0
época,surprise,0
igual,surprise,0
igualdade,surprise,0
equalização,surprise,0
equalizar,surprise,0
igualmente,surprise,0
igualar,surprise,0
equação,surprise,0
equador,surprise,0
equatorial,surprise,0
equestre,surprise,0
equidistante,surprise,0
equilíbrio,surprise,0
equilíbrio,surprise,0
equipar,surprise,0
equipamento,surprise,0
Equitativo,surprise,0
equidade,surprise,0
equivalência,surprise,0
equivalente,surprise,0
Equívoco,surprise,0
era,surprise,0
erradicar,surprise,0
erradicação,surprise,0
apagar,surprise,0
apagado,surprise,0
apagar,surprise,0
antes,surprise,0
ereto,surprise,0
ereção,surprise,0
